Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [20 50] (2,)
training @ iter =  185600 , cost =  0.0596830882132
--> train minibatch error =  0.12
-->  12 29250 chunk_22_50000.pkl
training @ iter =  185700 , cost =  0.00996052473783
training @ iter =  185800 , cost =  0.0013205842115
training @ iter =  185900 , cost =  0.00195636320859
iter  185999  validation
epoch 8, iter 186000, validation error 0.859000 %
epoch 8, iter 186000, train minibatch error 2.000000 %
epoch 8, iter 186000, train buffer error 1.000000 %
training @ iter =  186000 , cost =  0.0193527992815
training @ iter =  186100 , cost =  0.0033033369109
training @ iter =  186200 , cost =  0.00493534747511
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  186300 , cost =  0.00406952016056
training @ iter =  186400 , cost =  0.00259419670328
training @ iter =  186500 , cost =  0.0211198758334
training @ iter =  186600 , cost =  0.147920548916
training @ iter =  186700 , cost =  0.0381575077772
training @ iter =  186800 , cost =  0.0253872051835
training @ iter =  186900 , cost =  0.00275897537358
training @ iter =  187000 , cost =  0.0196775700897
training @ iter =  187100 , cost =  0.00111030298285
training @ iter =  187200 , cost =  0.00660592783242
training @ iter =  187300 , cost =  0.0241266414523
training @ iter =  187400 , cost =  0.00242514768615
training @ iter =  187500 , cost =  0.0182039830834
training @ iter =  187600 , cost =  0.00429946137592
training @ iter =  187700 , cost =  0.000831025245134
training @ iter =  187800 , cost =  0.00386795517989
training @ iter =  187900 , cost =  0.0077090500854
iter  187999  validation
epoch 8, iter 188000, validation error 0.849000 %
epoch 8, iter 188000, train minibatch error 0.000000 %
epoch 8, iter 188000, train buffer error 0.900000 %
training @ iter =  188000 , cost =  0.00613959599286
training @ iter =  188100 , cost =  0.0141013571993
training @ iter =  188200 , cost =  0.0264857579023
training @ iter =  188300 , cost =  0.0112517504022
training @ iter =  188400 , cost =  0.000296307611279
training @ iter =  188500 , cost =  0.00251591322012
training @ iter =  188600 , cost =  0.00408297590911
training @ iter =  188700 , cost =  0.00279385619797
training @ iter =  188800 , cost =  0.0186455026269
training @ iter =  188900 , cost =  0.0150106167421
training @ iter =  189000 , cost =  0.0543781705201
training @ iter =  189100 , cost =  0.0101809669286
training @ iter =  189200 , cost =  0.00233788928017
training @ iter =  189300 , cost =  0.00537908961996
training @ iter =  189400 , cost =  0.017254576087
training @ iter =  189500 , cost =  0.011579927057
training @ iter =  189600 , cost =  0.160333424807
training @ iter =  189700 , cost =  0.223948940635
training @ iter =  189800 , cost =  0.0187889747322
training @ iter =  189900 , cost =  0.0233332067728
iter  189999  validation
epoch 8, iter 190000, validation error 0.838000 %
epoch 8, iter 190000, train minibatch error 0.000000 %
epoch 8, iter 190000, train buffer error 0.400000 %
training @ iter =  190000 , cost =  0.00974597968161
--> train minibatch error =  0.16
-->  16 49400 chunk_26_50000.pkl
training @ iter =  190100 , cost =  0.00685195345432
training @ iter =  190200 , cost =  0.019166117534
training @ iter =  190300 , cost =  0.00059469504049
training @ iter =  190400 , cost =  0.00201301532798
training @ iter =  190500 , cost =  0.0071533434093
training @ iter =  190600 , cost =  0.0824434384704
training @ iter =  190700 , cost =  0.00527609419078
training @ iter =  190800 , cost =  0.0297131091356
training @ iter =  190900 , cost =  0.0821151435375
training @ iter =  191000 , cost =  0.00953897740692
training @ iter =  191100 , cost =  0.000634412921499
training @ iter =  191200 , cost =  0.000920143327676
training @ iter =  191300 , cost =  0.0184619948268
training @ iter =  191400 , cost =  0.115969792008
training @ iter =  191500 , cost =  0.0233575161546
training @ iter =  191600 , cost =  0.0352527834475
training @ iter =  191700 , cost =  0.00260672369041
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  191800 , cost =  0.0175746530294
training @ iter =  191900 , cost =  0.0299592129886
iter  191999  validation
epoch 8, iter 192000, validation error 0.891000 %
epoch 8, iter 192000, train minibatch error 2.000000 %
epoch 8, iter 192000, train buffer error 1.000000 %
training @ iter =  192000 , cost =  0.0262972544879
training @ iter =  192100 , cost =  0.00724406307563
training @ iter =  192200 , cost =  0.0155714824796
training @ iter =  192300 , cost =  0.00336928106844
training @ iter =  192400 , cost =  0.0536376424134
training @ iter =  192500 , cost =  0.11217443645
training @ iter =  192600 , cost =  0.00328284152783
training @ iter =  192700 , cost =  0.0072146486491
training @ iter =  192800 , cost =  0.00971402972937
training @ iter =  192900 , cost =  0.000671815651003
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  193000 , cost =  0.0328183323145
training @ iter =  193100 , cost =  0.0116532864049
training @ iter =  193200 , cost =  0.00205240305513
training @ iter =  193300 , cost =  0.0979050844908
training @ iter =  193400 , cost =  0.00137283746153
training @ iter =  193500 , cost =  0.00962596200407
training @ iter =  193600 , cost =  0.00609682640061
training @ iter =  193700 , cost =  0.00295519316569
training @ iter =  193800 , cost =  0.0375724546611
training @ iter =  193900 , cost =  0.0496705435216
iter  193999  validation
epoch 8, iter 194000, validation error 0.855000 %
epoch 8, iter 194000, train minibatch error 2.000000 %
epoch 8, iter 194000, train buffer error 0.500000 %
training @ iter =  194000 , cost =  0.00365582131781
training @ iter =  194100 , cost =  0.00238576810807
training @ iter =  194200 , cost =  0.0232677962631
training @ iter =  194300 , cost =  0.0238396041095
training @ iter =  194400 , cost =  0.0158683210611
training @ iter =  194500 , cost =  0.0034268675372
training @ iter =  194600 , cost =  0.0984578430653
training @ iter =  194700 , cost =  0.00415945937857
training @ iter =  194800 , cost =  0.00708671379834
training @ iter =  194900 , cost =  0.0112912999466
training @ iter =  195000 , cost =  0.00393740832806
training @ iter =  195100 , cost =  0.0235027484596
training @ iter =  195200 , cost =  0.00137367192656
training @ iter =  195300 , cost =  0.00441966159269
training @ iter =  195400 , cost =  0.005248287227
training @ iter =  195500 , cost =  0.00459115207195
training @ iter =  195600 , cost =  0.00814984645694
training @ iter =  195700 , cost =  0.00396727910265
training @ iter =  195800 , cost =  0.0011340091005
training @ iter =  195900 , cost =  0.00669056130573
iter  195999  validation
epoch 8, iter 196000, validation error 0.837000 %
epoch 8, iter 196000, train minibatch error 0.000000 %
epoch 8, iter 196000, train buffer error 0.900000 %
training @ iter =  196000 , cost =  0.021737312898
training @ iter =  196100 , cost =  0.0115238502622
training @ iter =  196200 , cost =  0.0221903063357
--> train minibatch error =  0.16
-->  23 21400 chunk_8_50000.pkl
training @ iter =  196300 , cost =  0.0019959739875
training @ iter =  196400 , cost =  0.0213654190302
--> train minibatch error =  0.12
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.14
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 31950 chunk_8_50000.pkl
training @ iter =  196500 , cost =  0.00718918908387
training @ iter =  196600 , cost =  0.00298370490782
training @ iter =  196700 , cost =  0.10863674432
training @ iter =  196800 , cost =  0.11391209811
training @ iter =  196900 , cost =  0.0230155643076
training @ iter =  197000 , cost =  0.0348783247173
training @ iter =  197100 , cost =  0.0167654473335
training @ iter =  197200 , cost =  0.0158173125237
training @ iter =  197300 , cost =  0.00945177860558
training @ iter =  197400 , cost =  0.022583078593
--> train minibatch error =  0.22
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.2
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.12
-->  24 34800 chunk_9_50000.pkl
training @ iter =  197500 , cost =  0.00758358230814
training @ iter =  197600 , cost =  0.00774849765003
training @ iter =  197700 , cost =  0.00455401884392
training @ iter =  197800 , cost =  0.00221935263835
training @ iter =  197900 , cost =  0.00989063363522
iter  197999  validation
epoch 9, iter 198000, validation error 0.850000 %
epoch 9, iter 198000, train minibatch error 2.000000 %
epoch 9, iter 198000, train buffer error 0.900000 %
training @ iter =  198000 , cost =  0.0078325457871
training @ iter =  198100 , cost =  0.011339051649
training @ iter =  198200 , cost =  0.00733457226306
training @ iter =  198300 , cost =  0.0179392769933
training @ iter =  198400 , cost =  0.000691687746439
training @ iter =  198500 , cost =  0.0705466717482
training @ iter =  198600 , cost =  0.0179133266211
training @ iter =  198700 , cost =  0.0543856099248
training @ iter =  198800 , cost =  0.00504079461098
--> train minibatch error =  0.14
-->  1 5400 chunk_11_50000.pkl
training @ iter =  198900 , cost =  0.010840613395
training @ iter =  199000 , cost =  0.0190725196153
training @ iter =  199100 , cost =  0.00223096529953
training @ iter =  199200 , cost =  0.0117957377806
training @ iter =  199300 , cost =  0.00674614915624
training @ iter =  199400 , cost =  0.000887491565663
training @ iter =  199500 , cost =  0.0277490261942
training @ iter =  199600 , cost =  0.0647973269224
training @ iter =  199700 , cost =  0.0513269752264
training @ iter =  199800 , cost =  0.00813451688737
training @ iter =  199900 , cost =  0.00366630684584
Learning rate:  0.00625
iter  199999  validation
epoch 9, iter 200000, validation error 0.843000 %
epoch 9, iter 200000, train minibatch error 2.000000 %
epoch 9, iter 200000, train buffer error 0.700000 %
training @ iter =  200000 , cost =  0.00657569570467
training @ iter =  200100 , cost =  0.00206339871511
training @ iter =  200200 , cost =  0.00487447017804
training @ iter =  200300 , cost =  0.0654970854521
training @ iter =  200400 , cost =  0.00995897874236
training @ iter =  200500 , cost =  0.00762479845434
training @ iter =  200600 , cost =  0.0241680368781
--> train minibatch error =  0.14
-->  2 44550 chunk_12_50000.pkl
training @ iter =  200700 , cost =  0.0485202781856
training @ iter =  200800 , cost =  0.0529706142843
--> train minibatch error =  0.12
-->  3 3550 chunk_13_50000.pkl
training @ iter =  200900 , cost =  0.000718349416275
training @ iter =  201000 , cost =  0.000280585984001
training @ iter =  201100 , cost =  0.00548173300922
training @ iter =  201200 , cost =  0.00145259755664
training @ iter =  201300 , cost =  0.0286004021764
training @ iter =  201400 , cost =  0.00159109185915
--> train minibatch error =  0.12
-->  3 34000 chunk_13_50000.pkl
training @ iter =  201500 , cost =  0.007524038665
training @ iter =  201600 , cost =  0.00174343469553
training @ iter =  201700 , cost =  0.0244678091258
training @ iter =  201800 , cost =  0.0051760263741
training @ iter =  201900 , cost =  0.157543554902
iter  201999  validation
epoch 9, iter 202000, validation error 0.856000 %
epoch 9, iter 202000, train minibatch error 0.000000 %
epoch 9, iter 202000, train buffer error 0.500000 %
training @ iter =  202000 , cost =  0.0134901655838
training @ iter =  202100 , cost =  0.00732431886718
training @ iter =  202200 , cost =  0.00313122710213
training @ iter =  202300 , cost =  0.0065014641732
training @ iter =  202400 , cost =  0.000919932848774
training @ iter =  202500 , cost =  0.00402438594028
training @ iter =  202600 , cost =  0.00112523883581
training @ iter =  202700 , cost =  0.00290685961954
training @ iter =  202800 , cost =  0.00960490386933
training @ iter =  202900 , cost =  0.00186102255248
training @ iter =  203000 , cost =  0.0529362335801
training @ iter =  203100 , cost =  0.0190527122468
training @ iter =  203200 , cost =  0.00859018787742
training @ iter =  203300 , cost =  0.0030845021829
training @ iter =  203400 , cost =  0.018437737599
training @ iter =  203500 , cost =  0.0150786396116
training @ iter =  203600 , cost =  0.154248550534
training @ iter =  203700 , cost =  0.000387330161175
training @ iter =  203800 , cost =  0.0031769531779
training @ iter =  203900 , cost =  0.00919906143099
iter  203999  validation
epoch 9, iter 204000, validation error 0.848000 %
epoch 9, iter 204000, train minibatch error 2.000000 %
epoch 9, iter 204000, train buffer error 0.900000 %
training @ iter =  204000 , cost =  0.00143406179268
training @ iter =  204100 , cost =  0.0134762395173
training @ iter =  204200 , cost =  0.00162348221056
training @ iter =  204300 , cost =  0.000854473095387
training @ iter =  204400 , cost =  0.0253737680614
training @ iter =  204500 , cost =  0.00884336233139
training @ iter =  204600 , cost =  0.00216175871901
training @ iter =  204700 , cost =  0.00769956130534
training @ iter =  204800 , cost =  0.0548696704209
training @ iter =  204900 , cost =  0.0352734439075
training @ iter =  205000 , cost =  0.00933517329395
training @ iter =  205100 , cost =  0.0100097013637
training @ iter =  205200 , cost =  0.00253023765981
training @ iter =  205300 , cost =  0.00190876971465
training @ iter =  205400 , cost =  0.010208488442
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  205500 , cost =  0.118974409997
training @ iter =  205600 , cost =  0.00390394800343
training @ iter =  205700 , cost =  0.0312615483999
training @ iter =  205800 , cost =  0.000458638154669
--> train minibatch error =  0.2
-->  8 4750 chunk_18_50000.pkl
training @ iter =  205900 , cost =  0.00250472896732
iter  205999  validation
epoch 9, iter 206000, validation error 0.848000 %
epoch 9, iter 206000, train minibatch error 2.000000 %
epoch 9, iter 206000, train buffer error 1.300000 %
training @ iter =  206000 , cost =  0.00719726551324
training @ iter =  206100 , cost =  0.171942055225
training @ iter =  206200 , cost =  0.00159692182206
training @ iter =  206300 , cost =  0.00719886086881
--> train minibatch error =  0.3
-->  8 30350 chunk_18_50000.pkl
training @ iter =  206400 , cost =  0.106762863696
--> train minibatch error =  0.14
-->  8 33600 chunk_18_50000.pkl
training @ iter =  206500 , cost =  0.00600376119837
training @ iter =  206600 , cost =  0.0638301819563
training @ iter =  206700 , cost =  0.0622265487909
training @ iter =  206800 , cost =  0.0466698631644
training @ iter =  206900 , cost =  0.0832284614444
training @ iter =  207000 , cost =  0.0111298989505
training @ iter =  207100 , cost =  0.0549200624228
training @ iter =  207200 , cost =  0.00143747392576
training @ iter =  207300 , cost =  0.00567537127063
training @ iter =  207400 , cost =  0.00501703936607
training @ iter =  207500 , cost =  0.00996116641909
training @ iter =  207600 , cost =  0.00590872950852
training @ iter =  207700 , cost =  0.00873084273189
training @ iter =  207800 , cost =  0.0255962274969
training @ iter =  207900 , cost =  0.00520712137222
--> train minibatch error =  0.16
-->  10 9100 chunk_20_50000.pkl
iter  207999  validation
epoch 9, iter 208000, validation error 0.821000 %
epoch 9, iter 208000, train minibatch error 0.000000 %
epoch 9, iter 208000, train buffer error 0.900000 %
patience =  307999 0.99 415998
FPR, FNR =  0.0100214252975 0.00635909431335
training @ iter =  208000 , cost =  0.0104632861912
training @ iter =  208100 , cost =  0.00236824760213
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  208200 , cost =  0.00285268900916
training @ iter =  208300 , cost =  0.00351543258876
training @ iter =  208400 , cost =  0.0240014009178
training @ iter =  208500 , cost =  0.0776569843292
training @ iter =  208600 , cost =  0.00319144735113
training @ iter =  208700 , cost =  0.000546605268028
training @ iter =  208800 , cost =  0.0813608244061
training @ iter =  208900 , cost =  0.00987725611776
training @ iter =  209000 , cost =  0.00147099141032
training @ iter =  209100 , cost =  0.000908528862055
training @ iter =  209200 , cost =  0.00158512813505
training @ iter =  209300 , cost =  0.011792181991
--> train minibatch error =  0.12
-->  11 30150 chunk_21_50000.pkl
training @ iter =  209400 , cost =  0.00229047401808
training @ iter =  209500 , cost =  0.0670795813203
training @ iter =  209600 , cost =  0.0124989198521
--> train minibatch error =  0.12
-->  11 41250 chunk_21_50000.pkl
training @ iter =  209700 , cost =  0.0194974094629
training @ iter =  209800 , cost =  0.00544963730499
training @ iter =  209900 , cost =  0.0026118599344
iter  209999  validation
epoch 9, iter 210000, validation error 0.843000 %
epoch 9, iter 210000, train minibatch error 4.000000 %
epoch 9, iter 210000, train buffer error 1.300000 %
training @ iter =  210000 , cost =  0.0245645418763
training @ iter =  210100 , cost =  0.00228068954311
training @ iter =  210200 , cost =  0.075914055109
training @ iter =  210300 , cost =  0.0103011764586
--> train minibatch error =  0.12
-->  12 29250 chunk_22_50000.pkl
training @ iter =  210400 , cost =  0.0267798062414
training @ iter =  210500 , cost =  0.040244396776
training @ iter =  210600 , cost =  0.00861305557191
training @ iter =  210700 , cost =  0.0887469351292
training @ iter =  210800 , cost =  0.0330761894584
training @ iter =  210900 , cost =  0.00168024911545
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  211000 , cost =  0.0150801707059
training @ iter =  211100 , cost =  0.00741198193282
training @ iter =  211200 , cost =  0.0146062681451
training @ iter =  211300 , cost =  0.0171263497323
training @ iter =  211400 , cost =  0.00146686623339
training @ iter =  211500 , cost =  0.228453561664
training @ iter =  211600 , cost =  0.000660109275486
training @ iter =  211700 , cost =  0.0468547977507
training @ iter =  211800 , cost =  0.0257602408528
training @ iter =  211900 , cost =  0.00284936907701
iter  211999  validation
epoch 9, iter 212000, validation error 0.839000 %
epoch 9, iter 212000, train minibatch error 2.000000 %
epoch 9, iter 212000, train buffer error 0.900000 %
training @ iter =  212000 , cost =  0.00626278202981
training @ iter =  212100 , cost =  0.00243213237263
training @ iter =  212200 , cost =  0.00266860239208
training @ iter =  212300 , cost =  0.00858770404011
training @ iter =  212400 , cost =  0.00320499599911
training @ iter =  212500 , cost =  0.010440601036
training @ iter =  212600 , cost =  0.00238581816666
training @ iter =  212700 , cost =  0.0785151198506
training @ iter =  212800 , cost =  0.028410423547
training @ iter =  212900 , cost =  0.00725519657135
training @ iter =  213000 , cost =  0.0293509531766
training @ iter =  213100 , cost =  0.0117700900882
training @ iter =  213200 , cost =  0.0669389665127
training @ iter =  213300 , cost =  0.00464645726606
training @ iter =  213400 , cost =  0.000638641184196
training @ iter =  213500 , cost =  0.0683078169823
training @ iter =  213600 , cost =  0.13834567368
training @ iter =  213700 , cost =  0.0590532831848
training @ iter =  213800 , cost =  0.0019732711371
training @ iter =  213900 , cost =  0.00223676161841
iter  213999  validation
epoch 9, iter 214000, validation error 0.855000 %
epoch 9, iter 214000, train minibatch error 0.000000 %
epoch 9, iter 214000, train buffer error 0.800000 %
training @ iter =  214000 , cost =  0.00911481305957
training @ iter =  214100 , cost =  0.00299503258429
training @ iter =  214200 , cost =  0.00735749024898
training @ iter =  214300 , cost =  0.116313323379
training @ iter =  214400 , cost =  0.0058250175789
training @ iter =  214500 , cost =  0.0225382894278
training @ iter =  214600 , cost =  0.00358794932254
training @ iter =  214700 , cost =  0.00801066495478
--> train minibatch error =  0.16
-->  16 49400 chunk_26_50000.pkl
training @ iter =  214800 , cost =  0.018409114331
training @ iter =  214900 , cost =  0.000934546638746
training @ iter =  215000 , cost =  0.00605715112761
training @ iter =  215100 , cost =  0.02559318766
training @ iter =  215200 , cost =  0.00321534811519
training @ iter =  215300 , cost =  0.0350293070078
training @ iter =  215400 , cost =  0.0029712098185
training @ iter =  215500 , cost =  0.054104719311
training @ iter =  215600 , cost =  0.0850359797478
--> train minibatch error =  0.12
-->  17 42950 chunk_27_50000.pkl
training @ iter =  215700 , cost =  0.000394097267417
training @ iter =  215800 , cost =  0.000900576240383
training @ iter =  215900 , cost =  0.0578344613314
iter  215999  validation
epoch 9, iter 216000, validation error 0.842000 %
epoch 9, iter 216000, train minibatch error 0.000000 %
epoch 9, iter 216000, train buffer error 0.700000 %
training @ iter =  216000 , cost =  0.00380469951779
training @ iter =  216100 , cost =  0.00930080749094
training @ iter =  216200 , cost =  0.00081134296488
training @ iter =  216300 , cost =  0.122888997197
training @ iter =  216400 , cost =  0.0716029852629
training @ iter =  216500 , cost =  0.00233735749498
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  216600 , cost =  0.122753813863
training @ iter =  216700 , cost =  0.00307937851176
training @ iter =  216800 , cost =  0.0822572484612
training @ iter =  216900 , cost =  0.00557154417038
training @ iter =  217000 , cost =  0.00660608056933
training @ iter =  217100 , cost =  0.00741135934368
training @ iter =  217200 , cost =  0.0386929288507
training @ iter =  217300 , cost =  0.00908629503101
training @ iter =  217400 , cost =  0.147227093577
training @ iter =  217500 , cost =  0.00437553087249
training @ iter =  217600 , cost =  0.025036893785
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  217700 , cost =  0.00208154181018
training @ iter =  217800 , cost =  0.0118934269994
training @ iter =  217900 , cost =  0.000927014509216
iter  217999  validation
epoch 9, iter 218000, validation error 0.838000 %
epoch 9, iter 218000, train minibatch error 2.000000 %
epoch 9, iter 218000, train buffer error 0.800000 %
training @ iter =  218000 , cost =  0.0601534359157
training @ iter =  218100 , cost =  0.00144963769708
training @ iter =  218200 , cost =  0.140437424183
training @ iter =  218300 , cost =  0.0595147795975
training @ iter =  218400 , cost =  0.00433942675591
training @ iter =  218500 , cost =  0.00580322090536
training @ iter =  218600 , cost =  0.0185708813369
training @ iter =  218700 , cost =  0.0131815075874
training @ iter =  218800 , cost =  0.00232926267199
training @ iter =  218900 , cost =  0.00948809180409
training @ iter =  219000 , cost =  0.0107227591798
training @ iter =  219100 , cost =  0.0034704094287
training @ iter =  219200 , cost =  0.00093430117704
training @ iter =  219300 , cost =  0.0786759778857
training @ iter =  219400 , cost =  0.0869096368551
training @ iter =  219500 , cost =  0.00328121474013
training @ iter =  219600 , cost =  0.0697017386556
--> train minibatch error =  0.14
-->  22 7650 chunk_7_50000.pkl
training @ iter =  219700 , cost =  0.126306965947
training @ iter =  219800 , cost =  0.101961515844
training @ iter =  219900 , cost =  0.0218002554029
iter  219999  validation
epoch 9, iter 220000, validation error 0.847000 %
epoch 9, iter 220000, train minibatch error 0.000000 %
epoch 9, iter 220000, train buffer error 0.700000 %
training @ iter =  220000 , cost =  0.00258406251669
training @ iter =  220100 , cost =  0.00283713964745
training @ iter =  220200 , cost =  0.0160309355706
training @ iter =  220300 , cost =  0.000665417290293
training @ iter =  220400 , cost =  0.0175783466548
training @ iter =  220500 , cost =  0.00284537463449
training @ iter =  220600 , cost =  0.00394307728857
training @ iter =  220700 , cost =  0.00114130426664
training @ iter =  220800 , cost =  0.128474488854
training @ iter =  220900 , cost =  0.00553248124197
--> train minibatch error =  0.2
-->  23 21400 chunk_8_50000.pkl
training @ iter =  221000 , cost =  0.0158365033567
training @ iter =  221100 , cost =  0.00558488536626
--> train minibatch error =  0.12
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.14
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.16
-->  23 31950 chunk_8_50000.pkl
training @ iter =  221200 , cost =  0.143769234419
training @ iter =  221300 , cost =  0.0278591774404
training @ iter =  221400 , cost =  0.017094835639
training @ iter =  221500 , cost =  0.00902483798563
training @ iter =  221600 , cost =  0.00508869625628
training @ iter =  221700 , cost =  0.00828154571354
training @ iter =  221800 , cost =  0.00744625274092
training @ iter =  221900 , cost =  0.00528701255098
iter  221999  validation
epoch 9, iter 222000, validation error 0.849000 %
epoch 9, iter 222000, train minibatch error 0.000000 %
epoch 9, iter 222000, train buffer error 0.700000 %
training @ iter =  222000 , cost =  0.0900993421674
training @ iter =  222100 , cost =  0.0185539182276
training @ iter =  222200 , cost =  0.0247563701123
--> train minibatch error =  0.22
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.26
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.16
-->  24 34800 chunk_9_50000.pkl
training @ iter =  222300 , cost =  0.00227419473231
training @ iter =  222400 , cost =  0.0269304849207
training @ iter =  222500 , cost =  0.00226500700228
training @ iter =  222600 , cost =  0.11239977181
training @ iter =  222700 , cost =  0.0111052477732
training @ iter =  222800 , cost =  0.0108575224876
training @ iter =  222900 , cost =  0.0971978828311
training @ iter =  223000 , cost =  0.00253133126535
training @ iter =  223100 , cost =  0.00156221422367
training @ iter =  223200 , cost =  0.00272827618755
training @ iter =  223300 , cost =  0.0427082404494
training @ iter =  223400 , cost =  0.00951752904803
training @ iter =  223500 , cost =  0.00104089069646
training @ iter =  223600 , cost =  0.00307692657225
--> train minibatch error =  0.12
-->  1 5400 chunk_11_50000.pkl
training @ iter =  223700 , cost =  0.192444548011
training @ iter =  223800 , cost =  0.00630218442529
training @ iter =  223900 , cost =  0.0112442625687
iter  223999  validation
epoch 10, iter 224000, validation error 0.837000 %
epoch 10, iter 224000, train minibatch error 0.000000 %
epoch 10, iter 224000, train buffer error 0.800000 %
training @ iter =  224000 , cost =  0.00315419584513
training @ iter =  224100 , cost =  0.0519859828055
training @ iter =  224200 , cost =  0.122031472623
training @ iter =  224300 , cost =  0.0405970364809
training @ iter =  224400 , cost =  0.00207254756242
training @ iter =  224500 , cost =  0.00242104334757
training @ iter =  224600 , cost =  0.132966130972
training @ iter =  224700 , cost =  0.00876485835761
training @ iter =  224800 , cost =  0.0016693577636
training @ iter =  224900 , cost =  0.0143065107986
training @ iter =  225000 , cost =  0.0486775077879
training @ iter =  225100 , cost =  0.0112597774714
training @ iter =  225200 , cost =  0.0656181424856
training @ iter =  225300 , cost =  0.0245182998478
--> train minibatch error =  0.14
-->  2 44550 chunk_12_50000.pkl
training @ iter =  225400 , cost =  0.0031858056318
training @ iter =  225500 , cost =  0.00110429746564
--> train minibatch error =  0.12
-->  3 3550 chunk_13_50000.pkl
training @ iter =  225600 , cost =  0.0317791365087
training @ iter =  225700 , cost =  0.00192542490549
training @ iter =  225800 , cost =  0.00820770487189
training @ iter =  225900 , cost =  0.0505546554923
iter  225999  validation
epoch 10, iter 226000, validation error 0.843000 %
epoch 10, iter 226000, train minibatch error 0.000000 %
epoch 10, iter 226000, train buffer error 0.700000 %
training @ iter =  226000 , cost =  0.0753464773297
training @ iter =  226100 , cost =  0.00464263418689
--> train minibatch error =  0.12
-->  3 34000 chunk_13_50000.pkl
training @ iter =  226200 , cost =  0.00379718211479
training @ iter =  226300 , cost =  0.0770466253161
training @ iter =  226400 , cost =  0.0102829113603
training @ iter =  226500 , cost =  0.0603658780456
training @ iter =  226600 , cost =  0.00188468873966
training @ iter =  226700 , cost =  0.00198695901781
training @ iter =  226800 , cost =  0.00104359257966
training @ iter =  226900 , cost =  0.00209928071126
training @ iter =  227000 , cost =  0.168569922447
training @ iter =  227100 , cost =  0.00694239977747
training @ iter =  227200 , cost =  0.0170909594744
training @ iter =  227300 , cost =  0.000946974148974
training @ iter =  227400 , cost =  0.00108172441833
--> train minibatch error =  0.12
-->  4 46200 chunk_14_50000.pkl
training @ iter =  227500 , cost =  0.0268040634692
training @ iter =  227600 , cost =  0.00128453224897
training @ iter =  227700 , cost =  0.0429375357926
training @ iter =  227800 , cost =  0.0305393319577
training @ iter =  227900 , cost =  0.00302431173623
iter  227999  validation
epoch 10, iter 228000, validation error 0.831000 %
epoch 10, iter 228000, train minibatch error 2.000000 %
epoch 10, iter 228000, train buffer error 1.200000 %
training @ iter =  228000 , cost =  0.00131338578649
training @ iter =  228100 , cost =  0.0131981326267
training @ iter =  228200 , cost =  0.0539628043771
training @ iter =  228300 , cost =  0.00373824965209
training @ iter =  228400 , cost =  0.0181378629059
training @ iter =  228500 , cost =  0.0230952743441
training @ iter =  228600 , cost =  0.0041081844829
training @ iter =  228700 , cost =  0.0780166164041
training @ iter =  228800 , cost =  0.0130296060815
training @ iter =  228900 , cost =  0.0514296628535
training @ iter =  229000 , cost =  0.0369136817753
training @ iter =  229100 , cost =  0.0836891159415
training @ iter =  229200 , cost =  0.00751962466165
training @ iter =  229300 , cost =  0.0372568145394
training @ iter =  229400 , cost =  0.000753916508984
training @ iter =  229500 , cost =  0.00493913237005
training @ iter =  229600 , cost =  0.0101333484054
training @ iter =  229700 , cost =  0.0198432151228
training @ iter =  229800 , cost =  0.0507449582219
training @ iter =  229900 , cost =  0.00767748337239
iter  229999  validation
epoch 10, iter 230000, validation error 0.817000 %
epoch 10, iter 230000, train minibatch error 0.000000 %
epoch 10, iter 230000, train buffer error 0.700000 %
FPR, FNR =  0.00942170598917 0.00688622645941
training @ iter =  230000 , cost =  0.0069149909541
training @ iter =  230100 , cost =  0.104693435133
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  230200 , cost =  0.00163899664767
training @ iter =  230300 , cost =  0.125738456845
training @ iter =  230400 , cost =  0.00170812371653
training @ iter =  230500 , cost =  0.00320425489917
