Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [32 64 64 64] (4,)
training @ iter =  220600 , cost =  0.00254225404933
training @ iter =  220700 , cost =  0.00249567488208
training @ iter =  220800 , cost =  0.104488819838
training @ iter =  220900 , cost =  0.00152750697453
--> train minibatch error =  0.14
-->  23 21400 chunk_8_50000.pkl
training @ iter =  221000 , cost =  0.00900905765593
training @ iter =  221100 , cost =  0.00313827581704
--> train minibatch error =  0.12
-->  23 32100 chunk_8_50000.pkl
training @ iter =  221200 , cost =  0.135880380869
training @ iter =  221300 , cost =  0.0033356314525
training @ iter =  221400 , cost =  0.024133535102
training @ iter =  221500 , cost =  0.00162670284044
training @ iter =  221600 , cost =  0.00359587883577
training @ iter =  221700 , cost =  0.00116577465087
training @ iter =  221800 , cost =  0.0056133447215
training @ iter =  221900 , cost =  0.00142896431498
iter  221999  validation
epoch 9, iter 222000, validation loss 0.021273
epoch 9, iter 222000, validation error 0.680000 %
epoch 9, iter 222000, train minibatch error 0.000000 %
epoch 9, iter 222000, train buffer error 0.500000 %
training @ iter =  222000 , cost =  0.00413614884019
training @ iter =  222100 , cost =  0.0220468379557
training @ iter =  222200 , cost =  0.00401287246495
--> train minibatch error =  0.22
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.2
-->  24 34750 chunk_9_50000.pkl
training @ iter =  222300 , cost =  0.00282269739546
training @ iter =  222400 , cost =  0.0261203143746
training @ iter =  222500 , cost =  0.00124842603691
training @ iter =  222600 , cost =  0.0118298204616
training @ iter =  222700 , cost =  0.00962422508746
training @ iter =  222800 , cost =  0.00634602922946
training @ iter =  222900 , cost =  0.117774344981
training @ iter =  223000 , cost =  0.0047841812484
training @ iter =  223100 , cost =  0.0037475884892
training @ iter =  223200 , cost =  0.00390541856177
training @ iter =  223300 , cost =  0.0459744632244
training @ iter =  223400 , cost =  0.0286260340363
training @ iter =  223500 , cost =  0.000856560480315
training @ iter =  223600 , cost =  0.00251855771057
training @ iter =  223700 , cost =  0.155905336142
training @ iter =  223800 , cost =  0.0119864810258
--> train minibatch error =  0.12
-->  1 16150 chunk_11_50000.pkl
training @ iter =  223900 , cost =  0.00242376327515
iter  223999  validation
epoch 10, iter 224000, validation loss 0.020628
epoch 10, iter 224000, validation error 0.650000 %
epoch 10, iter 224000, train minibatch error 0.000000 %
epoch 10, iter 224000, train buffer error 0.500000 %
training @ iter =  224000 , cost =  0.00310569535941
training @ iter =  224100 , cost =  0.0273476410657
training @ iter =  224200 , cost =  0.107722133398
training @ iter =  224300 , cost =  0.0062456605956
training @ iter =  224400 , cost =  0.00766135985032
training @ iter =  224500 , cost =  0.00427112029865
training @ iter =  224600 , cost =  0.124646052718
training @ iter =  224700 , cost =  0.0126177296042
training @ iter =  224800 , cost =  0.00229063699953
training @ iter =  224900 , cost =  0.00374056631699
training @ iter =  225000 , cost =  0.0556641444564
training @ iter =  225100 , cost =  0.00503734685481
training @ iter =  225200 , cost =  0.0409521088004
training @ iter =  225300 , cost =  0.0440436601639
training @ iter =  225400 , cost =  0.00422382960096
training @ iter =  225500 , cost =  0.00174748781137
training @ iter =  225600 , cost =  0.01626505889
training @ iter =  225700 , cost =  0.006479898002
training @ iter =  225800 , cost =  0.00113693717867
training @ iter =  225900 , cost =  0.00741306878626
iter  225999  validation
epoch 10, iter 226000, validation loss 0.020726
epoch 10, iter 226000, validation error 0.648000 %
epoch 10, iter 226000, train minibatch error 0.000000 %
epoch 10, iter 226000, train buffer error 0.000000 %
training @ iter =  226000 , cost =  0.0890267342329
training @ iter =  226100 , cost =  0.00602771528065
--> train minibatch error =  0.12
-->  3 32100 chunk_13_50000.pkl
training @ iter =  226200 , cost =  0.0027306235861
training @ iter =  226300 , cost =  0.0934829711914
training @ iter =  226400 , cost =  0.00268175918609
training @ iter =  226500 , cost =  0.0278851632029
training @ iter =  226600 , cost =  0.000466380559374
training @ iter =  226700 , cost =  0.00209838221781
training @ iter =  226800 , cost =  0.000843493733555
training @ iter =  226900 , cost =  0.000860129133798
training @ iter =  227000 , cost =  0.185834124684
training @ iter =  227100 , cost =  0.00266404380091
training @ iter =  227200 , cost =  0.00302514364012
training @ iter =  227300 , cost =  0.00102133129258
training @ iter =  227400 , cost =  0.000754027219955
training @ iter =  227500 , cost =  0.0244497060776
training @ iter =  227600 , cost =  0.00109782861546
training @ iter =  227700 , cost =  0.0404209718108
training @ iter =  227800 , cost =  0.0207485575229
training @ iter =  227900 , cost =  0.00168935174588
iter  227999  validation
epoch 10, iter 228000, validation loss 0.021376
epoch 10, iter 228000, validation error 0.662000 %
epoch 10, iter 228000, train minibatch error 2.000000 %
epoch 10, iter 228000, train buffer error 0.800000 %
training @ iter =  228000 , cost =  0.00148849841207
training @ iter =  228100 , cost =  0.00207576015964
training @ iter =  228200 , cost =  0.00330657861196
training @ iter =  228300 , cost =  0.00190959114116
training @ iter =  228400 , cost =  0.00706791272387
training @ iter =  228500 , cost =  0.0197769831866
training @ iter =  228600 , cost =  0.0131493806839
training @ iter =  228700 , cost =  0.0508176721632
training @ iter =  228800 , cost =  0.00427363114432
training @ iter =  228900 , cost =  0.0774098038673
training @ iter =  229000 , cost =  0.0129728270695
training @ iter =  229100 , cost =  0.135174229741
training @ iter =  229200 , cost =  0.0163580011576
training @ iter =  229300 , cost =  0.0342676006258
training @ iter =  229400 , cost =  0.00104128394742
training @ iter =  229500 , cost =  0.0100204646587
training @ iter =  229600 , cost =  0.00828628055751
training @ iter =  229700 , cost =  0.0515139661729
training @ iter =  229800 , cost =  0.090318351984
training @ iter =  229900 , cost =  0.00385838281363
iter  229999  validation
epoch 10, iter 230000, validation loss 0.020540
epoch 10, iter 230000, validation error 0.635000 %
epoch 10, iter 230000, train minibatch error 0.000000 %
epoch 10, iter 230000, train buffer error 0.400000 %
patience =  329999 0.99 459998
training @ iter =  230000 , cost =  0.0185615941882
training @ iter =  230100 , cost =  0.0924330875278
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  230200 , cost =  0.00174292584416
training @ iter =  230300 , cost =  0.145431131124
training @ iter =  230400 , cost =  0.00605456717312
training @ iter =  230500 , cost =  0.00210502021946
training @ iter =  230600 , cost =  0.0400874428451
--> train minibatch error =  0.12
-->  8 4750 chunk_18_50000.pkl
training @ iter =  230700 , cost =  0.0081309331581
training @ iter =  230800 , cost =  0.0392606966197
training @ iter =  230900 , cost =  0.00185239315033
training @ iter =  231000 , cost =  0.00311383162625
training @ iter =  231100 , cost =  0.00106039340608
--> train minibatch error =  0.14
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.22
-->  8 30350 chunk_18_50000.pkl
--> train minibatch error =  0.14
-->  8 33600 chunk_18_50000.pkl
training @ iter =  231200 , cost =  0.00700493017212
training @ iter =  231300 , cost =  0.111022621393
training @ iter =  231400 , cost =  0.0873052105308
training @ iter =  231500 , cost =  0.0110037913546
training @ iter =  231600 , cost =  0.0044508157298
training @ iter =  231700 , cost =  0.000694943766575
--> train minibatch error =  0.14
-->  9 10550 chunk_19_50000.pkl
training @ iter =  231800 , cost =  0.00287669920363
training @ iter =  231900 , cost =  0.00355831743218
iter  231999  validation
epoch 10, iter 232000, validation loss 0.021261
epoch 10, iter 232000, validation error 0.656000 %
epoch 10, iter 232000, train minibatch error 2.000000 %
epoch 10, iter 232000, train buffer error 0.600000 %
training @ iter =  232000 , cost =  0.00661134533584
training @ iter =  232100 , cost =  0.00332726538181
training @ iter =  232200 , cost =  0.0130952028558
training @ iter =  232300 , cost =  0.0325905196369
training @ iter =  232400 , cost =  0.00341184786521
training @ iter =  232500 , cost =  0.00420650467277
training @ iter =  232600 , cost =  0.0143943335861
--> train minibatch error =  0.16
-->  10 9100 chunk_20_50000.pkl
training @ iter =  232700 , cost =  0.00286456174217
training @ iter =  232800 , cost =  0.000795087078586
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  232900 , cost =  0.00174756674096
training @ iter =  233000 , cost =  0.034241784364
training @ iter =  233100 , cost =  0.00454150559381
training @ iter =  233200 , cost =  0.00474302750081
training @ iter =  233300 , cost =  0.0259129144251
training @ iter =  233400 , cost =  0.00517201656476
training @ iter =  233500 , cost =  0.00766845978796
training @ iter =  233600 , cost =  0.00424403976649
training @ iter =  233700 , cost =  0.000829773722216
training @ iter =  233800 , cost =  0.00146341125946
training @ iter =  233900 , cost =  0.0172052718699
iter  233999  validation
epoch 10, iter 234000, validation loss 0.021489
epoch 10, iter 234000, validation error 0.689000 %
epoch 10, iter 234000, train minibatch error 0.000000 %
epoch 10, iter 234000, train buffer error 1.000000 %
training @ iter =  234000 , cost =  0.0217337328941
training @ iter =  234100 , cost =  0.0304759796709
training @ iter =  234200 , cost =  0.000697227020282
training @ iter =  234300 , cost =  0.0235695019364
training @ iter =  234400 , cost =  0.00209572422318
training @ iter =  234500 , cost =  0.0318821631372
training @ iter =  234600 , cost =  0.00921762734652
training @ iter =  234700 , cost =  0.0295009445399
training @ iter =  234800 , cost =  0.00323854573071
training @ iter =  234900 , cost =  0.00136044074316
training @ iter =  235000 , cost =  0.0332342609763
training @ iter =  235100 , cost =  0.00294280820526
training @ iter =  235200 , cost =  0.00181540416088
training @ iter =  235300 , cost =  0.00123270053882
training @ iter =  235400 , cost =  0.00342063000426
training @ iter =  235500 , cost =  0.00765794375911
training @ iter =  235600 , cost =  0.00768753234297
training @ iter =  235700 , cost =  0.00211794278584
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  235800 , cost =  0.000872934528161
training @ iter =  235900 , cost =  0.0126542374492
iter  235999  validation
epoch 10, iter 236000, validation loss 0.020344
epoch 10, iter 236000, validation error 0.639000 %
epoch 10, iter 236000, train minibatch error 0.000000 %
epoch 10, iter 236000, train buffer error 0.400000 %
training @ iter =  236000 , cost =  0.0268467776477
training @ iter =  236100 , cost =  0.0577856078744
training @ iter =  236200 , cost =  0.0663712099195
training @ iter =  236300 , cost =  0.00328131439164
training @ iter =  236400 , cost =  0.00135731953196
training @ iter =  236500 , cost =  0.036771658808
training @ iter =  236600 , cost =  0.0095878103748
training @ iter =  236700 , cost =  0.0647161006927
training @ iter =  236800 , cost =  0.00124956027139
training @ iter =  236900 , cost =  0.013433214277
training @ iter =  237000 , cost =  0.0031952590216
training @ iter =  237100 , cost =  0.00155895401258
training @ iter =  237200 , cost =  0.1018364802
training @ iter =  237300 , cost =  0.00416363123804
training @ iter =  237400 , cost =  0.159410730004
training @ iter =  237500 , cost =  0.0210195500404
training @ iter =  237600 , cost =  0.0127387773246
training @ iter =  237700 , cost =  0.0109343603253
training @ iter =  237800 , cost =  0.00688556721434
training @ iter =  237900 , cost =  0.0158200655133
iter  237999  validation
epoch 10, iter 238000, validation loss 0.020311
epoch 10, iter 238000, validation error 0.635000 %
epoch 10, iter 238000, train minibatch error 0.000000 %
epoch 10, iter 238000, train buffer error 0.300000 %
training @ iter =  238000 , cost =  0.00826127454638
training @ iter =  238100 , cost =  0.00258293841034
training @ iter =  238200 , cost =  0.00169427040964
training @ iter =  238300 , cost =  0.00120351929218
training @ iter =  238400 , cost =  0.0633436143398
training @ iter =  238500 , cost =  0.0107169933617
training @ iter =  238600 , cost =  0.00695555470884
training @ iter =  238700 , cost =  0.00499925855547
training @ iter =  238800 , cost =  0.00118405220564
training @ iter =  238900 , cost =  0.000938101089559
training @ iter =  239000 , cost =  0.0040199267678
training @ iter =  239100 , cost =  0.0273763202131
training @ iter =  239200 , cost =  0.00720115797594
training @ iter =  239300 , cost =  0.00508571043611
training @ iter =  239400 , cost =  0.0161560531706
--> train minibatch error =  0.14
-->  16 49400 chunk_26_50000.pkl
training @ iter =  239500 , cost =  0.000470848230179
training @ iter =  239600 , cost =  0.00151563179679
training @ iter =  239700 , cost =  0.0742304176092
training @ iter =  239800 , cost =  0.00676987646148
training @ iter =  239900 , cost =  0.00146292056888
iter  239999  validation
epoch 10, iter 240000, validation loss 0.020391
epoch 10, iter 240000, validation error 0.646000 %
epoch 10, iter 240000, train minibatch error 0.000000 %
epoch 10, iter 240000, train buffer error 0.400000 %
training @ iter =  240000 , cost =  0.00405170861632
training @ iter =  240100 , cost =  0.00058715546038
training @ iter =  240200 , cost =  0.0196172278374
training @ iter =  240300 , cost =  0.000520221190527
training @ iter =  240400 , cost =  0.00107113749254
training @ iter =  240500 , cost =  0.0354778431356
training @ iter =  240600 , cost =  0.0155737474561
training @ iter =  240700 , cost =  0.00653421040624
training @ iter =  240800 , cost =  0.00513526191935
training @ iter =  240900 , cost =  0.000992974499241
training @ iter =  241000 , cost =  0.0119487904012
training @ iter =  241100 , cost =  0.0112200565636
training @ iter =  241200 , cost =  0.00152712641284
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  241300 , cost =  0.00194313260727
training @ iter =  241400 , cost =  0.00218029413372
training @ iter =  241500 , cost =  0.00113214331213
training @ iter =  241600 , cost =  0.00120847439393
training @ iter =  241700 , cost =  0.0144024947658
training @ iter =  241800 , cost =  0.0282651409507
training @ iter =  241900 , cost =  0.0015811099438
iter  241999  validation
epoch 10, iter 242000, validation loss 0.021011
epoch 10, iter 242000, validation error 0.660000 %
epoch 10, iter 242000, train minibatch error 0.000000 %
epoch 10, iter 242000, train buffer error 0.300000 %
training @ iter =  242000 , cost =  0.00214466382749
training @ iter =  242100 , cost =  0.00296483957209
training @ iter =  242200 , cost =  0.00181889894884
training @ iter =  242300 , cost =  0.0173501651734
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  242400 , cost =  0.00626627961174
training @ iter =  242500 , cost =  0.00586353708059
training @ iter =  242600 , cost =  0.238404124975
training @ iter =  242700 , cost =  0.0132649419829
training @ iter =  242800 , cost =  0.00162325438578
training @ iter =  242900 , cost =  0.00105485878885
training @ iter =  243000 , cost =  0.000956380274147
training @ iter =  243100 , cost =  0.00191816140432
training @ iter =  243200 , cost =  0.0312637388706
training @ iter =  243300 , cost =  0.00196593347937
training @ iter =  243400 , cost =  0.00302773388103
training @ iter =  243500 , cost =  0.0331113226712
training @ iter =  243600 , cost =  0.021445794031
training @ iter =  243700 , cost =  0.0392568334937
training @ iter =  243800 , cost =  0.00122233852744
training @ iter =  243900 , cost =  0.000445150129963
iter  243999  validation
epoch 10, iter 244000, validation loss 0.020356
epoch 10, iter 244000, validation error 0.630000 %
epoch 10, iter 244000, train minibatch error 0.000000 %
epoch 10, iter 244000, train buffer error 0.900000 %
training @ iter =  244000 , cost =  0.017978599295
training @ iter =  244100 , cost =  0.00723092863336
training @ iter =  244200 , cost =  0.00379981915466
training @ iter =  244300 , cost =  0.00181008712389
training @ iter =  244400 , cost =  0.0207577664405
training @ iter =  244500 , cost =  0.00712590990588
training @ iter =  244600 , cost =  0.00158815318719
training @ iter =  244700 , cost =  0.00127965467982
training @ iter =  244800 , cost =  0.0141560249031
training @ iter =  244900 , cost =  0.11441796273
training @ iter =  245000 , cost =  0.0273923128843
training @ iter =  245100 , cost =  0.0650495737791
training @ iter =  245200 , cost =  0.0582155734301
training @ iter =  245300 , cost =  0.00308162439615
training @ iter =  245400 , cost =  0.161809563637
training @ iter =  245500 , cost =  0.0096922647208
training @ iter =  245600 , cost =  0.000464606273454
--> train minibatch error =  0.14
-->  23 21400 chunk_8_50000.pkl
training @ iter =  245700 , cost =  0.00403454946354
training @ iter =  245800 , cost =  0.0601840987802
--> train minibatch error =  0.12
-->  23 31900 chunk_8_50000.pkl
training @ iter =  245900 , cost =  0.0248164590448
iter  245999  validation
epoch 10, iter 246000, validation loss 0.021736
epoch 10, iter 246000, validation error 0.692000 %
epoch 10, iter 246000, train minibatch error 0.000000 %
epoch 10, iter 246000, train buffer error 1.000000 %
training @ iter =  246000 , cost =  0.0943844690919
training @ iter =  246100 , cost =  0.0133455637842
training @ iter =  246200 , cost =  0.0994444340467
training @ iter =  246300 , cost =  0.00574986077845
training @ iter =  246400 , cost =  0.000856770435348
training @ iter =  246500 , cost =  0.0145816849545
training @ iter =  246600 , cost =  0.0126607343554
training @ iter =  246700 , cost =  0.00050746666966
training @ iter =  246800 , cost =  0.0128042986616
training @ iter =  246900 , cost =  0.00154122058302
--> train minibatch error =  0.22
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.18
-->  24 34750 chunk_9_50000.pkl
training @ iter =  247000 , cost =  0.0209967251867
training @ iter =  247100 , cost =  0.0144143234938
training @ iter =  247200 , cost =  0.000459320930531
training @ iter =  247300 , cost =  0.00207643653266
training @ iter =  247400 , cost =  0.00630177510902
training @ iter =  247500 , cost =  0.00434426264837
training @ iter =  247600 , cost =  0.00163875485305
training @ iter =  247700 , cost =  0.0011926102452
training @ iter =  247800 , cost =  0.00167364114895
training @ iter =  247900 , cost =  0.000687554304022
iter  247999  validation
epoch 11, iter 248000, validation loss 0.020216
epoch 11, iter 248000, validation error 0.633000 %
epoch 11, iter 248000, train minibatch error 0.000000 %
epoch 11, iter 248000, train buffer error 0.500000 %
training @ iter =  248000 , cost =  0.0107999099419
training @ iter =  248100 , cost =  0.140519604087
training @ iter =  248200 , cost =  0.00102498428896
training @ iter =  248300 , cost =  0.00260638585314
training @ iter =  248400 , cost =  0.00150256720372
training @ iter =  248500 , cost =  0.0126509033144
--> train minibatch error =  0.12
-->  1 16150 chunk_11_50000.pkl
training @ iter =  248600 , cost =  0.00414278032258
training @ iter =  248700 , cost =  0.00203086296096
training @ iter =  248800 , cost =  0.00528979022056
training @ iter =  248900 , cost =  0.00204051635228
training @ iter =  249000 , cost =  0.00346387154423
training @ iter =  249100 , cost =  0.000693111855071
training @ iter =  249200 , cost =  0.00725568179041
training @ iter =  249300 , cost =  0.00345002627
training @ iter =  249400 , cost =  0.00818477477878
training @ iter =  249500 , cost =  0.000875373778399
training @ iter =  249600 , cost =  0.00400822469965
training @ iter =  249700 , cost =  0.00123231275938
training @ iter =  249800 , cost =  0.00539467157796
training @ iter =  249900 , cost =  0.0276530403644
iter  249999  validation
epoch 11, iter 250000, validation loss 0.020904
epoch 11, iter 250000, validation error 0.660000 %
epoch 11, iter 250000, train minibatch error 2.000000 %
epoch 11, iter 250000, train buffer error 1.400000 %
training @ iter =  250000 , cost =  0.022359976545
training @ iter =  250100 , cost =  0.0019916719757
training @ iter =  250200 , cost =  0.000896564044524
training @ iter =  250300 , cost =  0.0100376596674
training @ iter =  250400 , cost =  0.00414735451341
training @ iter =  250500 , cost =  0.0504020825028
training @ iter =  250600 , cost =  0.00178082461935
training @ iter =  250700 , cost =  0.000922588573303
training @ iter =  250800 , cost =  0.0922356322408
training @ iter =  250900 , cost =  0.00378071190789
--> train minibatch error =  0.12
-->  3 34000 chunk_13_50000.pkl
training @ iter =  251000 , cost =  0.06682279706
training @ iter =  251100 , cost =  0.00486452598125
training @ iter =  251200 , cost =  0.00331545108929
training @ iter =  251300 , cost =  0.00430326536298
training @ iter =  251400 , cost =  0.0429107472301
training @ iter =  251500 , cost =  0.0235821548849
training @ iter =  251600 , cost =  0.00322238914669
training @ iter =  251700 , cost =  0.209969580173
training @ iter =  251800 , cost =  0.00709583889693
training @ iter =  251900 , cost =  0.000782203103881
iter  251999  validation
epoch 11, iter 252000, validation loss 0.020819
epoch 11, iter 252000, validation error 0.666000 %
epoch 11, iter 252000, train minibatch error 0.000000 %
epoch 11, iter 252000, train buffer error 0.900000 %
training @ iter =  252000 , cost =  0.00080167723354
training @ iter =  252100 , cost =  0.00592104904354
training @ iter =  252200 , cost =  0.00519098620862
training @ iter =  252300 , cost =  0.00569369690493
training @ iter =  252400 , cost =  0.00199658167548
training @ iter =  252500 , cost =  0.00158947962336
training @ iter =  252600 , cost =  0.00419129850343
training @ iter =  252700 , cost =  0.00290831457824
training @ iter =  252800 , cost =  0.0432808548212
training @ iter =  252900 , cost =  0.0917987376451
training @ iter =  253000 , cost =  0.00495502073318
training @ iter =  253100 , cost =  0.00527824414894
training @ iter =  253200 , cost =  0.0057522286661
training @ iter =  253300 , cost =  0.00536696845666
training @ iter =  253400 , cost =  0.00175602303352
training @ iter =  253500 , cost =  0.0064850570634
training @ iter =  253600 , cost =  0.0117180701345
training @ iter =  253700 , cost =  0.0177249386907
training @ iter =  253800 , cost =  0.00395305361599
training @ iter =  253900 , cost =  0.000911721144803
iter  253999  validation
epoch 11, iter 254000, validation loss 0.021140
epoch 11, iter 254000, validation error 0.664000 %
epoch 11, iter 254000, train minibatch error 0.000000 %
epoch 11, iter 254000, train buffer error 0.400000 %
training @ iter =  254000 , cost =  0.0317090302706
training @ iter =  254100 , cost =  0.00212585460395
training @ iter =  254200 , cost =  0.0270680338144
training @ iter =  254300 , cost =  0.0024995370768
training @ iter =  254400 , cost =  0.00877068564296
training @ iter =  254500 , cost =  0.0687634050846
training @ iter =  254600 , cost =  0.0705922544003
training @ iter =  254700 , cost =  0.0068483822979
training @ iter =  254800 , cost =  0.000919046637136
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  254900 , cost =  0.0278727840632
training @ iter =  255000 , cost =  0.0129134580493
training @ iter =  255100 , cost =  0.000737154798117
training @ iter =  255200 , cost =  0.0276774764061
training @ iter =  255300 , cost =  0.00512143597007
--> train minibatch error =  0.14
-->  8 4750 chunk_18_50000.pkl
training @ iter =  255400 , cost =  0.0110526904464
training @ iter =  255500 , cost =  0.000950179528445
training @ iter =  255600 , cost =  0.0240946300328
training @ iter =  255700 , cost =  0.0673118755221
training @ iter =  255800 , cost =  0.0192595757544
--> train minibatch error =  0.14
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.24
-->  8 30350 chunk_18_50000.pkl
training @ iter =  255900 , cost =  0.00219432497397
--> train minibatch error =  0.16
-->  8 33600 chunk_18_50000.pkl
iter  255999  validation
epoch 11, iter 256000, validation loss 0.021497
epoch 11, iter 256000, validation error 0.679000 %
epoch 11, iter 256000, train minibatch error 0.000000 %
epoch 11, iter 256000, train buffer error 0.300000 %
training @ iter =  256000 , cost =  0.00509172910824
training @ iter =  256100 , cost =  0.00571657018736
training @ iter =  256200 , cost =  0.00164360646158
training @ iter =  256300 , cost =  0.0735349282622
training @ iter =  256400 , cost =  0.058588668704
--> train minibatch error =  0.14
-->  9 10550 chunk_19_50000.pkl
training @ iter =  256500 , cost =  0.0505417399108
training @ iter =  256600 , cost =  0.00787473004311
training @ iter =  256700 , cost =  0.0161665771157
training @ iter =  256800 , cost =  0.0247024074197
--> train minibatch error =  0.12
-->  9 29850 chunk_19_50000.pkl
training @ iter =  256900 , cost =  0.00383653049357
training @ iter =  257000 , cost =  0.0049497121945
training @ iter =  257100 , cost =  0.0115310279652
training @ iter =  257200 , cost =  0.0586224943399
training @ iter =  257300 , cost =  0.00193038815632
training @ iter =  257400 , cost =  0.0155570022762
--> train minibatch error =  0.16
-->  10 9100 chunk_20_50000.pkl
training @ iter =  257500 , cost =  0.00136095983908
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  257600 , cost =  0.00565138831735
training @ iter =  257700 , cost =  0.00119033548981
training @ iter =  257800 , cost =  0.00371996220201
training @ iter =  257900 , cost =  0.00178746785969
iter  257999  validation
epoch 11, iter 258000, validation loss 0.020773
epoch 11, iter 258000, validation error 0.642000 %
epoch 11, iter 258000, train minibatch error 4.000000 %
epoch 11, iter 258000, train buffer error 0.700000 %
training @ iter =  258000 , cost =  0.054477725178
training @ iter =  258100 , cost =  0.00494365952909
training @ iter =  258200 , cost =  0.0187258943915
training @ iter =  258300 , cost =  0.00346758333035
training @ iter =  258400 , cost =  0.00194829120301
training @ iter =  258500 , cost =  0.00460842717439
training @ iter =  258600 , cost =  0.00649304874241
training @ iter =  258700 , cost =  0.00315550644882
training @ iter =  258800 , cost =  0.00091062503634
training @ iter =  258900 , cost =  0.00407587178051
training @ iter =  259000 , cost =  0.00168780470267
training @ iter =  259100 , cost =  0.00241286749952
training @ iter =  259200 , cost =  0.00110662390944
--> train minibatch error =  0.12
-->  12 750 chunk_22_50000.pkl
training @ iter =  259300 , cost =  0.0756335258484
training @ iter =  259400 , cost =  0.00227932445705
training @ iter =  259500 , cost =  0.0159728899598
training @ iter =  259600 , cost =  0.0562326163054
training @ iter =  259700 , cost =  0.0190589148551
training @ iter =  259800 , cost =  0.00138107535895
training @ iter =  259900 , cost =  0.0109231742099
iter  259999  validation
epoch 11, iter 260000, validation loss 0.020205
epoch 11, iter 260000, validation error 0.633000 %
epoch 11, iter 260000, train minibatch error 0.000000 %
epoch 11, iter 260000, train buffer error 0.400000 %
training @ iter =  260000 , cost =  0.00356546719559
training @ iter =  260100 , cost =  0.0112456297502
training @ iter =  260200 , cost =  0.0684832632542
training @ iter =  260300 , cost =  0.00182188895997
training @ iter =  260400 , cost =  0.00153627898544
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  260500 , cost =  0.00131192209665
training @ iter =  260600 , cost =  0.0511453896761
training @ iter =  260700 , cost =  0.0184213705361
training @ iter =  260800 , cost =  0.00690236827359
training @ iter =  260900 , cost =  0.0060999263078
training @ iter =  261000 , cost =  0.00232017273083
training @ iter =  261100 , cost =  0.0212762467563
training @ iter =  261200 , cost =  0.000817255524453
training @ iter =  261300 , cost =  0.0177190452814
training @ iter =  261400 , cost =  0.00197023828514
training @ iter =  261500 , cost =  0.00469331163913
training @ iter =  261600 , cost =  0.0161726791412
training @ iter =  261700 , cost =  0.0949264839292
training @ iter =  261800 , cost =  0.0591178238392
training @ iter =  261900 , cost =  0.00395864481106
iter  261999  validation
epoch 11, iter 262000, validation loss 0.020242
epoch 11, iter 262000, validation error 0.643000 %
epoch 11, iter 262000, train minibatch error 0.000000 %
epoch 11, iter 262000, train buffer error 0.400000 %
training @ iter =  262000 , cost =  0.00796245131642
training @ iter =  262100 , cost =  0.00168608862441
training @ iter =  262200 , cost =  0.00159378559329
training @ iter =  262300 , cost =  0.00294984783977
training @ iter =  262400 , cost =  0.00101287057623
training @ iter =  262500 , cost =  0.00172375922557
training @ iter =  262600 , cost =  0.0144248483703
training @ iter =  262700 , cost =  0.00209973054007
training @ iter =  262800 , cost =  0.0138045810163
training @ iter =  262900 , cost =  0.0541252605617
training @ iter =  263000 , cost =  0.00340400729328
training @ iter =  263100 , cost =  0.00302197504789
training @ iter =  263200 , cost =  0.0264302417636
training @ iter =  263300 , cost =  0.00188541586976
training @ iter =  263400 , cost =  0.0280434861779
training @ iter =  263500 , cost =  0.0198807828128
training @ iter =  263600 , cost =  0.0093202367425
training @ iter =  263700 , cost =  0.000915643351618
training @ iter =  263800 , cost =  0.0015250822762
training @ iter =  263900 , cost =  0.0209876708686
iter  263999  validation
epoch 11, iter 264000, validation loss 0.020268
epoch 11, iter 264000, validation error 0.639000 %
epoch 11, iter 264000, train minibatch error 0.000000 %
epoch 11, iter 264000, train buffer error 0.100000 %
training @ iter =  264000 , cost =  0.0563735961914
training @ iter =  264100 , cost =  0.0111646782607
training @ iter =  264200 , cost =  0.00560607668012
--> train minibatch error =  0.14
-->  16 49400 chunk_26_50000.pkl
training @ iter =  264300 , cost =  0.00341134588234
training @ iter =  264400 , cost =  0.00136444892269
training @ iter =  264500 , cost =  0.00821077823639
training @ iter =  264600 , cost =  0.000683322083205
training @ iter =  264700 , cost =  0.0225571300834
training @ iter =  264800 , cost =  0.00310304854065
training @ iter =  264900 , cost =  0.000588323746342
training @ iter =  265000 , cost =  0.0522686876357
training @ iter =  265100 , cost =  0.000488305115141
training @ iter =  265200 , cost =  0.00468567479402
training @ iter =  265300 , cost =  0.0121130403131
training @ iter =  265400 , cost =  0.000796983251348
