Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [32 64 64 64] (4,)
training @ iter =  150900 , cost =  0.00669970922172
training @ iter =  151000 , cost =  0.00116862298455
training @ iter =  151100 , cost =  0.0439153797925
training @ iter =  151200 , cost =  0.0353658646345
--> train minibatch error =  0.12
-->  2 44550 chunk_12_50000.pkl
training @ iter =  151300 , cost =  0.00702116079628
training @ iter =  151400 , cost =  0.0142490621656
training @ iter =  151500 , cost =  0.0103245601058
training @ iter =  151600 , cost =  0.00365072418936
training @ iter =  151700 , cost =  0.0425709187984
training @ iter =  151800 , cost =  0.00220109522343
training @ iter =  151900 , cost =  0.0192955452949
iter  151999  validation
epoch 7, iter 152000, validation loss 0.020366
epoch 7, iter 152000, validation error 0.628000 %
epoch 7, iter 152000, train minibatch error 2.000000 %
epoch 7, iter 152000, train buffer error 0.900000 %
training @ iter =  152000 , cost =  0.00600266084075
--> train minibatch error =  0.12
-->  3 34000 chunk_13_50000.pkl
training @ iter =  152100 , cost =  0.00313394167461
training @ iter =  152200 , cost =  0.038918569684
training @ iter =  152300 , cost =  0.00134718732443
training @ iter =  152400 , cost =  0.000864777714014
training @ iter =  152500 , cost =  0.0163321550936
training @ iter =  152600 , cost =  0.0332122221589
training @ iter =  152700 , cost =  0.00125226890668
training @ iter =  152800 , cost =  0.0314179994166
training @ iter =  152900 , cost =  0.00982247851789
training @ iter =  153000 , cost =  0.00739219179377
training @ iter =  153100 , cost =  0.152790084481
training @ iter =  153200 , cost =  0.00145520211663
--> train minibatch error =  0.12
-->  4 46200 chunk_14_50000.pkl
training @ iter =  153300 , cost =  0.000774882209953
training @ iter =  153400 , cost =  0.00684770056978
training @ iter =  153500 , cost =  0.000872730684932
training @ iter =  153600 , cost =  0.00468337163329
training @ iter =  153700 , cost =  0.0920597612858
training @ iter =  153800 , cost =  0.0256382841617
training @ iter =  153900 , cost =  0.00101546791848
iter  153999  validation
epoch 7, iter 154000, validation loss 0.020124
epoch 7, iter 154000, validation error 0.625000 %
epoch 7, iter 154000, train minibatch error 0.000000 %
epoch 7, iter 154000, train buffer error 0.900000 %
training @ iter =  154000 , cost =  0.0122700259089
training @ iter =  154100 , cost =  0.0269932392985
training @ iter =  154200 , cost =  0.00152012938634
training @ iter =  154300 , cost =  0.00230593909509
training @ iter =  154400 , cost =  0.000764131895266
training @ iter =  154500 , cost =  0.000635044707451
training @ iter =  154600 , cost =  0.00411330536008
training @ iter =  154700 , cost =  0.00230033555999
training @ iter =  154800 , cost =  0.00234041269869
training @ iter =  154900 , cost =  0.00144818366971
training @ iter =  155000 , cost =  0.0462084710598
training @ iter =  155100 , cost =  0.00445119431242
training @ iter =  155200 , cost =  0.00461204908788
training @ iter =  155300 , cost =  0.00841120909899
training @ iter =  155400 , cost =  0.132911235094
training @ iter =  155500 , cost =  0.0830900743604
training @ iter =  155600 , cost =  0.00467444490641
training @ iter =  155700 , cost =  0.13399040699
training @ iter =  155800 , cost =  0.00108811911196
training @ iter =  155900 , cost =  0.00209407298826
iter  155999  validation
epoch 7, iter 156000, validation loss 0.020699
epoch 7, iter 156000, validation error 0.631000 %
epoch 7, iter 156000, train minibatch error 2.000000 %
epoch 7, iter 156000, train buffer error 0.300000 %
training @ iter =  156000 , cost =  0.0425551235676
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  156100 , cost =  0.0196938067675
training @ iter =  156200 , cost =  0.00411076378077
training @ iter =  156300 , cost =  0.0163970775902
training @ iter =  156400 , cost =  0.00945539120585
--> train minibatch error =  0.12
-->  8 4750 chunk_18_50000.pkl
training @ iter =  156500 , cost =  0.00205665966496
training @ iter =  156600 , cost =  0.00580183509737
training @ iter =  156700 , cost =  0.00715076364577
training @ iter =  156800 , cost =  0.0040988130495
training @ iter =  156900 , cost =  0.016603179276
--> train minibatch error =  0.2
-->  8 30350 chunk_18_50000.pkl
training @ iter =  157000 , cost =  0.044097404927
--> train minibatch error =  0.16
-->  8 33600 chunk_18_50000.pkl
training @ iter =  157100 , cost =  0.00673795677722
training @ iter =  157200 , cost =  0.00337271462195
training @ iter =  157300 , cost =  0.0024353582412
training @ iter =  157400 , cost =  0.0477053485811
training @ iter =  157500 , cost =  0.00520693557337
training @ iter =  157600 , cost =  0.0132433762774
training @ iter =  157700 , cost =  0.000735032837838
training @ iter =  157800 , cost =  0.00120980478823
training @ iter =  157900 , cost =  0.0067024929449
--> train minibatch error =  0.12
-->  9 29850 chunk_19_50000.pkl
iter  157999  validation
epoch 7, iter 158000, validation loss 0.020490
epoch 7, iter 158000, validation error 0.650000 %
epoch 7, iter 158000, train minibatch error 0.000000 %
epoch 7, iter 158000, train buffer error 0.800000 %
training @ iter =  158000 , cost =  0.0040258038789
training @ iter =  158100 , cost =  0.0606477744877
training @ iter =  158200 , cost =  0.00118523207493
training @ iter =  158300 , cost =  0.0176058690995
training @ iter =  158400 , cost =  0.00400616042316
training @ iter =  158500 , cost =  0.0202839914709
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
training @ iter =  158600 , cost =  0.00351003347896
--> train minibatch error =  0.14
-->  10 16700 chunk_20_50000.pkl
training @ iter =  158700 , cost =  0.00217760284431
training @ iter =  158800 , cost =  0.010658621788
training @ iter =  158900 , cost =  0.00957062933594
training @ iter =  159000 , cost =  0.00797077920288
training @ iter =  159100 , cost =  0.00262352731079
training @ iter =  159200 , cost =  0.071860268712
training @ iter =  159300 , cost =  0.00147160526831
training @ iter =  159400 , cost =  0.00159028766211
training @ iter =  159500 , cost =  0.0161430947483
training @ iter =  159600 , cost =  0.00407596956939
training @ iter =  159700 , cost =  0.0419822372496
training @ iter =  159800 , cost =  0.0039129909128
training @ iter =  159900 , cost =  0.0090090399608
iter  159999  validation
epoch 7, iter 160000, validation loss 0.020212
epoch 7, iter 160000, validation error 0.623000 %
epoch 7, iter 160000, train minibatch error 2.000000 %
epoch 7, iter 160000, train buffer error 0.700000 %
training @ iter =  160000 , cost =  0.0404801927507
training @ iter =  160100 , cost =  0.0374780260026
training @ iter =  160200 , cost =  0.00319902063347
training @ iter =  160300 , cost =  0.00210120645352
training @ iter =  160400 , cost =  0.00986218824983
training @ iter =  160500 , cost =  0.12306047231
training @ iter =  160600 , cost =  0.00923741236329
training @ iter =  160700 , cost =  0.0533736050129
training @ iter =  160800 , cost =  0.00245618261397
training @ iter =  160900 , cost =  0.00509907724336
training @ iter =  161000 , cost =  0.00112768996041
training @ iter =  161100 , cost =  0.0346481092274
training @ iter =  161200 , cost =  0.00459550693631
training @ iter =  161300 , cost =  0.00222351076081
training @ iter =  161400 , cost =  0.0227275658399
training @ iter =  161500 , cost =  0.00242811371572
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  161600 , cost =  0.0221888367087
training @ iter =  161700 , cost =  0.0125995948911
training @ iter =  161800 , cost =  0.00129576888867
training @ iter =  161900 , cost =  0.00120347214397
iter  161999  validation
epoch 7, iter 162000, validation loss 0.020177
epoch 7, iter 162000, validation error 0.647000 %
epoch 7, iter 162000, train minibatch error 0.000000 %
epoch 7, iter 162000, train buffer error 0.500000 %
training @ iter =  162000 , cost =  0.0026425588876
training @ iter =  162100 , cost =  0.000775486812927
training @ iter =  162200 , cost =  0.0034533336293
training @ iter =  162300 , cost =  0.0618361569941
training @ iter =  162400 , cost =  0.00361382146366
training @ iter =  162500 , cost =  0.0104919793084
training @ iter =  162600 , cost =  0.017301812768
training @ iter =  162700 , cost =  0.00098492379766
training @ iter =  162800 , cost =  0.000409929227317
training @ iter =  162900 , cost =  0.154075399041
training @ iter =  163000 , cost =  0.143190398812
training @ iter =  163100 , cost =  0.00193756434601
training @ iter =  163200 , cost =  0.0109910033643
training @ iter =  163300 , cost =  0.00982050877064
training @ iter =  163400 , cost =  0.0119940470904
training @ iter =  163500 , cost =  0.00431385682896
training @ iter =  163600 , cost =  0.00192695553415
training @ iter =  163700 , cost =  0.0497773885727
training @ iter =  163800 , cost =  0.131239920855
training @ iter =  163900 , cost =  0.00296098715626
iter  163999  validation
epoch 7, iter 164000, validation loss 0.021931
epoch 7, iter 164000, validation error 0.689000 %
epoch 7, iter 164000, train minibatch error 0.000000 %
epoch 7, iter 164000, train buffer error 0.300000 %
training @ iter =  164000 , cost =  0.012799100019
training @ iter =  164100 , cost =  0.000831538753118
training @ iter =  164200 , cost =  0.00151864497457
training @ iter =  164300 , cost =  0.00334735680372
training @ iter =  164400 , cost =  0.000934271956794
training @ iter =  164500 , cost =  0.00133852811996
training @ iter =  164600 , cost =  0.0252689812332
training @ iter =  164700 , cost =  0.00577276246622
training @ iter =  164800 , cost =  0.00623089680448
training @ iter =  164900 , cost =  0.00231363531202
training @ iter =  165000 , cost =  0.00246358686127
training @ iter =  165100 , cost =  0.00114497123286
training @ iter =  165200 , cost =  0.00186327844858
training @ iter =  165300 , cost =  0.002217637375
--> train minibatch error =  0.14
-->  16 49400 chunk_26_50000.pkl
training @ iter =  165400 , cost =  0.00112384662498
training @ iter =  165500 , cost =  0.000884300388861
training @ iter =  165600 , cost =  0.00221096444875
training @ iter =  165700 , cost =  0.00210883654654
training @ iter =  165800 , cost =  0.0121739897877
training @ iter =  165900 , cost =  0.0181520432234
iter  165999  validation
epoch 7, iter 166000, validation loss 0.020410
epoch 7, iter 166000, validation error 0.638000 %
epoch 7, iter 166000, train minibatch error 0.000000 %
epoch 7, iter 166000, train buffer error 0.500000 %
training @ iter =  166000 , cost =  0.0155181642622
training @ iter =  166100 , cost =  0.0444260165095
training @ iter =  166200 , cost =  0.00186021532863
training @ iter =  166300 , cost =  0.00144462485332
training @ iter =  166400 , cost =  0.00948369782418
training @ iter =  166500 , cost =  0.0030869031325
training @ iter =  166600 , cost =  0.0133710801601
training @ iter =  166700 , cost =  0.0356614105403
training @ iter =  166800 , cost =  0.0369772464037
training @ iter =  166900 , cost =  0.00189769116696
training @ iter =  167000 , cost =  0.0601432435215
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  167100 , cost =  0.00172017875593
training @ iter =  167200 , cost =  0.0384059175849
training @ iter =  167300 , cost =  0.00561302760616
training @ iter =  167400 , cost =  0.00828911457211
training @ iter =  167500 , cost =  0.00120476505253
training @ iter =  167600 , cost =  0.0865693315864
training @ iter =  167700 , cost =  0.152993530035
training @ iter =  167800 , cost =  0.0780563801527
training @ iter =  167900 , cost =  0.00282014347613
iter  167999  validation
epoch 7, iter 168000, validation loss 0.020182
epoch 7, iter 168000, validation error 0.615000 %
epoch 7, iter 168000, train minibatch error 0.000000 %
epoch 7, iter 168000, train buffer error 1.000000 %
patience =  267999 0.99 335998
training @ iter =  168000 , cost =  0.000789773010183
training @ iter =  168100 , cost =  0.00100684794597
--> train minibatch error =  0.24
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  168200 , cost =  0.0168436579406
training @ iter =  168300 , cost =  0.123717032373
training @ iter =  168400 , cost =  0.00389939663
training @ iter =  168500 , cost =  0.00484946835786
training @ iter =  168600 , cost =  0.0195289328694
training @ iter =  168700 , cost =  0.0179352536798
training @ iter =  168800 , cost =  0.00290677137673
training @ iter =  168900 , cost =  0.00218771980144
training @ iter =  169000 , cost =  0.00823872257024
training @ iter =  169100 , cost =  0.0627803131938
training @ iter =  169200 , cost =  0.00373561866581
training @ iter =  169300 , cost =  0.00869987811893
training @ iter =  169400 , cost =  0.00401711696759
training @ iter =  169500 , cost =  0.0138193750754
training @ iter =  169600 , cost =  0.000516581290867
training @ iter =  169700 , cost =  0.00251081073657
training @ iter =  169800 , cost =  0.000961289508268
training @ iter =  169900 , cost =  0.0394587442279
iter  169999  validation
epoch 7, iter 170000, validation loss 0.020740
epoch 7, iter 170000, validation error 0.629000 %
epoch 7, iter 170000, train minibatch error 0.000000 %
epoch 7, iter 170000, train buffer error 0.500000 %
training @ iter =  170000 , cost =  0.088242419064
training @ iter =  170100 , cost =  0.00415358878672
training @ iter =  170200 , cost =  0.00103593082167
training @ iter =  170300 , cost =  0.0456699021161
training @ iter =  170400 , cost =  0.127414226532
training @ iter =  170500 , cost =  0.0508388765156
training @ iter =  170600 , cost =  0.000832430261653
training @ iter =  170700 , cost =  0.0206651519984
training @ iter =  170800 , cost =  0.00409499602392
training @ iter =  170900 , cost =  0.0441490635276
training @ iter =  171000 , cost =  0.0067910165526
training @ iter =  171100 , cost =  0.00886712968349
training @ iter =  171200 , cost =  0.0304630585015
training @ iter =  171300 , cost =  0.00715571921319
training @ iter =  171400 , cost =  0.00806396268308
--> train minibatch error =  0.14
-->  23 21400 chunk_8_50000.pkl
training @ iter =  171500 , cost =  0.00975559838116
training @ iter =  171600 , cost =  0.0969828590751
--> train minibatch error =  0.16
-->  23 31900 chunk_8_50000.pkl
training @ iter =  171700 , cost =  0.251856118441
training @ iter =  171800 , cost =  0.0367537364364
training @ iter =  171900 , cost =  0.00266109546646
iter  171999  validation
epoch 7, iter 172000, validation loss 0.020063
epoch 7, iter 172000, validation error 0.632000 %
epoch 7, iter 172000, train minibatch error 0.000000 %
epoch 7, iter 172000, train buffer error 0.600000 %
training @ iter =  172000 , cost =  0.00542044872418
training @ iter =  172100 , cost =  0.0195723436773
training @ iter =  172200 , cost =  0.00138464267366
training @ iter =  172300 , cost =  0.000491357990541
training @ iter =  172400 , cost =  0.117134816945
training @ iter =  172500 , cost =  0.00428956793621
training @ iter =  172600 , cost =  0.0811196863651
training @ iter =  172700 , cost =  0.0652317926288
--> train minibatch error =  0.24
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.2
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.12
-->  24 34800 chunk_9_50000.pkl
training @ iter =  172800 , cost =  0.0315744355321
training @ iter =  172900 , cost =  0.000808893120848
training @ iter =  173000 , cost =  0.00260270480067
training @ iter =  173100 , cost =  0.0489210225642
training @ iter =  173200 , cost =  0.158979699016
training @ iter =  173300 , cost =  0.00084418716142
training @ iter =  173400 , cost =  0.00196735747159
training @ iter =  173500 , cost =  0.00334990094416
training @ iter =  173600 , cost =  0.00348554132506
--> train minibatch error =  0.12
-->  0 29050 chunk_10_50000.pkl
training @ iter =  173700 , cost =  0.00247726449743
training @ iter =  173800 , cost =  0.00147464394104
training @ iter =  173900 , cost =  0.120889164507
iter  173999  validation
epoch 8, iter 174000, validation loss 0.020795
epoch 8, iter 174000, validation error 0.670000 %
epoch 8, iter 174000, train minibatch error 0.000000 %
epoch 8, iter 174000, train buffer error 0.500000 %
training @ iter =  174000 , cost =  0.00157720257994
training @ iter =  174100 , cost =  0.00175614119507
training @ iter =  174200 , cost =  0.0152365723625
training @ iter =  174300 , cost =  0.0937702655792
--> train minibatch error =  0.12
-->  1 16150 chunk_11_50000.pkl
training @ iter =  174400 , cost =  0.019658235833
training @ iter =  174500 , cost =  0.00246678222902
training @ iter =  174600 , cost =  0.0206740498543
training @ iter =  174700 , cost =  0.00700900377706
training @ iter =  174800 , cost =  0.00153327698354
training @ iter =  174900 , cost =  0.0888703987002
training @ iter =  175000 , cost =  0.000924917985685
training @ iter =  175100 , cost =  0.0383135825396
training @ iter =  175200 , cost =  0.00622603064403
training @ iter =  175300 , cost =  0.0049091191031
training @ iter =  175400 , cost =  0.0145657109097
training @ iter =  175500 , cost =  0.0040142936632
training @ iter =  175600 , cost =  0.00323422555812
training @ iter =  175700 , cost =  0.0188395567238
training @ iter =  175800 , cost =  0.0116506144404
training @ iter =  175900 , cost =  0.00126630533487
--> train minibatch error =  0.12
-->  2 44550 chunk_12_50000.pkl
iter  175999  validation
epoch 8, iter 176000, validation loss 0.020768
epoch 8, iter 176000, validation error 0.654000 %
epoch 8, iter 176000, train minibatch error 2.000000 %
epoch 8, iter 176000, train buffer error 0.400000 %
training @ iter =  176000 , cost =  0.0097235692665
training @ iter =  176100 , cost =  0.00107341434341
training @ iter =  176200 , cost =  0.00452551059425
training @ iter =  176300 , cost =  0.00139382714406
training @ iter =  176400 , cost =  0.0263272337615
training @ iter =  176500 , cost =  0.000743804499507
training @ iter =  176600 , cost =  0.00603585736826
training @ iter =  176700 , cost =  0.0167454089969
--> train minibatch error =  0.12
-->  3 34000 chunk_13_50000.pkl
training @ iter =  176800 , cost =  0.00185133400373
training @ iter =  176900 , cost =  0.0016005669022
training @ iter =  177000 , cost =  0.00894049461931
training @ iter =  177100 , cost =  0.10790130496
training @ iter =  177200 , cost =  0.0982196629047
training @ iter =  177300 , cost =  0.00689641246572
training @ iter =  177400 , cost =  0.00388583028689
training @ iter =  177500 , cost =  0.0360310003161
training @ iter =  177600 , cost =  0.00378647260368
training @ iter =  177700 , cost =  0.00340247829445
training @ iter =  177800 , cost =  0.00907074846327
training @ iter =  177900 , cost =  0.00764239439741
--> train minibatch error =  0.12
-->  4 46200 chunk_14_50000.pkl
iter  177999  validation
epoch 8, iter 178000, validation loss 0.021111
epoch 8, iter 178000, validation error 0.662000 %
epoch 8, iter 178000, train minibatch error 0.000000 %
epoch 8, iter 178000, train buffer error 1.000000 %
training @ iter =  178000 , cost =  0.0295003987849
training @ iter =  178100 , cost =  0.00117524992675
training @ iter =  178200 , cost =  0.000780399132054
training @ iter =  178300 , cost =  0.0597422681749
training @ iter =  178400 , cost =  0.000905983324628
training @ iter =  178500 , cost =  0.00156998843886
training @ iter =  178600 , cost =  0.00163233664352
training @ iter =  178700 , cost =  0.0026009590365
training @ iter =  178800 , cost =  0.00107914989349
training @ iter =  178900 , cost =  0.00210923887789
training @ iter =  179000 , cost =  0.000744623539504
training @ iter =  179100 , cost =  0.0168027356267
training @ iter =  179200 , cost =  0.0215951856226
training @ iter =  179300 , cost =  0.0102125313133
training @ iter =  179400 , cost =  0.00146411429159
training @ iter =  179500 , cost =  0.00365088647231
training @ iter =  179600 , cost =  0.00245465757325
training @ iter =  179700 , cost =  0.00367116509005
training @ iter =  179800 , cost =  0.00729154096916
training @ iter =  179900 , cost =  0.00059483689256
iter  179999  validation
epoch 8, iter 180000, validation loss 0.020255
epoch 8, iter 180000, validation error 0.631000 %
epoch 8, iter 180000, train minibatch error 4.000000 %
epoch 8, iter 180000, train buffer error 0.500000 %
training @ iter =  180000 , cost =  0.0241902414709
training @ iter =  180100 , cost =  0.00107206543908
training @ iter =  180200 , cost =  0.0373719297349
training @ iter =  180300 , cost =  0.00149803119712
training @ iter =  180400 , cost =  0.00500231143087
training @ iter =  180500 , cost =  0.00108767685015
training @ iter =  180600 , cost =  0.0207713767886
training @ iter =  180700 , cost =  0.00445803068578
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  180800 , cost =  0.00400145864114
training @ iter =  180900 , cost =  0.00170413509477
training @ iter =  181000 , cost =  0.00190867413767
training @ iter =  181100 , cost =  0.00640604319051
--> train minibatch error =  0.12
-->  8 4750 chunk_18_50000.pkl
training @ iter =  181200 , cost =  0.00138412043452
training @ iter =  181300 , cost =  0.000983425881714
training @ iter =  181400 , cost =  0.00149820302613
training @ iter =  181500 , cost =  0.00371460337192
training @ iter =  181600 , cost =  0.00918489228934
--> train minibatch error =  0.12
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.18
-->  8 30350 chunk_18_50000.pkl
training @ iter =  181700 , cost =  0.00763600459322
--> train minibatch error =  0.16
-->  8 33600 chunk_18_50000.pkl
training @ iter =  181800 , cost =  0.00769478781149
training @ iter =  181900 , cost =  0.00812949426472
iter  181999  validation
epoch 8, iter 182000, validation loss 0.020739
epoch 8, iter 182000, validation error 0.661000 %
epoch 8, iter 182000, train minibatch error 0.000000 %
epoch 8, iter 182000, train buffer error 0.500000 %
training @ iter =  182000 , cost =  0.0102929696441
training @ iter =  182100 , cost =  0.0206364057958
training @ iter =  182200 , cost =  0.0222459919751
--> train minibatch error =  0.12
-->  9 10550 chunk_19_50000.pkl
training @ iter =  182300 , cost =  0.0318359695375
training @ iter =  182400 , cost =  0.154578968883
training @ iter =  182500 , cost =  0.11677993089
training @ iter =  182600 , cost =  0.00634096330032
--> train minibatch error =  0.14
-->  9 29850 chunk_19_50000.pkl
training @ iter =  182700 , cost =  0.029048467055
training @ iter =  182800 , cost =  0.127340823412
training @ iter =  182900 , cost =  0.214029833674
training @ iter =  183000 , cost =  0.00127945537679
training @ iter =  183100 , cost =  0.0367669723928
training @ iter =  183200 , cost =  0.0246926061809
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
training @ iter =  183300 , cost =  0.0614249818027
--> train minibatch error =  0.14
-->  10 16700 chunk_20_50000.pkl
training @ iter =  183400 , cost =  0.0524144545197
training @ iter =  183500 , cost =  0.00118240900338
training @ iter =  183600 , cost =  0.0154145071283
training @ iter =  183700 , cost =  0.00487405341119
training @ iter =  183800 , cost =  0.00607202015817
training @ iter =  183900 , cost =  0.00543079664931
iter  183999  validation
epoch 8, iter 184000, validation loss 0.019889
epoch 8, iter 184000, validation error 0.608000 %
epoch 8, iter 184000, train minibatch error 0.000000 %
epoch 8, iter 184000, train buffer error 0.700000 %
patience =  283999 0.99 367998
training @ iter =  184000 , cost =  0.00053262070287
training @ iter =  184100 , cost =  0.0302958115935
training @ iter =  184200 , cost =  0.00233053113334
training @ iter =  184300 , cost =  0.00263782497495
training @ iter =  184400 , cost =  0.00453984038904
training @ iter =  184500 , cost =  0.0296563189477
training @ iter =  184600 , cost =  0.00616927631199
training @ iter =  184700 , cost =  0.00205733580515
training @ iter =  184800 , cost =  0.00499798404053
training @ iter =  184900 , cost =  0.0567933693528
training @ iter =  185000 , cost =  0.00996095873415
training @ iter =  185100 , cost =  0.00122558767907
training @ iter =  185200 , cost =  0.00302063743584
training @ iter =  185300 , cost =  0.0018705666298
training @ iter =  185400 , cost =  0.000731535197701
training @ iter =  185500 , cost =  0.0242741201073
training @ iter =  185600 , cost =  0.0997931584716
training @ iter =  185700 , cost =  0.00698465667665
training @ iter =  185800 , cost =  0.00135779439006
training @ iter =  185900 , cost =  0.0016454285942
iter  185999  validation
epoch 8, iter 186000, validation loss 0.020046
epoch 8, iter 186000, validation error 0.621000 %
epoch 8, iter 186000, train minibatch error 2.000000 %
epoch 8, iter 186000, train buffer error 0.500000 %
training @ iter =  186000 , cost =  0.0301184058189
training @ iter =  186100 , cost =  0.00426161522046
training @ iter =  186200 , cost =  0.00152010377496
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  186300 , cost =  0.000906757835764
training @ iter =  186400 , cost =  0.00226672412828
training @ iter =  186500 , cost =  0.00394915929064
training @ iter =  186600 , cost =  0.0324702784419
training @ iter =  186700 , cost =  0.00259257131256
training @ iter =  186800 , cost =  0.0303139425814
training @ iter =  186900 , cost =  0.00510177062824
training @ iter =  187000 , cost =  0.0186987929046
training @ iter =  187100 , cost =  0.000639144040179
training @ iter =  187200 , cost =  0.0193983986974
training @ iter =  187300 , cost =  0.00848214048892
training @ iter =  187400 , cost =  0.00286531914026
training @ iter =  187500 , cost =  0.00796978361905
training @ iter =  187600 , cost =  0.00586775876582
training @ iter =  187700 , cost =  0.00155172462109
training @ iter =  187800 , cost =  0.00432429742068
training @ iter =  187900 , cost =  0.00411787768826
iter  187999  validation
epoch 8, iter 188000, validation loss 0.020011
epoch 8, iter 188000, validation error 0.620000 %
epoch 8, iter 188000, train minibatch error 0.000000 %
epoch 8, iter 188000, train buffer error 0.500000 %
training @ iter =  188000 , cost =  0.00567672075704
training @ iter =  188100 , cost =  0.00123686296865
training @ iter =  188200 , cost =  0.0440403707325
training @ iter =  188300 , cost =  0.0067145768553
training @ iter =  188400 , cost =  0.000991330714896
training @ iter =  188500 , cost =  0.00617942260578
training @ iter =  188600 , cost =  0.00135616527405
training @ iter =  188700 , cost =  0.00538438791409
training @ iter =  188800 , cost =  0.0018211051356
training @ iter =  188900 , cost =  0.00254035880789
training @ iter =  189000 , cost =  0.0259207040071
training @ iter =  189100 , cost =  0.0052715879865
training @ iter =  189200 , cost =  0.000767013290897
training @ iter =  189300 , cost =  0.00263659656048
training @ iter =  189400 , cost =  0.0089818239212
training @ iter =  189500 , cost =  0.00194478291087
training @ iter =  189600 , cost =  0.143266379833
training @ iter =  189700 , cost =  0.158044397831
training @ iter =  189800 , cost =  0.00814359076321
training @ iter =  189900 , cost =  0.0171365402639
iter  189999  validation
epoch 8, iter 190000, validation loss 0.020279
epoch 8, iter 190000, validation error 0.616000 %
epoch 8, iter 190000, train minibatch error 0.000000 %
epoch 8, iter 190000, train buffer error 0.200000 %
training @ iter =  190000 , cost =  0.00372455618344
--> train minibatch error =  0.12
-->  16 49400 chunk_26_50000.pkl
training @ iter =  190100 , cost =  0.00817271601409
training @ iter =  190200 , cost =  0.0120135731995
training @ iter =  190300 , cost =  0.000554197002202
training @ iter =  190400 , cost =  0.000830812612548
training @ iter =  190500 , cost =  0.00282363803126
training @ iter =  190600 , cost =  0.0236843731254
training @ iter =  190700 , cost =  0.00362763227895
training @ iter =  190800 , cost =  0.019679935649
training @ iter =  190900 , cost =  0.0792142450809
training @ iter =  191000 , cost =  0.0276681520045
training @ iter =  191100 , cost =  0.00105607998557
training @ iter =  191200 , cost =  0.0005667656078
training @ iter =  191300 , cost =  0.0129122138023
training @ iter =  191400 , cost =  0.0726804509759
training @ iter =  191500 , cost =  0.0547281503677
training @ iter =  191600 , cost =  0.0133304214105
training @ iter =  191700 , cost =  0.00094874604838
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  191800 , cost =  0.000789896410424
training @ iter =  191900 , cost =  0.00425835419446
iter  191999  validation
epoch 8, iter 192000, validation loss 0.020678
epoch 8, iter 192000, validation error 0.645000 %
epoch 8, iter 192000, train minibatch error 2.000000 %
epoch 8, iter 192000, train buffer error 0.700000 %
training @ iter =  192000 , cost =  0.0524731352925
training @ iter =  192100 , cost =  0.00300045753829
training @ iter =  192200 , cost =  0.00691267708316
training @ iter =  192300 , cost =  0.00375802372582
training @ iter =  192400 , cost =  0.0363461263478
training @ iter =  192500 , cost =  0.0616454705596
training @ iter =  192600 , cost =  0.00187084684148
training @ iter =  192700 , cost =  0.00243275682442
training @ iter =  192800 , cost =  0.00169890653342
training @ iter =  192900 , cost =  0.0013075384777
--> train minibatch error =  0.26
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  193000 , cost =  0.00672319950536
training @ iter =  193100 , cost =  0.0159258861095
training @ iter =  193200 , cost =  0.00422440236434
training @ iter =  193300 , cost =  0.095988444984
training @ iter =  193400 , cost =  0.00062842562329
training @ iter =  193500 , cost =  0.0136487325653
training @ iter =  193600 , cost =  0.00777430227026
training @ iter =  193700 , cost =  0.00604834454134
training @ iter =  193800 , cost =  0.132581695914
training @ iter =  193900 , cost =  0.0311977006495
iter  193999  validation
epoch 8, iter 194000, validation loss 0.020447
epoch 8, iter 194000, validation error 0.627000 %
epoch 8, iter 194000, train minibatch error 2.000000 %
epoch 8, iter 194000, train buffer error 0.400000 %
training @ iter =  194000 , cost =  0.00168606103398
training @ iter =  194100 , cost =  0.00324175367132
training @ iter =  194200 , cost =  0.00379992183298
training @ iter =  194300 , cost =  0.0511316806078
training @ iter =  194400 , cost =  0.00397500442341
training @ iter =  194500 , cost =  0.0026136576198
training @ iter =  194600 , cost =  0.0639576688409
training @ iter =  194700 , cost =  0.015295272693
training @ iter =  194800 , cost =  0.00275319372304
training @ iter =  194900 , cost =  0.00414298474789
training @ iter =  195000 , cost =  0.00151750666555
training @ iter =  195100 , cost =  0.0136477649212
training @ iter =  195200 , cost =  0.0017007997958
training @ iter =  195300 , cost =  0.00335880694911
