nkerns =  [16 32 48 64] (4,)
training @ iter =  228500 , cost =  0.0498993881047
training @ iter =  228600 , cost =  0.0130344592035
training @ iter =  228700 , cost =  0.0574403107166
training @ iter =  228800 , cost =  0.00323585933074
training @ iter =  228900 , cost =  0.0553426928818
training @ iter =  229000 , cost =  0.0200636386871
training @ iter =  229100 , cost =  0.100230112672
training @ iter =  229200 , cost =  0.0110084451735
training @ iter =  229300 , cost =  0.0422057062387
training @ iter =  229400 , cost =  0.0084375673905
training @ iter =  229500 , cost =  0.0126619180664
training @ iter =  229600 , cost =  0.00510566215962
training @ iter =  229700 , cost =  0.0393377244473
training @ iter =  229800 , cost =  0.140294954181
training @ iter =  229900 , cost =  0.00834370870143
iter  229999  validation
epoch 10, iter 230000, validation error 0.688000 %
epoch 10, iter 230000, train minibatch error 2.000000 %
epoch 10, iter 230000, train buffer error 0.600000 %
training @ iter =  230000 , cost =  0.0264617819339
training @ iter =  230100 , cost =  0.128569796681
--> train minibatch error =  0.16
-->  7 33350 chunk_17_50000.pkl
training @ iter =  230200 , cost =  0.00156347837765
training @ iter =  230300 , cost =  0.134919434786
training @ iter =  230400 , cost =  0.00813153479248
training @ iter =  230500 , cost =  0.00215829606168
training @ iter =  230600 , cost =  0.0182798523456
--> train minibatch error =  0.16
-->  8 4750 chunk_18_50000.pkl
training @ iter =  230700 , cost =  0.0337686426938
training @ iter =  230800 , cost =  0.0195287857205
training @ iter =  230900 , cost =  0.00120259379037
training @ iter =  231000 , cost =  0.00528032286093
training @ iter =  231100 , cost =  0.000121122226119
--> train minibatch error =  0.14
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.32
-->  8 30350 chunk_18_50000.pkl
--> train minibatch error =  0.14
-->  8 33600 chunk_18_50000.pkl
training @ iter =  231200 , cost =  0.00434420071542
training @ iter =  231300 , cost =  0.0421221591532
training @ iter =  231400 , cost =  0.0346782840788
training @ iter =  231500 , cost =  0.0114845586941
training @ iter =  231600 , cost =  0.00628120312467
training @ iter =  231700 , cost =  0.000428849161835
--> train minibatch error =  0.12
-->  9 10550 chunk_19_50000.pkl
training @ iter =  231800 , cost =  0.000592490192503
--> train minibatch error =  0.12
-->  9 15750 chunk_19_50000.pkl
training @ iter =  231900 , cost =  0.00261207320727
iter  231999  validation
epoch 10, iter 232000, validation error 0.707000 %
epoch 10, iter 232000, train minibatch error 4.000000 %
epoch 10, iter 232000, train buffer error 0.500000 %
training @ iter =  232000 , cost =  0.00800573080778
training @ iter =  232100 , cost =  0.00193362031132
--> train minibatch error =  0.16
-->  9 29850 chunk_19_50000.pkl
training @ iter =  232200 , cost =  0.0260975901037
training @ iter =  232300 , cost =  0.0201443806291
training @ iter =  232400 , cost =  0.00217214459553
training @ iter =  232500 , cost =  0.00738314911723
training @ iter =  232600 , cost =  0.00827881321311
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
training @ iter =  232700 , cost =  0.0215009618551
training @ iter =  232800 , cost =  0.000328490365064
--> train minibatch error =  0.14
-->  10 16700 chunk_20_50000.pkl
training @ iter =  232900 , cost =  0.000985704129562
training @ iter =  233000 , cost =  0.0272972583771
training @ iter =  233100 , cost =  0.0046039740555
training @ iter =  233200 , cost =  0.0046684993431
training @ iter =  233300 , cost =  0.0365794152021
training @ iter =  233400 , cost =  0.00707817310467
training @ iter =  233500 , cost =  0.00372443487868
training @ iter =  233600 , cost =  0.00387535966001
training @ iter =  233700 , cost =  0.00510231778026
training @ iter =  233800 , cost =  0.00426328321919
training @ iter =  233900 , cost =  0.046470772475
iter  233999  validation
epoch 10, iter 234000, validation error 0.685000 %
epoch 10, iter 234000, train minibatch error 0.000000 %
epoch 10, iter 234000, train buffer error 0.900000 %
training @ iter =  234000 , cost =  0.0331914648414
training @ iter =  234100 , cost =  0.0311389304698
training @ iter =  234200 , cost =  0.000174758824869
training @ iter =  234300 , cost =  0.00672301696613
training @ iter =  234400 , cost =  0.00118410447612
training @ iter =  234500 , cost =  0.0279820747674
--> train minibatch error =  0.12
-->  12 750 chunk_22_50000.pkl
training @ iter =  234600 , cost =  0.0323986783624
training @ iter =  234700 , cost =  0.00644209608436
training @ iter =  234800 , cost =  0.0020396518521
training @ iter =  234900 , cost =  0.0020398395136
training @ iter =  235000 , cost =  0.0160706024617
training @ iter =  235100 , cost =  0.00369912805036
training @ iter =  235200 , cost =  0.000751360959839
training @ iter =  235300 , cost =  0.000510099052917
training @ iter =  235400 , cost =  0.000882285821717
training @ iter =  235500 , cost =  0.00411011464894
training @ iter =  235600 , cost =  0.00750850699842
training @ iter =  235700 , cost =  0.00109263858758
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  235800 , cost =  0.000216037966311
training @ iter =  235900 , cost =  0.00653449073434
iter  235999  validation
epoch 10, iter 236000, validation error 0.671000 %
epoch 10, iter 236000, train minibatch error 0.000000 %
epoch 10, iter 236000, train buffer error 0.400000 %
training @ iter =  236000 , cost =  0.110084779561
training @ iter =  236100 , cost =  0.0400056093931
training @ iter =  236200 , cost =  0.0546094216406
training @ iter =  236300 , cost =  0.00821796897799
training @ iter =  236400 , cost =  0.00317295012064
training @ iter =  236500 , cost =  0.0108678527176
training @ iter =  236600 , cost =  0.0151734696701
training @ iter =  236700 , cost =  0.0717000961304
training @ iter =  236800 , cost =  0.00265636434779
training @ iter =  236900 , cost =  0.0326933450997
training @ iter =  237000 , cost =  0.0112849064171
training @ iter =  237100 , cost =  0.0032301438041
training @ iter =  237200 , cost =  0.104016847908
training @ iter =  237300 , cost =  0.0127850696445
training @ iter =  237400 , cost =  0.145677477121
training @ iter =  237500 , cost =  0.0132051762193
training @ iter =  237600 , cost =  0.0217839907855
training @ iter =  237700 , cost =  0.0115215964615
training @ iter =  237800 , cost =  0.00179443927482
training @ iter =  237900 , cost =  0.0151206068695
iter  237999  validation
epoch 10, iter 238000, validation error 0.683000 %
epoch 10, iter 238000, train minibatch error 0.000000 %
epoch 10, iter 238000, train buffer error 0.300000 %
training @ iter =  238000 , cost =  0.0386106222868
training @ iter =  238100 , cost =  0.00214557815343
training @ iter =  238200 , cost =  0.00240142969415
training @ iter =  238300 , cost =  0.00303192529827
training @ iter =  238400 , cost =  0.0281596668065
training @ iter =  238500 , cost =  0.00534741207957
training @ iter =  238600 , cost =  0.00973400380462
training @ iter =  238700 , cost =  0.00365582620725
training @ iter =  238800 , cost =  0.00111767882481
training @ iter =  238900 , cost =  0.00110629736446
training @ iter =  239000 , cost =  0.00524060986936
training @ iter =  239100 , cost =  0.0379103980958
training @ iter =  239200 , cost =  0.00880499742925
training @ iter =  239300 , cost =  0.0120759941638
training @ iter =  239400 , cost =  0.0166912190616
--> train minibatch error =  0.12
-->  16 49400 chunk_26_50000.pkl
training @ iter =  239500 , cost =  0.000136109782034
training @ iter =  239600 , cost =  0.0069522280246
training @ iter =  239700 , cost =  0.0300335716456
training @ iter =  239800 , cost =  0.00331884808838
training @ iter =  239900 , cost =  0.00157156353816
iter  239999  validation
epoch 10, iter 240000, validation error 0.680000 %
epoch 10, iter 240000, train minibatch error 0.000000 %
epoch 10, iter 240000, train buffer error 0.400000 %
training @ iter =  240000 , cost =  0.00708756409585
training @ iter =  240100 , cost =  0.000924291030969
training @ iter =  240200 , cost =  0.0286473296583
training @ iter =  240300 , cost =  8.68916904437e-05
training @ iter =  240400 , cost =  0.00103618169669
training @ iter =  240500 , cost =  0.0363617837429
training @ iter =  240600 , cost =  0.00573064526543
training @ iter =  240700 , cost =  0.00924565177411
training @ iter =  240800 , cost =  0.0092859743163
training @ iter =  240900 , cost =  0.000879904953763
training @ iter =  241000 , cost =  0.0237905289978
training @ iter =  241100 , cost =  0.00643693935126
training @ iter =  241200 , cost =  0.00089529750403
ERROR:  /home/ireyes/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  241300 , cost =  0.000683933845721
training @ iter =  241400 , cost =  0.00301340245642
--> train minibatch error =  0.14
-->  19 8950 chunk_4_50000.pkl
training @ iter =  241500 , cost =  0.000441515381681
training @ iter =  241600 , cost =  0.00069566181628
training @ iter =  241700 , cost =  0.0098552107811
training @ iter =  241800 , cost =  0.0631475076079
training @ iter =  241900 , cost =  0.0024721196387
iter  241999  validation
epoch 10, iter 242000, validation error 0.675000 %
epoch 10, iter 242000, train minibatch error 0.000000 %
epoch 10, iter 242000, train buffer error 0.700000 %
training @ iter =  242000 , cost =  0.00244277901947
--> train minibatch error =  0.12
-->  19 41400 chunk_4_50000.pkl
training @ iter =  242100 , cost =  0.00495249126107
training @ iter =  242200 , cost =  0.00362834217958
training @ iter =  242300 , cost =  0.0287991072983
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  242400 , cost =  0.00890252087265
training @ iter =  242500 , cost =  0.0146799255162
training @ iter =  242600 , cost =  0.172464236617
training @ iter =  242700 , cost =  0.0188931170851
training @ iter =  242800 , cost =  0.00122747279238
training @ iter =  242900 , cost =  0.000331365154125
training @ iter =  243000 , cost =  0.000901266059373
training @ iter =  243100 , cost =  0.00401095207781
training @ iter =  243200 , cost =  0.0232229456306
training @ iter =  243300 , cost =  0.0033520066645
training @ iter =  243400 , cost =  0.00446679256856
training @ iter =  243500 , cost =  0.0186060126871
training @ iter =  243600 , cost =  0.0036131804809
training @ iter =  243700 , cost =  0.0312254093587
training @ iter =  243800 , cost =  0.00119712995365
training @ iter =  243900 , cost =  0.00023212961969
iter  243999  validation
epoch 10, iter 244000, validation error 0.671000 %
epoch 10, iter 244000, train minibatch error 0.000000 %
epoch 10, iter 244000, train buffer error 0.700000 %
training @ iter =  244000 , cost =  0.00279344315641
training @ iter =  244100 , cost =  0.0201556161046
training @ iter =  244200 , cost =  0.00472299894318
training @ iter =  244300 , cost =  0.000832521531265
training @ iter =  244400 , cost =  0.020070547238
training @ iter =  244500 , cost =  0.00401848414913
training @ iter =  244600 , cost =  0.000918604724575
training @ iter =  244700 , cost =  0.00235207611695
training @ iter =  244800 , cost =  0.00461107725278
training @ iter =  244900 , cost =  0.0938950031996
training @ iter =  245000 , cost =  0.0162772201002
training @ iter =  245100 , cost =  0.0845064893365
training @ iter =  245200 , cost =  0.0237915292382
training @ iter =  245300 , cost =  0.00111393374391
training @ iter =  245400 , cost =  0.0901707187295
training @ iter =  245500 , cost =  0.0116213802248
training @ iter =  245600 , cost =  0.000853623088915
--> train minibatch error =  0.16
-->  23 21400 chunk_8_50000.pkl
training @ iter =  245700 , cost =  0.00114970724098
training @ iter =  245800 , cost =  0.0249719284475
--> train minibatch error =  0.12
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.2
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.14
-->  23 31950 chunk_8_50000.pkl
training @ iter =  245900 , cost =  0.0438202731311
iter  245999  validation
epoch 10, iter 246000, validation error 0.693000 %
epoch 10, iter 246000, train minibatch error 2.000000 %
epoch 10, iter 246000, train buffer error 1.100000 %
training @ iter =  246000 , cost =  0.0884345248342
training @ iter =  246100 , cost =  0.00894987024367
training @ iter =  246200 , cost =  0.0803591236472
training @ iter =  246300 , cost =  0.0045539047569
training @ iter =  246400 , cost =  0.00356988678686
training @ iter =  246500 , cost =  0.020437316969
training @ iter =  246600 , cost =  0.00421912781894
training @ iter =  246700 , cost =  0.00155662093312
training @ iter =  246800 , cost =  0.00596398254856
training @ iter =  246900 , cost =  0.0017863123212
--> train minibatch error =  0.24
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.3
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.16
-->  24 34800 chunk_9_50000.pkl
training @ iter =  247000 , cost =  0.0280807949603
training @ iter =  247100 , cost =  0.0381760299206
training @ iter =  247200 , cost =  8.7455548055e-05
training @ iter =  247300 , cost =  0.000785189447924
training @ iter =  247400 , cost =  0.00710428645834
training @ iter =  247500 , cost =  0.0656303241849
training @ iter =  247600 , cost =  0.00181261566468
training @ iter =  247700 , cost =  0.000295036268653
training @ iter =  247800 , cost =  0.00117511034478
training @ iter =  247900 , cost =  0.00110593775753
iter  247999  validation
epoch 11, iter 248000, validation error 0.672000 %
epoch 11, iter 248000, train minibatch error 0.000000 %
epoch 11, iter 248000, train buffer error 0.400000 %
training @ iter =  248000 , cost =  0.0076482356526
training @ iter =  248100 , cost =  0.191759437323
training @ iter =  248200 , cost =  0.000901609484572
training @ iter =  248300 , cost =  0.0045375037007
training @ iter =  248400 , cost =  0.00107653427403
training @ iter =  248500 , cost =  0.0211617834866
training @ iter =  248600 , cost =  0.00859765615314
training @ iter =  248700 , cost =  0.00131803925615
training @ iter =  248800 , cost =  0.00239532417618
training @ iter =  248900 , cost =  0.000383857084671
training @ iter =  249000 , cost =  0.00350167695433
training @ iter =  249100 , cost =  0.0011371341534
training @ iter =  249200 , cost =  0.0272460728884
training @ iter =  249300 , cost =  0.00327632133849
--> train minibatch error =  0.12
-->  2 6500 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 6600 chunk_12_50000.pkl
--> train minibatch error =  0.14
-->  2 6650 chunk_12_50000.pkl
training @ iter =  249400 , cost =  0.00341361528262
training @ iter =  249500 , cost =  0.000345311971614
training @ iter =  249600 , cost =  0.00552320107818
training @ iter =  249700 , cost =  0.00202918867581
training @ iter =  249800 , cost =  0.00791184883565
training @ iter =  249900 , cost =  0.0303060747683
Learning rate:  0.003125
iter  249999  validation
epoch 11, iter 250000, validation error 0.683000 %
epoch 11, iter 250000, train minibatch error 4.000000 %
epoch 11, iter 250000, train buffer error 1.600000 %
training @ iter =  250000 , cost =  0.0188304949552
training @ iter =  250100 , cost =  0.00221824692562
--> train minibatch error =  0.14
-->  2 44550 chunk_12_50000.pkl
training @ iter =  250200 , cost =  0.00115164648741
training @ iter =  250300 , cost =  0.00151860225014
training @ iter =  250400 , cost =  0.018338708207
training @ iter =  250500 , cost =  0.0405928902328
training @ iter =  250600 , cost =  0.00196671206504
training @ iter =  250700 , cost =  0.000348047178704
training @ iter =  250800 , cost =  0.0807705670595
training @ iter =  250900 , cost =  0.0043513388373
--> train minibatch error =  0.14
-->  3 34000 chunk_13_50000.pkl
training @ iter =  251000 , cost =  0.0843264758587
training @ iter =  251100 , cost =  0.00403500115499
training @ iter =  251200 , cost =  0.00430830707774
training @ iter =  251300 , cost =  0.00610398035496
training @ iter =  251400 , cost =  0.0378926731646
training @ iter =  251500 , cost =  0.0048422482796
training @ iter =  251600 , cost =  0.00100033928175
training @ iter =  251700 , cost =  0.168930232525
training @ iter =  251800 , cost =  0.00884066242725
training @ iter =  251900 , cost =  0.000287195842247
--> train minibatch error =  0.12
-->  4 36550 chunk_14_50000.pkl
iter  251999  validation
epoch 11, iter 252000, validation error 0.670000 %
epoch 11, iter 252000, train minibatch error 2.000000 %
epoch 11, iter 252000, train buffer error 1.000000 %
patience =  351999 0.99 503998
training @ iter =  252000 , cost =  0.000979280215688
training @ iter =  252100 , cost =  0.00343334581703
--> train minibatch error =  0.12
-->  4 46200 chunk_14_50000.pkl
training @ iter =  252200 , cost =  0.0080613065511
training @ iter =  252300 , cost =  0.00268184836023
training @ iter =  252400 , cost =  0.00434872088954
training @ iter =  252500 , cost =  0.00657340418547
training @ iter =  252600 , cost =  0.025984544307
training @ iter =  252700 , cost =  0.00246877130121
training @ iter =  252800 , cost =  0.0335729755461
training @ iter =  252900 , cost =  0.0866798460484
training @ iter =  253000 , cost =  0.00394268333912
training @ iter =  253100 , cost =  0.00859157834202
training @ iter =  253200 , cost =  0.00599566055462
training @ iter =  253300 , cost =  0.00664117094129
training @ iter =  253400 , cost =  0.00252533820458
training @ iter =  253500 , cost =  0.00292951520532
training @ iter =  253600 , cost =  0.0069417967461
training @ iter =  253700 , cost =  0.00864481460303
training @ iter =  253800 , cost =  0.00914819166064
training @ iter =  253900 , cost =  0.000333477073582
iter  253999  validation
epoch 11, iter 254000, validation error 0.672000 %
epoch 11, iter 254000, train minibatch error 0.000000 %
epoch 11, iter 254000, train buffer error 0.500000 %
training @ iter =  254000 , cost =  0.00734193902463
training @ iter =  254100 , cost =  0.0019332903903
training @ iter =  254200 , cost =  0.0223773978651
training @ iter =  254300 , cost =  0.00233304570429
training @ iter =  254400 , cost =  0.00489388220012
training @ iter =  254500 , cost =  0.0319627411664
training @ iter =  254600 , cost =  0.0449963472784
training @ iter =  254700 , cost =  0.00307494169101
training @ iter =  254800 , cost =  0.00187697669026
--> train minibatch error =  0.16
-->  7 33350 chunk_17_50000.pkl
training @ iter =  254900 , cost =  0.0268149375916
training @ iter =  255000 , cost =  0.00254648248665
training @ iter =  255100 , cost =  0.00012896906992
training @ iter =  255200 , cost =  0.0347160771489
training @ iter =  255300 , cost =  0.00116150768008
--> train minibatch error =  0.2
-->  8 4750 chunk_18_50000.pkl
training @ iter =  255400 , cost =  0.00608797837049
training @ iter =  255500 , cost =  0.000606174173299
training @ iter =  255600 , cost =  0.0135398171842
training @ iter =  255700 , cost =  0.024333698675
training @ iter =  255800 , cost =  0.00359988189302
--> train minibatch error =  0.14
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.32
-->  8 30350 chunk_18_50000.pkl
training @ iter =  255900 , cost =  0.00524631002918
--> train minibatch error =  0.12
-->  8 33600 chunk_18_50000.pkl
iter  255999  validation
epoch 11, iter 256000, validation error 0.678000 %
epoch 11, iter 256000, train minibatch error 0.000000 %
epoch 11, iter 256000, train buffer error 0.600000 %
training @ iter =  256000 , cost =  0.00435745110735
training @ iter =  256100 , cost =  0.00190199760254
training @ iter =  256200 , cost =  0.00104192981962
training @ iter =  256300 , cost =  0.0592661760747
training @ iter =  256400 , cost =  0.0505080334842
--> train minibatch error =  0.12
-->  9 10550 chunk_19_50000.pkl
training @ iter =  256500 , cost =  0.0857960283756
training @ iter =  256600 , cost =  0.0223425365984
training @ iter =  256700 , cost =  0.0167077239603
training @ iter =  256800 , cost =  0.0215006656945
--> train minibatch error =  0.16
-->  9 29850 chunk_19_50000.pkl
training @ iter =  256900 , cost =  0.00647086836398
training @ iter =  257000 , cost =  0.0108966697007
training @ iter =  257100 , cost =  0.017244450748
training @ iter =  257200 , cost =  0.067361086607
training @ iter =  257300 , cost =  0.000632830837276
training @ iter =  257400 , cost =  0.0151137709618
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
training @ iter =  257500 , cost =  0.000799134955741
--> train minibatch error =  0.14
-->  10 16700 chunk_20_50000.pkl
training @ iter =  257600 , cost =  0.00997674278915
training @ iter =  257700 , cost =  0.000398316391511
training @ iter =  257800 , cost =  0.00670328876004
training @ iter =  257900 , cost =  0.000993985100649
iter  257999  validation
epoch 11, iter 258000, validation error 0.678000 %
epoch 11, iter 258000, train minibatch error 4.000000 %
epoch 11, iter 258000, train buffer error 1.300000 %
training @ iter =  258000 , cost =  0.0327272899449
training @ iter =  258100 , cost =  0.0147110307589
training @ iter =  258200 , cost =  0.0116979042068
training @ iter =  258300 , cost =  0.00634469045326
training @ iter =  258400 , cost =  0.0044857012108
training @ iter =  258500 , cost =  0.00302694947459
training @ iter =  258600 , cost =  0.0432589277625
training @ iter =  258700 , cost =  0.00593787571415
training @ iter =  258800 , cost =  0.00105022382922
training @ iter =  258900 , cost =  0.00607349025086
training @ iter =  259000 , cost =  0.000669365457725
training @ iter =  259100 , cost =  0.0122052058578
training @ iter =  259200 , cost =  0.00528435176238
--> train minibatch error =  0.12
-->  12 750 chunk_22_50000.pkl
training @ iter =  259300 , cost =  0.0996376499534
training @ iter =  259400 , cost =  0.00312074739486
training @ iter =  259500 , cost =  0.023130601272
training @ iter =  259600 , cost =  0.0348075851798
training @ iter =  259700 , cost =  0.0174809303135
training @ iter =  259800 , cost =  0.0146961174905
training @ iter =  259900 , cost =  0.00421517295763
iter  259999  validation
epoch 11, iter 260000, validation error 0.671000 %
epoch 11, iter 260000, train minibatch error 0.000000 %
epoch 11, iter 260000, train buffer error 0.300000 %
training @ iter =  260000 , cost =  0.0165235958993
training @ iter =  260100 , cost =  0.0142410025001
training @ iter =  260200 , cost =  0.120685920119
training @ iter =  260300 , cost =  0.00286134146154
training @ iter =  260400 , cost =  0.00114837219007
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  260500 , cost =  0.00281253224239
training @ iter =  260600 , cost =  0.0680471211672
training @ iter =  260700 , cost =  0.00606283778325
training @ iter =  260800 , cost =  0.0224951952696
training @ iter =  260900 , cost =  0.00768733443692
training @ iter =  261000 , cost =  0.00645228009671
training @ iter =  261100 , cost =  0.0187730509788
training @ iter =  261200 , cost =  0.00132680195384
training @ iter =  261300 , cost =  0.057347189635
training @ iter =  261400 , cost =  0.00316572212614
training @ iter =  261500 , cost =  0.0239415261894
training @ iter =  261600 , cost =  0.0173204299062
training @ iter =  261700 , cost =  0.0801495537162
training @ iter =  261800 , cost =  0.0316350758076
training @ iter =  261900 , cost =  0.00174895930104
iter  261999  validation
epoch 11, iter 262000, validation error 0.673000 %
epoch 11, iter 262000, train minibatch error 0.000000 %
epoch 11, iter 262000, train buffer error 0.400000 %
training @ iter =  262000 , cost =  0.00861120503396
training @ iter =  262100 , cost =  0.00391133734956
training @ iter =  262200 , cost =  0.00536208041012
training @ iter =  262300 , cost =  0.0110907601193
training @ iter =  262400 , cost =  0.000777033390477
training @ iter =  262500 , cost =  0.00106150028296
training @ iter =  262600 , cost =  0.00357336341403
training @ iter =  262700 , cost =  0.0039306669496
training @ iter =  262800 , cost =  0.00839699711651
training @ iter =  262900 , cost =  0.00149302382488
training @ iter =  263000 , cost =  0.00539575237781
training @ iter =  263100 , cost =  0.00459654815495
training @ iter =  263200 , cost =  0.00472295330837
training @ iter =  263300 , cost =  0.000608351139817
training @ iter =  263400 , cost =  0.0238608624786
training @ iter =  263500 , cost =  0.0203567724675
training @ iter =  263600 , cost =  0.00420237518847
training @ iter =  263700 , cost =  0.000972543901298
training @ iter =  263800 , cost =  0.000828000484034
training @ iter =  263900 , cost =  0.0252190344036
iter  263999  validation
epoch 11, iter 264000, validation error 0.676000 %
epoch 11, iter 264000, train minibatch error 0.000000 %
epoch 11, iter 264000, train buffer error 0.100000 %
training @ iter =  264000 , cost =  0.0385579541326
training @ iter =  264100 , cost =  0.00188451784197
training @ iter =  264200 , cost =  0.00682814186439
training @ iter =  264300 , cost =  0.00853672623634
training @ iter =  264400 , cost =  0.00577052636072
training @ iter =  264500 , cost =  0.0199395585805
training @ iter =  264600 , cost =  0.00134726543911
training @ iter =  264700 , cost =  0.0326747745275
training @ iter =  264800 , cost =  0.00140550208744
training @ iter =  264900 , cost =  0.000172014930286
training @ iter =  265000 , cost =  0.0131166316569
training @ iter =  265100 , cost =  0.000368690496543
training @ iter =  265200 , cost =  0.0109626743942
training @ iter =  265300 , cost =  0.0188420899212
training @ iter =  265400 , cost =  0.00110780657269
training @ iter =  265500 , cost =  0.0856921672821
training @ iter =  265600 , cost =  0.000278824358247
training @ iter =  265700 , cost =  0.0160451680422
training @ iter =  265800 , cost =  0.0534061864018
training @ iter =  265900 , cost =  0.00884194485843
ERROR:  /home/ireyes/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
iter  265999  validation
epoch 11, iter 266000, validation error 0.686000 %
epoch 11, iter 266000, train minibatch error 4.000000 %
epoch 11, iter 266000, train buffer error 1.000000 %
training @ iter =  266000 , cost =  0.17633742094
training @ iter =  266100 , cost =  0.0333527550101
--> train minibatch error =  0.12
-->  19 8950 chunk_4_50000.pkl
training @ iter =  266200 , cost =  0.0195564832538
training @ iter =  266300 , cost =  0.000893550692126
training @ iter =  266400 , cost =  0.00243829330429
training @ iter =  266500 , cost =  0.00335339363664
training @ iter =  266600 , cost =  0.00210045580752
training @ iter =  266700 , cost =  0.00401277560741
training @ iter =  266800 , cost =  0.0202898327261
training @ iter =  266900 , cost =  0.0690453872085
training @ iter =  267000 , cost =  0.022910008207
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  267100 , cost =  0.019958069548
training @ iter =  267200 , cost =  0.0499340109527
training @ iter =  267300 , cost =  0.00994332879782
training @ iter =  267400 , cost =  0.0176102407277
training @ iter =  267500 , cost =  0.00481002451852
training @ iter =  267600 , cost =  0.00167295266874
training @ iter =  267700 , cost =  0.00352856959216
training @ iter =  267800 , cost =  0.0525429621339
training @ iter =  267900 , cost =  0.00235964753665
iter  267999  validation
epoch 11, iter 268000, validation error 0.672000 %
epoch 11, iter 268000, train minibatch error 0.000000 %
epoch 11, iter 268000, train buffer error 0.900000 %
training @ iter =  268000 , cost =  0.000851225107908
training @ iter =  268100 , cost =  0.00777195999399
training @ iter =  268200 , cost =  0.0789023414254
training @ iter =  268300 , cost =  0.00120031344704
training @ iter =  268400 , cost =  0.00413141213357
training @ iter =  268500 , cost =  0.106621325016
training @ iter =  268600 , cost =  0.00801706966013
training @ iter =  268700 , cost =  0.000475326291053
training @ iter =  268800 , cost =  0.000176152738277
training @ iter =  268900 , cost =  0.0175139866769
training @ iter =  269000 , cost =  0.00414696987718
training @ iter =  269100 , cost =  0.0708093568683
training @ iter =  269200 , cost =  0.0122403381392
training @ iter =  269300 , cost =  0.00330884754658
training @ iter =  269400 , cost =  0.0799338072538
training @ iter =  269500 , cost =  0.0310890004039
training @ iter =  269600 , cost =  0.00653226673603
training @ iter =  269700 , cost =  0.0309108011425
training @ iter =  269800 , cost =  0.00983856804669
training @ iter =  269900 , cost =  0.0942750051618
iter  269999  validation
epoch 11, iter 270000, validation error 0.657000 %
epoch 11, iter 270000, train minibatch error 0.000000 %
epoch 11, iter 270000, train buffer error 0.200000 %
patience =  369999 0.99 539998
training @ iter =  270000 , cost =  0.000405284721637
training @ iter =  270100 , cost =  0.002053842647
training @ iter =  270200 , cost =  0.00718651292846
training @ iter =  270300 , cost =  0.00644331518561
--> train minibatch error =  0.18
-->  23 21400 chunk_8_50000.pkl
training @ iter =  270400 , cost =  0.00414798595011
training @ iter =  270500 , cost =  0.00244609708898
--> train minibatch error =  0.12
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.2
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.18
-->  23 31950 chunk_8_50000.pkl
training @ iter =  270600 , cost =  0.0545042864978
training @ iter =  270700 , cost =  0.00990455131978
training @ iter =  270800 , cost =  0.00174554914702
training @ iter =  270900 , cost =  0.00168585928623
training @ iter =  271000 , cost =  0.00913795270026
training @ iter =  271100 , cost =  0.00232006586157
training @ iter =  271200 , cost =  0.00351777067408
training @ iter =  271300 , cost =  0.00248514232226
training @ iter =  271400 , cost =  0.00723449839279
training @ iter =  271500 , cost =  0.0596609786153
training @ iter =  271600 , cost =  0.0391651540995
--> train minibatch error =  0.24
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.28
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.16
-->  24 34800 chunk_9_50000.pkl
training @ iter =  271700 , cost =  0.0217341501266
training @ iter =  271800 , cost =  0.0418863482773
training @ iter =  271900 , cost =  0.0132958535105
iter  271999  validation
epoch 12, iter 272000, validation error 0.662000 %
epoch 12, iter 272000, train minibatch error 2.000000 %
epoch 12, iter 272000, train buffer error 1.500000 %
training @ iter =  272000 , cost =  0.0141331935301
training @ iter =  272100 , cost =  0.00758654577658
training @ iter =  272200 , cost =  0.0304367225617
training @ iter =  272300 , cost =  0.00899134762585
training @ iter =  272400 , cost =  0.00331597495824
training @ iter =  272500 , cost =  0.000282653199974
training @ iter =  272600 , cost =  0.00275555765256
training @ iter =  272700 , cost =  0.00548020191491
training @ iter =  272800 , cost =  0.00337634095922
