Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [20 50] (2,)
training @ iter =  160500 , cost =  0.142418056726
training @ iter =  160600 , cost =  0.0108827874064
training @ iter =  160700 , cost =  0.00727319857106
training @ iter =  160800 , cost =  0.00163328612689
training @ iter =  160900 , cost =  0.0037418496795
training @ iter =  161000 , cost =  0.00257081747986
training @ iter =  161100 , cost =  0.00820799358189
training @ iter =  161200 , cost =  0.0143306255341
training @ iter =  161300 , cost =  0.00480457302183
training @ iter =  161400 , cost =  0.0234855264425
training @ iter =  161500 , cost =  0.00309375813231
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  161600 , cost =  0.090341322124
training @ iter =  161700 , cost =  0.0193207189441
training @ iter =  161800 , cost =  0.00143179832958
training @ iter =  161900 , cost =  0.00125382153783
iter  161999  validation
epoch 7, iter 162000, validation error 0.705000 %
epoch 7, iter 162000, train minibatch error 0.000000 %
epoch 7, iter 162000, train buffer error 0.600000 %
training @ iter =  162000 , cost =  0.00518995942548
training @ iter =  162100 , cost =  0.00121430947911
training @ iter =  162200 , cost =  0.00206706579775
training @ iter =  162300 , cost =  0.0680279284716
training @ iter =  162400 , cost =  0.00476293871179
training @ iter =  162500 , cost =  0.0082708504051
training @ iter =  162600 , cost =  0.00762360589579
training @ iter =  162700 , cost =  0.00267960550264
training @ iter =  162800 , cost =  0.000737177673727
training @ iter =  162900 , cost =  0.135069936514
training @ iter =  163000 , cost =  0.160038739443
training @ iter =  163100 , cost =  0.00259383255616
training @ iter =  163200 , cost =  0.0113729825243
training @ iter =  163300 , cost =  0.0152603173628
training @ iter =  163400 , cost =  0.0095792543143
training @ iter =  163500 , cost =  0.00299663492478
training @ iter =  163600 , cost =  0.00559477694333
training @ iter =  163700 , cost =  0.102763988078
training @ iter =  163800 , cost =  0.176230207086
training @ iter =  163900 , cost =  0.00235374085605
iter  163999  validation
epoch 7, iter 164000, validation error 0.715000 %
epoch 7, iter 164000, train minibatch error 4.000000 %
epoch 7, iter 164000, train buffer error 0.600000 %
training @ iter =  164000 , cost =  0.00866619683802
training @ iter =  164100 , cost =  0.00248313182965
training @ iter =  164200 , cost =  0.00757422437891
training @ iter =  164300 , cost =  0.00617936393246
training @ iter =  164400 , cost =  0.0021345175337
training @ iter =  164500 , cost =  0.00192554411478
training @ iter =  164600 , cost =  0.0245725233108
training @ iter =  164700 , cost =  0.00236016977578
training @ iter =  164800 , cost =  0.00405419897288
training @ iter =  164900 , cost =  0.0104021085426
training @ iter =  165000 , cost =  0.00137451011688
training @ iter =  165100 , cost =  0.00125997047871
training @ iter =  165200 , cost =  0.00352540495805
training @ iter =  165300 , cost =  0.00408476637676
--> train minibatch error =  0.12
-->  16 49400 chunk_26_50000.pkl
training @ iter =  165400 , cost =  0.00149404024705
training @ iter =  165500 , cost =  0.000984251732007
training @ iter =  165600 , cost =  0.00483955815434
training @ iter =  165700 , cost =  0.00364037393592
training @ iter =  165800 , cost =  0.0213545504957
training @ iter =  165900 , cost =  0.00984567496926
iter  165999  validation
epoch 7, iter 166000, validation error 0.703000 %
epoch 7, iter 166000, train minibatch error 4.000000 %
epoch 7, iter 166000, train buffer error 1.400000 %
training @ iter =  166000 , cost =  0.0297719072551
training @ iter =  166100 , cost =  0.0845813676715
training @ iter =  166200 , cost =  0.00285635120235
training @ iter =  166300 , cost =  0.00143130507786
training @ iter =  166400 , cost =  0.00783933047205
training @ iter =  166500 , cost =  0.00423460360616
training @ iter =  166600 , cost =  0.0100518176332
training @ iter =  166700 , cost =  0.0414938367903
training @ iter =  166800 , cost =  0.0435016900301
training @ iter =  166900 , cost =  0.00333808432333
training @ iter =  167000 , cost =  0.0257658474147
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  167100 , cost =  0.00247949128971
training @ iter =  167200 , cost =  0.0140104843304
training @ iter =  167300 , cost =  0.0345014743507
training @ iter =  167400 , cost =  0.011386658065
training @ iter =  167500 , cost =  0.00424273032695
training @ iter =  167600 , cost =  0.0875897109509
training @ iter =  167700 , cost =  0.141136229038
training @ iter =  167800 , cost =  0.0977669656277
training @ iter =  167900 , cost =  0.00548270810395
iter  167999  validation
epoch 7, iter 168000, validation error 0.696000 %
epoch 7, iter 168000, train minibatch error 0.000000 %
epoch 7, iter 168000, train buffer error 1.000000 %
training @ iter =  168000 , cost =  0.00126043171622
training @ iter =  168100 , cost =  0.00131346238777
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  168200 , cost =  0.0222804229707
training @ iter =  168300 , cost =  0.0906545370817
training @ iter =  168400 , cost =  0.00436673127115
training @ iter =  168500 , cost =  0.00637592095882
training @ iter =  168600 , cost =  0.0195381864905
training @ iter =  168700 , cost =  0.00636780122295
training @ iter =  168800 , cost =  0.021542429924
training @ iter =  168900 , cost =  0.00221285433508
training @ iter =  169000 , cost =  0.00540201505646
training @ iter =  169100 , cost =  0.0536047071218
training @ iter =  169200 , cost =  0.0136657729745
training @ iter =  169300 , cost =  0.0222551543266
training @ iter =  169400 , cost =  0.00610142573714
training @ iter =  169500 , cost =  0.015184099786
training @ iter =  169600 , cost =  0.00182451878209
training @ iter =  169700 , cost =  0.0113472184166
training @ iter =  169800 , cost =  0.00255884160288
training @ iter =  169900 , cost =  0.0100144119933
iter  169999  validation
epoch 7, iter 170000, validation error 0.719000 %
epoch 7, iter 170000, train minibatch error 0.000000 %
epoch 7, iter 170000, train buffer error 0.600000 %
training @ iter =  170000 , cost =  0.068275295198
training @ iter =  170100 , cost =  0.0308224130422
training @ iter =  170200 , cost =  0.00385857396759
training @ iter =  170300 , cost =  0.0875563547015
training @ iter =  170400 , cost =  0.150432780385
training @ iter =  170500 , cost =  0.0814152359962
training @ iter =  170600 , cost =  0.00072564126458
training @ iter =  170700 , cost =  0.0150761222467
training @ iter =  170800 , cost =  0.0041713709943
training @ iter =  170900 , cost =  0.0692164450884
training @ iter =  171000 , cost =  0.00467265816405
training @ iter =  171100 , cost =  0.0134592326358
training @ iter =  171200 , cost =  0.0129017019644
training @ iter =  171300 , cost =  0.00465912232175
training @ iter =  171400 , cost =  0.00389554025605
--> train minibatch error =  0.16
-->  23 21400 chunk_8_50000.pkl
training @ iter =  171500 , cost =  0.0509013906121
training @ iter =  171600 , cost =  0.108242340386
--> train minibatch error =  0.18
-->  23 31900 chunk_8_50000.pkl
training @ iter =  171700 , cost =  0.430564165115
--> train minibatch error =  0.12
-->  23 31950 chunk_8_50000.pkl
training @ iter =  171800 , cost =  0.03112430498
training @ iter =  171900 , cost =  0.00618739426136
iter  171999  validation
epoch 7, iter 172000, validation error 0.698000 %
epoch 7, iter 172000, train minibatch error 0.000000 %
epoch 7, iter 172000, train buffer error 0.900000 %
training @ iter =  172000 , cost =  0.00496680103242
training @ iter =  172100 , cost =  0.0742884725332
training @ iter =  172200 , cost =  0.0012746930588
training @ iter =  172300 , cost =  0.00102451664861
training @ iter =  172400 , cost =  0.151384189725
training @ iter =  172500 , cost =  0.0113423494622
training @ iter =  172600 , cost =  0.0957267060876
training @ iter =  172700 , cost =  0.122440472245
--> train minibatch error =  0.24
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.32
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.14
-->  24 34800 chunk_9_50000.pkl
training @ iter =  172800 , cost =  0.020767711103
training @ iter =  172900 , cost =  0.00183226587251
training @ iter =  173000 , cost =  0.00279950443655
training @ iter =  173100 , cost =  0.086632527411
training @ iter =  173200 , cost =  0.142051205039
training @ iter =  173300 , cost =  0.00525323767215
training @ iter =  173400 , cost =  0.00227595726028
training @ iter =  173500 , cost =  0.00346386199817
training @ iter =  173600 , cost =  0.00361312925816
--> train minibatch error =  0.12
-->  0 29050 chunk_10_50000.pkl
training @ iter =  173700 , cost =  0.00464332150295
training @ iter =  173800 , cost =  0.000811738020275
training @ iter =  173900 , cost =  0.11903770268
iter  173999  validation
epoch 8, iter 174000, validation error 0.713000 %
epoch 8, iter 174000, train minibatch error 2.000000 %
epoch 8, iter 174000, train buffer error 0.700000 %
training @ iter =  174000 , cost =  0.00251764943823
training @ iter =  174100 , cost =  0.00430709728971
training @ iter =  174200 , cost =  0.00963128171861
training @ iter =  174300 , cost =  0.117935493588
--> train minibatch error =  0.14
-->  1 16150 chunk_11_50000.pkl
training @ iter =  174400 , cost =  0.0523174479604
training @ iter =  174500 , cost =  0.0103575671092
training @ iter =  174600 , cost =  0.0289292670786
training @ iter =  174700 , cost =  0.00342668709345
training @ iter =  174800 , cost =  0.00313458405435
training @ iter =  174900 , cost =  0.0906124189496
training @ iter =  175000 , cost =  0.00205686781555
training @ iter =  175100 , cost =  0.0361898206174
--> train minibatch error =  0.16
-->  2 6500 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 6650 chunk_12_50000.pkl
training @ iter =  175200 , cost =  0.00497507490218
training @ iter =  175300 , cost =  0.00647492334247
training @ iter =  175400 , cost =  0.0190732646734
training @ iter =  175500 , cost =  0.0275696460158
training @ iter =  175600 , cost =  0.0020583444275
training @ iter =  175700 , cost =  0.0524652898312
training @ iter =  175800 , cost =  0.00925315916538
training @ iter =  175900 , cost =  0.00108880165499
--> train minibatch error =  0.12
-->  2 44550 chunk_12_50000.pkl
iter  175999  validation
epoch 8, iter 176000, validation error 0.724000 %
epoch 8, iter 176000, train minibatch error 4.000000 %
epoch 8, iter 176000, train buffer error 0.600000 %
training @ iter =  176000 , cost =  0.0173610132188
training @ iter =  176100 , cost =  0.00386142591015
training @ iter =  176200 , cost =  0.00277822138742
training @ iter =  176300 , cost =  0.00219905423
training @ iter =  176400 , cost =  0.00375104835257
training @ iter =  176500 , cost =  0.00092891586246
training @ iter =  176600 , cost =  0.00238235900179
--> train minibatch error =  0.12
-->  3 27500 chunk_13_50000.pkl
training @ iter =  176700 , cost =  0.0069378586486
--> train minibatch error =  0.14
-->  3 34000 chunk_13_50000.pkl
training @ iter =  176800 , cost =  0.00261382758617
training @ iter =  176900 , cost =  0.0052200909704
training @ iter =  177000 , cost =  0.0124679533765
training @ iter =  177100 , cost =  0.0985781475902
training @ iter =  177200 , cost =  0.0724870562553
training @ iter =  177300 , cost =  0.00506164506078
training @ iter =  177400 , cost =  0.00571282440796
training @ iter =  177500 , cost =  0.0583904981613
training @ iter =  177600 , cost =  0.0121726216748
training @ iter =  177700 , cost =  0.00802843179554
--> train minibatch error =  0.12
-->  4 36550 chunk_14_50000.pkl
training @ iter =  177800 , cost =  0.00245661754161
training @ iter =  177900 , cost =  0.00913310144097
iter  177999  validation
epoch 8, iter 178000, validation error 0.734000 %
epoch 8, iter 178000, train minibatch error 0.000000 %
epoch 8, iter 178000, train buffer error 1.300000 %
training @ iter =  178000 , cost =  0.102638028562
training @ iter =  178100 , cost =  0.00149412499741
training @ iter =  178200 , cost =  0.00173066672869
training @ iter =  178300 , cost =  0.0503715500236
training @ iter =  178400 , cost =  0.00210322323255
training @ iter =  178500 , cost =  0.00165035633836
training @ iter =  178600 , cost =  0.00286795385182
training @ iter =  178700 , cost =  0.00189446751028
training @ iter =  178800 , cost =  0.0017423130339
training @ iter =  178900 , cost =  0.00343328714371
training @ iter =  179000 , cost =  0.00124147394672
training @ iter =  179100 , cost =  0.0598963387311
training @ iter =  179200 , cost =  0.0118363806978
training @ iter =  179300 , cost =  0.0122018931434
training @ iter =  179400 , cost =  0.00191395939328
training @ iter =  179500 , cost =  0.0032257696148
training @ iter =  179600 , cost =  0.00839110463858
training @ iter =  179700 , cost =  0.00645652599633
training @ iter =  179800 , cost =  0.0043385871686
training @ iter =  179900 , cost =  0.00175464351196
iter  179999  validation
epoch 8, iter 180000, validation error 0.704000 %
epoch 8, iter 180000, train minibatch error 6.000000 %
epoch 8, iter 180000, train buffer error 0.700000 %
training @ iter =  180000 , cost =  0.0274956133217
training @ iter =  180100 , cost =  0.0368039757013
training @ iter =  180200 , cost =  0.0342802740633
training @ iter =  180300 , cost =  0.00166977138724
training @ iter =  180400 , cost =  0.0150670623407
training @ iter =  180500 , cost =  0.00141351937782
training @ iter =  180600 , cost =  0.0368583872914
training @ iter =  180700 , cost =  0.00661296956241
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  180800 , cost =  0.00595889799297
training @ iter =  180900 , cost =  0.0029800075572
training @ iter =  181000 , cost =  0.00504233874381
training @ iter =  181100 , cost =  0.00836024805903
--> train minibatch error =  0.14
-->  8 4750 chunk_18_50000.pkl
training @ iter =  181200 , cost =  0.002396248281
training @ iter =  181300 , cost =  0.0028929989785
training @ iter =  181400 , cost =  0.0115421162918
training @ iter =  181500 , cost =  0.0172596890479
training @ iter =  181600 , cost =  0.0212006624788
--> train minibatch error =  0.12
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.28
-->  8 30350 chunk_18_50000.pkl
training @ iter =  181700 , cost =  0.00449202256277
--> train minibatch error =  0.14
-->  8 33600 chunk_18_50000.pkl
training @ iter =  181800 , cost =  0.0353535935283
training @ iter =  181900 , cost =  0.0165110006928
iter  181999  validation
epoch 8, iter 182000, validation error 0.690000 %
epoch 8, iter 182000, train minibatch error 0.000000 %
epoch 8, iter 182000, train buffer error 0.700000 %
training @ iter =  182000 , cost =  0.00316723645665
training @ iter =  182100 , cost =  0.0265616588295
training @ iter =  182200 , cost =  0.0223492011428
training @ iter =  182300 , cost =  0.0227732155472
training @ iter =  182400 , cost =  0.216425508261
training @ iter =  182500 , cost =  0.141927629709
training @ iter =  182600 , cost =  0.00492649525404
--> train minibatch error =  0.14
-->  9 29850 chunk_19_50000.pkl
training @ iter =  182700 , cost =  0.02709133178
training @ iter =  182800 , cost =  0.136816680431
training @ iter =  182900 , cost =  0.199772983789
training @ iter =  183000 , cost =  0.00256737298332
training @ iter =  183100 , cost =  0.0259014703333
training @ iter =  183200 , cost =  0.0572904497385
--> train minibatch error =  0.16
-->  10 9100 chunk_20_50000.pkl
training @ iter =  183300 , cost =  0.0817709639668
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  183400 , cost =  0.0532435365021
training @ iter =  183500 , cost =  0.00144293124322
training @ iter =  183600 , cost =  0.00395507924259
training @ iter =  183700 , cost =  0.00496235350147
training @ iter =  183800 , cost =  0.0235410053283
training @ iter =  183900 , cost =  0.00172270124312
iter  183999  validation
epoch 8, iter 184000, validation error 0.682000 %
epoch 8, iter 184000, train minibatch error 0.000000 %
epoch 8, iter 184000, train buffer error 0.600000 %
FPR, FNR =  0.00817832294665 0.00544776580296
training @ iter =  184000 , cost =  0.00221953052096
training @ iter =  184100 , cost =  0.0101212058216
training @ iter =  184200 , cost =  0.00350109348074
training @ iter =  184300 , cost =  0.00361168920062
training @ iter =  184400 , cost =  0.00542827509344
training @ iter =  184500 , cost =  0.0133431227878
training @ iter =  184600 , cost =  0.00781475193799
training @ iter =  184700 , cost =  0.00560682127252
training @ iter =  184800 , cost =  0.0145844509825
training @ iter =  184900 , cost =  0.0906650796533
training @ iter =  185000 , cost =  0.00951157696545
--> train minibatch error =  0.14
-->  12 750 chunk_22_50000.pkl
training @ iter =  185100 , cost =  0.0013915252639
training @ iter =  185200 , cost =  0.00434581330046
training @ iter =  185300 , cost =  0.00699885049835
training @ iter =  185400 , cost =  0.00112261355389
training @ iter =  185500 , cost =  0.0411279499531
training @ iter =  185600 , cost =  0.0624674372375
training @ iter =  185700 , cost =  0.0108929919079
training @ iter =  185800 , cost =  0.00386616657488
training @ iter =  185900 , cost =  0.00266960146837
iter  185999  validation
epoch 8, iter 186000, validation error 0.691000 %
epoch 8, iter 186000, train minibatch error 2.000000 %
epoch 8, iter 186000, train buffer error 0.700000 %
training @ iter =  186000 , cost =  0.0535767972469
training @ iter =  186100 , cost =  0.0118649974465
training @ iter =  186200 , cost =  0.00697796838358
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  186300 , cost =  0.00136054935865
training @ iter =  186400 , cost =  0.00244853110053
training @ iter =  186500 , cost =  0.0125752612948
training @ iter =  186600 , cost =  0.0197781194001
training @ iter =  186700 , cost =  0.00999946705997
training @ iter =  186800 , cost =  0.0180015936494
training @ iter =  186900 , cost =  0.00648674974218
training @ iter =  187000 , cost =  0.00986398663372
training @ iter =  187100 , cost =  0.00132943328936
training @ iter =  187200 , cost =  0.00562263140455
training @ iter =  187300 , cost =  0.0168347787112
training @ iter =  187400 , cost =  0.00168222223874
training @ iter =  187500 , cost =  0.011574652046
training @ iter =  187600 , cost =  0.011190299876
training @ iter =  187700 , cost =  0.00070240808418
training @ iter =  187800 , cost =  0.0252450536937
training @ iter =  187900 , cost =  0.00921254232526
iter  187999  validation
epoch 8, iter 188000, validation error 0.715000 %
epoch 8, iter 188000, train minibatch error 0.000000 %
epoch 8, iter 188000, train buffer error 0.600000 %
training @ iter =  188000 , cost =  0.00552345765755
training @ iter =  188100 , cost =  0.00286119850352
training @ iter =  188200 , cost =  0.0180501453578
training @ iter =  188300 , cost =  0.00325425202027
training @ iter =  188400 , cost =  0.00101145368535
training @ iter =  188500 , cost =  0.0362186208367
training @ iter =  188600 , cost =  0.00210275314748
training @ iter =  188700 , cost =  0.00236668577418
training @ iter =  188800 , cost =  0.00300680031069
training @ iter =  188900 , cost =  0.00668505206704
training @ iter =  189000 , cost =  0.0382960215211
training @ iter =  189100 , cost =  0.00949520617723
training @ iter =  189200 , cost =  0.00124040641822
training @ iter =  189300 , cost =  0.00496410764754
training @ iter =  189400 , cost =  0.00441214628518
training @ iter =  189500 , cost =  0.010618519038
training @ iter =  189600 , cost =  0.0919455811381
training @ iter =  189700 , cost =  0.111611783504
training @ iter =  189800 , cost =  0.0176474377513
training @ iter =  189900 , cost =  0.0591972582042
iter  189999  validation
epoch 8, iter 190000, validation error 0.684000 %
epoch 8, iter 190000, train minibatch error 0.000000 %
epoch 8, iter 190000, train buffer error 0.300000 %
training @ iter =  190000 , cost =  0.0279945321381
--> train minibatch error =  0.12
-->  16 49400 chunk_26_50000.pkl
training @ iter =  190100 , cost =  0.00763667561114
training @ iter =  190200 , cost =  0.0233729537576
training @ iter =  190300 , cost =  0.00159114634153
training @ iter =  190400 , cost =  0.000959530007094
training @ iter =  190500 , cost =  0.00577531801537
training @ iter =  190600 , cost =  0.052192915231
training @ iter =  190700 , cost =  0.00383818615228
training @ iter =  190800 , cost =  0.0582229085267
training @ iter =  190900 , cost =  0.062117151916
training @ iter =  191000 , cost =  0.0167577899992
training @ iter =  191100 , cost =  0.00214591715485
training @ iter =  191200 , cost =  0.00146721780766
training @ iter =  191300 , cost =  0.00405967887491
training @ iter =  191400 , cost =  0.0767836645246
training @ iter =  191500 , cost =  0.0539562217891
training @ iter =  191600 , cost =  0.0262932945043
training @ iter =  191700 , cost =  0.00188039895147
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  191800 , cost =  0.00811675935984
training @ iter =  191900 , cost =  0.00458043813705
iter  191999  validation
epoch 8, iter 192000, validation error 0.737000 %
epoch 8, iter 192000, train minibatch error 2.000000 %
epoch 8, iter 192000, train buffer error 1.300000 %
training @ iter =  192000 , cost =  0.0683775544167
training @ iter =  192100 , cost =  0.00256193405949
training @ iter =  192200 , cost =  0.00775820808485
training @ iter =  192300 , cost =  0.00928699038923
training @ iter =  192400 , cost =  0.0297576431185
training @ iter =  192500 , cost =  0.0714649707079
training @ iter =  192600 , cost =  0.00365070765838
training @ iter =  192700 , cost =  0.00271343300119
training @ iter =  192800 , cost =  0.00408167857677
training @ iter =  192900 , cost =  0.00129966204986
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  193000 , cost =  0.0174460429698
training @ iter =  193100 , cost =  0.022878697142
training @ iter =  193200 , cost =  0.0035674457904
training @ iter =  193300 , cost =  0.105912357569
training @ iter =  193400 , cost =  0.00138995226007
training @ iter =  193500 , cost =  0.0262285415083
training @ iter =  193600 , cost =  0.0031991796568
training @ iter =  193700 , cost =  0.0150299556553
training @ iter =  193800 , cost =  0.112741060555
training @ iter =  193900 , cost =  0.0273980088532
iter  193999  validation
epoch 8, iter 194000, validation error 0.679000 %
epoch 8, iter 194000, train minibatch error 2.000000 %
epoch 8, iter 194000, train buffer error 0.400000 %
patience =  293999 0.99 387998
FPR, FNR =  0.00855639717542 0.00502433730476
training @ iter =  194000 , cost =  0.00158970768098
training @ iter =  194100 , cost =  0.00220963684842
training @ iter =  194200 , cost =  0.0216157007962
training @ iter =  194300 , cost =  0.0470617674291
training @ iter =  194400 , cost =  0.00384036358446
training @ iter =  194500 , cost =  0.00420517101884
training @ iter =  194600 , cost =  0.0929159224033
training @ iter =  194700 , cost =  0.00274234474637
training @ iter =  194800 , cost =  0.00152596784756
training @ iter =  194900 , cost =  0.00240481365472
training @ iter =  195000 , cost =  0.00259749451652
training @ iter =  195100 , cost =  0.0221163444221
training @ iter =  195200 , cost =  0.00269041513093
training @ iter =  195300 , cost =  0.00420879852027
training @ iter =  195400 , cost =  0.00297183217481
training @ iter =  195500 , cost =  0.00524821737781
training @ iter =  195600 , cost =  0.00247825472616
training @ iter =  195700 , cost =  0.00400687148795
training @ iter =  195800 , cost =  0.00113024224993
training @ iter =  195900 , cost =  0.0192942433059
iter  195999  validation
epoch 8, iter 196000, validation error 0.683000 %
epoch 8, iter 196000, train minibatch error 0.000000 %
epoch 8, iter 196000, train buffer error 0.900000 %
training @ iter =  196000 , cost =  0.0235324222594
training @ iter =  196100 , cost =  0.00290609244257
training @ iter =  196200 , cost =  0.00522152427584
--> train minibatch error =  0.16
-->  23 21400 chunk_8_50000.pkl
training @ iter =  196300 , cost =  0.0109098115936
training @ iter =  196400 , cost =  0.0044341860339
--> train minibatch error =  0.18
-->  23 31900 chunk_8_50000.pkl
training @ iter =  196500 , cost =  0.0113563034683
training @ iter =  196600 , cost =  0.00360459228978
training @ iter =  196700 , cost =  0.0746546015143
training @ iter =  196800 , cost =  0.0992745608091
training @ iter =  196900 , cost =  0.042094565928
training @ iter =  197000 , cost =  0.0202646590769
training @ iter =  197100 , cost =  0.00349698425271
training @ iter =  197200 , cost =  0.0317212790251
training @ iter =  197300 , cost =  0.0170569401234
training @ iter =  197400 , cost =  0.0189072843641
--> train minibatch error =  0.24
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.3
-->  24 34750 chunk_9_50000.pkl
training @ iter =  197500 , cost =  0.00438898662105
training @ iter =  197600 , cost =  0.0037139437627
training @ iter =  197700 , cost =  0.00887860916555
training @ iter =  197800 , cost =  0.00114338251296
training @ iter =  197900 , cost =  0.00564594753087
iter  197999  validation
epoch 9, iter 198000, validation error 0.691000 %
epoch 9, iter 198000, train minibatch error 0.000000 %
epoch 9, iter 198000, train buffer error 0.600000 %
training @ iter =  198000 , cost =  0.0042098746635
training @ iter =  198100 , cost =  0.0094476994127
training @ iter =  198200 , cost =  0.0351544469595
training @ iter =  198300 , cost =  0.00966857001185
--> train minibatch error =  0.12
-->  0 29050 chunk_10_50000.pkl
training @ iter =  198400 , cost =  0.000983571400866
training @ iter =  198500 , cost =  0.0919812694192
training @ iter =  198600 , cost =  0.00382194458507
training @ iter =  198700 , cost =  0.0358492992818
training @ iter =  198800 , cost =  0.0122322449461
training @ iter =  198900 , cost =  0.0104828095064
training @ iter =  199000 , cost =  0.0195189286023
training @ iter =  199100 , cost =  0.00734598655254
--> train minibatch error =  0.14
-->  1 16150 chunk_11_50000.pkl
training @ iter =  199200 , cost =  0.00129408587236
training @ iter =  199300 , cost =  0.00564167741686
training @ iter =  199400 , cost =  0.0011709802784
training @ iter =  199500 , cost =  0.0618353523314
training @ iter =  199600 , cost =  0.0351236797869
training @ iter =  199700 , cost =  0.00888198893517
training @ iter =  199800 , cost =  0.00416504126042
training @ iter =  199900 , cost =  0.0425149165094
--> train minibatch error =  0.16
-->  2 6500 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 6650 chunk_12_50000.pkl
Learning rate:  0.00625
iter  199999  validation
epoch 9, iter 200000, validation error 0.694000 %
epoch 9, iter 200000, train minibatch error 2.000000 %
epoch 9, iter 200000, train buffer error 0.500000 %
training @ iter =  200000 , cost =  0.00660065002739
training @ iter =  200100 , cost =  0.00145409582183
training @ iter =  200200 , cost =  0.0028162538074
training @ iter =  200300 , cost =  0.0171060804278
training @ iter =  200400 , cost =  0.0128714535385
training @ iter =  200500 , cost =  0.00664939032868
training @ iter =  200600 , cost =  0.0200227182359
--> train minibatch error =  0.12
-->  2 44550 chunk_12_50000.pkl
training @ iter =  200700 , cost =  0.0706505402923
training @ iter =  200800 , cost =  0.00732506625354
training @ iter =  200900 , cost =  0.00106519681867
training @ iter =  201000 , cost =  0.0013294601813
training @ iter =  201100 , cost =  0.00621781824157
training @ iter =  201200 , cost =  0.00577407702804
training @ iter =  201300 , cost =  0.00804875884205
training @ iter =  201400 , cost =  0.0128864943981
--> train minibatch error =  0.14
-->  3 34000 chunk_13_50000.pkl
training @ iter =  201500 , cost =  0.012402609922
training @ iter =  201600 , cost =  0.00377623201348
training @ iter =  201700 , cost =  0.0247675254941
training @ iter =  201800 , cost =  0.00188527000137
training @ iter =  201900 , cost =  0.13916143775
iter  201999  validation
epoch 9, iter 202000, validation error 0.707000 %
epoch 9, iter 202000, train minibatch error 0.000000 %
epoch 9, iter 202000, train buffer error 0.600000 %
training @ iter =  202000 , cost =  0.00359179731458
training @ iter =  202100 , cost =  0.00748243555427
training @ iter =  202200 , cost =  0.00548500940204
training @ iter =  202300 , cost =  0.0151754375547
training @ iter =  202400 , cost =  0.0048093139194
training @ iter =  202500 , cost =  0.00637025525793
--> train minibatch error =  0.12
-->  4 36550 chunk_14_50000.pkl
training @ iter =  202600 , cost =  0.000695851398632
training @ iter =  202700 , cost =  0.00359744112939
training @ iter =  202800 , cost =  0.00309510226361
training @ iter =  202900 , cost =  0.00222521997057
training @ iter =  203000 , cost =  0.0926778316498
training @ iter =  203100 , cost =  0.0444929599762
training @ iter =  203200 , cost =  0.00304045667872
training @ iter =  203300 , cost =  0.00190412113443
training @ iter =  203400 , cost =  0.0903731808066
training @ iter =  203500 , cost =  0.0258196499199
training @ iter =  203600 , cost =  0.161684259772
training @ iter =  203700 , cost =  0.00178792269435
training @ iter =  203800 , cost =  0.0040082372725
training @ iter =  203900 , cost =  0.00215479801409
iter  203999  validation
epoch 9, iter 204000, validation error 0.676000 %
epoch 9, iter 204000, train minibatch error 2.000000 %
epoch 9, iter 204000, train buffer error 0.800000 %
FPR, FNR =  0.00786448402517 0.00563737861626
training @ iter =  204000 , cost =  0.00124480272643
training @ iter =  204100 , cost =  0.0021612951532
training @ iter =  204200 , cost =  0.00150191306602
training @ iter =  204300 , cost =  0.00205501681194
training @ iter =  204400 , cost =  0.0126918600872
training @ iter =  204500 , cost =  0.00320460973307
training @ iter =  204600 , cost =  0.00487745553255
training @ iter =  204700 , cost =  0.0268747322261
training @ iter =  204800 , cost =  0.0203539971262
training @ iter =  204900 , cost =  0.0115235717967
training @ iter =  205000 , cost =  0.00321622751653
training @ iter =  205100 , cost =  0.00829724874347
training @ iter =  205200 , cost =  0.00631314376369
training @ iter =  205300 , cost =  0.0151980277151
training @ iter =  205400 , cost =  0.0016896543093
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  205500 , cost =  0.14337785542
training @ iter =  205600 , cost =  0.00245382497087
training @ iter =  205700 , cost =  0.00351439649239
training @ iter =  205800 , cost =  0.000808380602393
