Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [32 64 64 64] (4,)
-->  22 16650 chunk_7_50000.pkl
--> train minibatch error =  0.16
-->  22 17700 chunk_7_50000.pkl
training @ iter =  219900 , cost =  0.0766301527619
--> train minibatch error =  0.12
-->  22 20400 chunk_7_50000.pkl
--> train minibatch error =  0.12
-->  22 22000 chunk_7_50000.pkl
--> train minibatch error =  0.14
-->  22 22050 chunk_7_50000.pkl
iter  219999  validation
epoch 9, iter 220000, validation loss 0.076878
epoch 9, iter 220000, validation error 2.576000 %
epoch 9, iter 220000, train minibatch error 2.000000 %
epoch 9, iter 220000, train buffer error 2.000000 %
training @ iter =  220000 , cost =  0.0303372330964
--> train minibatch error =  0.14
-->  22 24900 chunk_7_50000.pkl
training @ iter =  220100 , cost =  0.0168902091682
--> train minibatch error =  0.16
-->  22 30950 chunk_7_50000.pkl
--> train minibatch error =  0.12
-->  22 31350 chunk_7_50000.pkl
--> train minibatch error =  0.12
-->  22 32750 chunk_7_50000.pkl
--> train minibatch error =  0.16
-->  22 32900 chunk_7_50000.pkl
--> train minibatch error =  0.2
-->  22 33250 chunk_7_50000.pkl
training @ iter =  220200 , cost =  0.0486858412623
training @ iter =  220300 , cost =  0.00418540276587
--> train minibatch error =  0.12
-->  22 40550 chunk_7_50000.pkl
--> train minibatch error =  0.14
-->  22 41950 chunk_7_50000.pkl
--> train minibatch error =  0.12
-->  22 43250 chunk_7_50000.pkl
training @ iter =  220400 , cost =  0.0771263614297
--> train minibatch error =  0.12
-->  22 47500 chunk_7_50000.pkl
--> train minibatch error =  0.2
-->  22 47750 chunk_7_50000.pkl
training @ iter =  220500 , cost =  0.0652168765664
training @ iter =  220600 , cost =  0.059053324163
training @ iter =  220700 , cost =  0.00874221324921
--> train minibatch error =  0.12
-->  23 11700 chunk_8_50000.pkl
--> train minibatch error =  0.14
-->  23 14350 chunk_8_50000.pkl
training @ iter =  220800 , cost =  0.092949770391
--> train minibatch error =  0.12
-->  23 15250 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 16150 chunk_8_50000.pkl
--> train minibatch error =  0.14
-->  23 18550 chunk_8_50000.pkl
training @ iter =  220900 , cost =  0.0168910305947
--> train minibatch error =  0.12
-->  23 20150 chunk_8_50000.pkl
--> train minibatch error =  0.14
-->  23 22450 chunk_8_50000.pkl
--> train minibatch error =  0.14
-->  23 22500 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 23850 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 24350 chunk_8_50000.pkl
training @ iter =  221000 , cost =  0.0496842898428
--> train minibatch error =  0.16
-->  23 25850 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 25900 chunk_8_50000.pkl
training @ iter =  221100 , cost =  0.0592308565974
--> train minibatch error =  0.12
-->  23 30350 chunk_8_50000.pkl
--> train minibatch error =  0.14
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.24
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.22
-->  23 31950 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 34450 chunk_8_50000.pkl
training @ iter =  221200 , cost =  0.222659066319
--> train minibatch error =  0.16
-->  23 35700 chunk_8_50000.pkl
--> train minibatch error =  0.14
-->  23 38100 chunk_8_50000.pkl
training @ iter =  221300 , cost =  0.030076270923
--> train minibatch error =  0.18
-->  23 41350 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 42250 chunk_8_50000.pkl
--> train minibatch error =  0.14
-->  23 42950 chunk_8_50000.pkl
training @ iter =  221400 , cost =  0.146265372634
--> train minibatch error =  0.16
-->  23 45650 chunk_8_50000.pkl
--> train minibatch error =  0.18
-->  23 46350 chunk_8_50000.pkl
training @ iter =  221500 , cost =  0.077871568501
--> train minibatch error =  0.12
-->  24 2150 chunk_9_50000.pkl
--> train minibatch error =  0.3
-->  24 4350 chunk_9_50000.pkl
training @ iter =  221600 , cost =  0.107580587268
training @ iter =  221700 , cost =  0.0472110845149
--> train minibatch error =  0.14
-->  24 10200 chunk_9_50000.pkl
--> train minibatch error =  0.18
-->  24 10950 chunk_9_50000.pkl
training @ iter =  221800 , cost =  0.0412543676794
--> train minibatch error =  0.12
-->  24 16400 chunk_9_50000.pkl
--> train minibatch error =  0.12
-->  24 16450 chunk_9_50000.pkl
--> train minibatch error =  0.26
-->  24 16950 chunk_9_50000.pkl
--> train minibatch error =  0.2
-->  24 18450 chunk_9_50000.pkl
--> train minibatch error =  0.12
-->  24 18550 chunk_9_50000.pkl
training @ iter =  221900 , cost =  0.0170522350818
--> train minibatch error =  0.12
-->  24 20750 chunk_9_50000.pkl
--> train minibatch error =  0.14
-->  24 22350 chunk_9_50000.pkl
iter  221999  validation
epoch 9, iter 222000, validation loss 0.076906
epoch 9, iter 222000, validation error 2.642000 %
epoch 9, iter 222000, train minibatch error 0.000000 %
epoch 9, iter 222000, train buffer error 1.600000 %
training @ iter =  222000 , cost =  0.0057554258965
--> train minibatch error =  0.22
-->  24 25350 chunk_9_50000.pkl
--> train minibatch error =  0.14
-->  24 25500 chunk_9_50000.pkl
--> train minibatch error =  0.12
-->  24 27350 chunk_9_50000.pkl
--> train minibatch error =  0.12
-->  24 29250 chunk_9_50000.pkl
training @ iter =  222100 , cost =  0.0324460566044
training @ iter =  222200 , cost =  0.0245456025004
--> train minibatch error =  0.2
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.38
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.24
-->  24 34800 chunk_9_50000.pkl
--> train minibatch error =  0.14
-->  24 36350 chunk_9_50000.pkl
--> train minibatch error =  0.14
-->  24 37100 chunk_9_50000.pkl
--> train minibatch error =  0.14
-->  24 38050 chunk_9_50000.pkl
training @ iter =  222300 , cost =  0.0221535619348
--> train minibatch error =  0.12
-->  24 41200 chunk_9_50000.pkl
--> train minibatch error =  0.2
-->  24 42300 chunk_9_50000.pkl
--> train minibatch error =  0.12
-->  24 43500 chunk_9_50000.pkl
training @ iter =  222400 , cost =  0.203470557928
--> train minibatch error =  0.18
-->  24 46150 chunk_9_50000.pkl
--> train minibatch error =  0.12
-->  24 46800 chunk_9_50000.pkl
training @ iter =  222500 , cost =  0.0158297754824
--> train minibatch error =  0.14
-->  0 3300 chunk_10_50000.pkl
training @ iter =  222600 , cost =  0.210291653872
--> train minibatch error =  0.14
-->  0 8000 chunk_10_50000.pkl
training @ iter =  222700 , cost =  0.0330455638468
--> train minibatch error =  0.16
-->  0 9950 chunk_10_50000.pkl
--> train minibatch error =  0.12
-->  0 10500 chunk_10_50000.pkl
--> train minibatch error =  0.12
-->  0 11900 chunk_10_50000.pkl
--> train minibatch error =  0.12
-->  0 14350 chunk_10_50000.pkl
--> train minibatch error =  0.14
-->  0 14500 chunk_10_50000.pkl
training @ iter =  222800 , cost =  0.120822563767
--> train minibatch error =  0.14
-->  0 18600 chunk_10_50000.pkl
training @ iter =  222900 , cost =  0.107923232019
--> train minibatch error =  0.14
-->  0 20300 chunk_10_50000.pkl
--> train minibatch error =  0.12
-->  0 23150 chunk_10_50000.pkl
training @ iter =  223000 , cost =  0.0207355935127
--> train minibatch error =  0.12
-->  0 28900 chunk_10_50000.pkl
--> train minibatch error =  0.16
-->  0 29050 chunk_10_50000.pkl
training @ iter =  223100 , cost =  0.0231517665088
--> train minibatch error =  0.16
-->  0 30950 chunk_10_50000.pkl
--> train minibatch error =  0.12
-->  0 31700 chunk_10_50000.pkl
--> train minibatch error =  0.12
-->  0 32600 chunk_10_50000.pkl
training @ iter =  223200 , cost =  0.00794370751828
--> train minibatch error =  0.22
-->  0 34750 chunk_10_50000.pkl
--> train minibatch error =  0.16
-->  0 35200 chunk_10_50000.pkl
--> train minibatch error =  0.16
-->  0 36250 chunk_10_50000.pkl
--> train minibatch error =  0.16
-->  0 38800 chunk_10_50000.pkl
training @ iter =  223300 , cost =  0.0808142647147
--> train minibatch error =  0.14
-->  0 43300 chunk_10_50000.pkl
training @ iter =  223400 , cost =  0.0142831252888
--> train minibatch error =  0.12
-->  0 48400 chunk_10_50000.pkl
--> train minibatch error =  0.12
-->  0 49300 chunk_10_50000.pkl
training @ iter =  223500 , cost =  0.044051270932
--> train minibatch error =  0.18
-->  1 50 chunk_11_50000.pkl
--> train minibatch error =  0.12
-->  1 250 chunk_11_50000.pkl
--> train minibatch error =  0.14
-->  1 1050 chunk_11_50000.pkl
training @ iter =  223600 , cost =  0.205041617155
--> train minibatch error =  0.14
-->  1 7950 chunk_11_50000.pkl
training @ iter =  223700 , cost =  0.219107016921
--> train minibatch error =  0.16
-->  1 9700 chunk_11_50000.pkl
--> train minibatch error =  0.14
-->  1 13300 chunk_11_50000.pkl
training @ iter =  223800 , cost =  0.0848145484924
--> train minibatch error =  0.14
-->  1 15300 chunk_11_50000.pkl
--> train minibatch error =  0.16
-->  1 15400 chunk_11_50000.pkl
--> train minibatch error =  0.2
-->  1 16300 chunk_11_50000.pkl
--> train minibatch error =  0.16
-->  1 16350 chunk_11_50000.pkl
--> train minibatch error =  0.14
-->  1 16400 chunk_11_50000.pkl
--> train minibatch error =  0.12
-->  1 19600 chunk_11_50000.pkl
training @ iter =  223900 , cost =  0.0157634373754
--> train minibatch error =  0.16
-->  1 22850 chunk_11_50000.pkl
iter  223999  validation
epoch 10, iter 224000, validation loss 0.077071
epoch 10, iter 224000, validation error 2.597000 %
epoch 10, iter 224000, train minibatch error 0.000000 %
epoch 10, iter 224000, train buffer error 1.800000 %
training @ iter =  224000 , cost =  0.0381990820169
--> train minibatch error =  0.12
-->  1 28250 chunk_11_50000.pkl
--> train minibatch error =  0.14
-->  1 29300 chunk_11_50000.pkl
training @ iter =  224100 , cost =  0.0986982807517
--> train minibatch error =  0.12
-->  1 31750 chunk_11_50000.pkl
--> train minibatch error =  0.16
-->  1 34250 chunk_11_50000.pkl
training @ iter =  224200 , cost =  0.10574195534
--> train minibatch error =  0.14
-->  1 35350 chunk_11_50000.pkl
--> train minibatch error =  0.24
-->  1 38350 chunk_11_50000.pkl
training @ iter =  224300 , cost =  0.222921654582
--> train minibatch error =  0.12
-->  1 40250 chunk_11_50000.pkl
training @ iter =  224400 , cost =  0.0523516759276
--> train minibatch error =  0.14
-->  1 45100 chunk_11_50000.pkl
--> train minibatch error =  0.16
-->  1 46450 chunk_11_50000.pkl
--> train minibatch error =  0.12
-->  1 47050 chunk_11_50000.pkl
--> train minibatch error =  0.12
-->  1 47500 chunk_11_50000.pkl
training @ iter =  224500 , cost =  0.02304334566
--> train minibatch error =  0.12
-->  2 1950 chunk_12_50000.pkl
training @ iter =  224600 , cost =  0.0856636688113
--> train minibatch error =  0.12
-->  2 4750 chunk_12_50000.pkl
--> train minibatch error =  0.16
-->  2 6500 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 6550 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 6650 chunk_12_50000.pkl
--> train minibatch error =  0.18
-->  2 7150 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 8150 chunk_12_50000.pkl
training @ iter =  224700 , cost =  0.122525408864
--> train minibatch error =  0.14
-->  2 13000 chunk_12_50000.pkl
training @ iter =  224800 , cost =  0.031074045226
--> train minibatch error =  0.12
-->  2 15850 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 17750 chunk_12_50000.pkl
--> train minibatch error =  0.18
-->  2 17800 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 18100 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 19100 chunk_12_50000.pkl
training @ iter =  224900 , cost =  0.0752336531878
--> train minibatch error =  0.12
-->  2 20400 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 24050 chunk_12_50000.pkl
training @ iter =  225000 , cost =  0.0756636336446
--> train minibatch error =  0.22
-->  2 26900 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 27050 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 28600 chunk_12_50000.pkl
--> train minibatch error =  0.14
-->  2 29300 chunk_12_50000.pkl
training @ iter =  225100 , cost =  0.0937595069408
--> train minibatch error =  0.14
-->  2 31550 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 33700 chunk_12_50000.pkl
training @ iter =  225200 , cost =  0.0264799781144
--> train minibatch error =  0.12
-->  2 37650 chunk_12_50000.pkl
--> train minibatch error =  0.16
-->  2 38100 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 38300 chunk_12_50000.pkl
training @ iter =  225300 , cost =  0.0726918056607
--> train minibatch error =  0.12
-->  2 40800 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 44050 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 44600 chunk_12_50000.pkl
training @ iter =  225400 , cost =  0.0631396025419
training @ iter =  225500 , cost =  0.0242016743869
--> train minibatch error =  0.14
-->  3 3550 chunk_13_50000.pkl
--> train minibatch error =  0.12
-->  3 4000 chunk_13_50000.pkl
training @ iter =  225600 , cost =  0.0166195128113
--> train minibatch error =  0.14
-->  3 7750 chunk_13_50000.pkl
training @ iter =  225700 , cost =  0.0112507315353
training @ iter =  225800 , cost =  0.00812639668584
--> train minibatch error =  0.12
-->  3 16650 chunk_13_50000.pkl
--> train minibatch error =  0.12
-->  3 17550 chunk_13_50000.pkl
--> train minibatch error =  0.12
-->  3 18400 chunk_13_50000.pkl
--> train minibatch error =  0.12
-->  3 18900 chunk_13_50000.pkl
training @ iter =  225900 , cost =  0.104820325971
--> train minibatch error =  0.12
-->  3 21350 chunk_13_50000.pkl
--> train minibatch error =  0.14
-->  3 21400 chunk_13_50000.pkl
--> train minibatch error =  0.12
-->  3 22650 chunk_13_50000.pkl
iter  225999  validation
epoch 10, iter 226000, validation loss 0.077521
epoch 10, iter 226000, validation error 2.724000 %
epoch 10, iter 226000, train minibatch error 2.000000 %
epoch 10, iter 226000, train buffer error 1.100000 %
training @ iter =  226000 , cost =  0.120130337775
--> train minibatch error =  0.12
-->  3 24750 chunk_13_50000.pkl
--> train minibatch error =  0.12
-->  3 27500 chunk_13_50000.pkl
training @ iter =  226100 , cost =  0.0295476038009
--> train minibatch error =  0.14
-->  3 29900 chunk_13_50000.pkl
--> train minibatch error =  0.12
-->  3 30900 chunk_13_50000.pkl
--> train minibatch error =  0.14
-->  3 32500 chunk_13_50000.pkl
--> train minibatch error =  0.16
-->  3 33650 chunk_13_50000.pkl
--> train minibatch error =  0.24
-->  3 34000 chunk_13_50000.pkl
--> train minibatch error =  0.24
-->  3 34100 chunk_13_50000.pkl
training @ iter =  226200 , cost =  0.0196124818176
--> train minibatch error =  0.12
-->  3 34800 chunk_13_50000.pkl
training @ iter =  226300 , cost =  0.0971134975553
--> train minibatch error =  0.2
-->  3 43200 chunk_13_50000.pkl
--> train minibatch error =  0.14
-->  3 43750 chunk_13_50000.pkl
training @ iter =  226400 , cost =  0.0262354370207
--> train minibatch error =  0.16
-->  3 44850 chunk_13_50000.pkl
--> train minibatch error =  0.12
-->  3 45000 chunk_13_50000.pkl
--> train minibatch error =  0.14
-->  3 47350 chunk_13_50000.pkl
training @ iter =  226500 , cost =  0.210202634335
--> train minibatch error =  0.14
-->  4 1050 chunk_14_50000.pkl
training @ iter =  226600 , cost =  0.0163724180311
--> train minibatch error =  0.12
-->  4 5850 chunk_14_50000.pkl
--> train minibatch error =  0.12
-->  4 5900 chunk_14_50000.pkl
--> train minibatch error =  0.12
-->  4 6950 chunk_14_50000.pkl
--> train minibatch error =  0.12
-->  4 7300 chunk_14_50000.pkl
training @ iter =  226700 , cost =  0.0104437591508
training @ iter =  226800 , cost =  0.0043083364144
--> train minibatch error =  0.12
-->  4 15100 chunk_14_50000.pkl
--> train minibatch error =  0.12
-->  4 16650 chunk_14_50000.pkl
--> train minibatch error =  0.12
-->  4 16850 chunk_14_50000.pkl
--> train minibatch error =  0.14
-->  4 17100 chunk_14_50000.pkl
training @ iter =  226900 , cost =  0.0478172414005
--> train minibatch error =  0.12
-->  4 19900 chunk_14_50000.pkl
--> train minibatch error =  0.2
-->  4 23100 chunk_14_50000.pkl
--> train minibatch error =  0.12
-->  4 23250 chunk_14_50000.pkl
--> train minibatch error =  0.12
-->  4 23600 chunk_14_50000.pkl
training @ iter =  227000 , cost =  0.131052821875
--> train minibatch error =  0.16
-->  4 26400 chunk_14_50000.pkl
training @ iter =  227100 , cost =  0.0179826971143
--> train minibatch error =  0.16
-->  4 30850 chunk_14_50000.pkl
--> train minibatch error =  0.16
-->  4 31150 chunk_14_50000.pkl
--> train minibatch error =  0.12
-->  4 34250 chunk_14_50000.pkl
--> train minibatch error =  0.16
-->  4 34300 chunk_14_50000.pkl
training @ iter =  227200 , cost =  0.0144811654463
--> train minibatch error =  0.3
-->  4 36550 chunk_14_50000.pkl
training @ iter =  227300 , cost =  0.0349028259516
--> train minibatch error =  0.14
-->  4 41350 chunk_14_50000.pkl
training @ iter =  227400 , cost =  0.0212178882211
--> train minibatch error =  0.12
-->  4 45150 chunk_14_50000.pkl
--> train minibatch error =  0.12
-->  4 46100 chunk_14_50000.pkl
--> train minibatch error =  0.2
-->  4 46300 chunk_14_50000.pkl
training @ iter =  227500 , cost =  0.0989987775683
--> train minibatch error =  0.12
-->  5 300 chunk_15_50000.pkl
--> train minibatch error =  0.14
-->  5 650 chunk_15_50000.pkl
--> train minibatch error =  0.12
-->  5 4450 chunk_15_50000.pkl
training @ iter =  227600 , cost =  0.00740012293682
--> train minibatch error =  0.16
-->  5 7300 chunk_15_50000.pkl
--> train minibatch error =  0.12
-->  5 8950 chunk_15_50000.pkl
--> train minibatch error =  0.26
-->  5 9200 chunk_15_50000.pkl
training @ iter =  227700 , cost =  0.0530636869371
--> train minibatch error =  0.24
-->  5 12400 chunk_15_50000.pkl
training @ iter =  227800 , cost =  0.163951665163
--> train minibatch error =  0.14
-->  5 18200 chunk_15_50000.pkl
training @ iter =  227900 , cost =  0.0341653116047
--> train minibatch error =  0.12
-->  5 23950 chunk_15_50000.pkl
iter  227999  validation
epoch 10, iter 228000, validation loss 0.079256
epoch 10, iter 228000, validation error 2.591000 %
epoch 10, iter 228000, train minibatch error 4.000000 %
epoch 10, iter 228000, train buffer error 3.300000 %
training @ iter =  228000 , cost =  0.0176278296858
--> train minibatch error =  0.12
-->  5 25250 chunk_15_50000.pkl
--> train minibatch error =  0.12
-->  5 28950 chunk_15_50000.pkl
training @ iter =  228100 , cost =  0.00386893423274
--> train minibatch error =  0.14
-->  5 31850 chunk_15_50000.pkl
--> train minibatch error =  0.12
-->  5 33250 chunk_15_50000.pkl
training @ iter =  228200 , cost =  0.0386812835932
training @ iter =  228300 , cost =  0.0106820054352
--> train minibatch error =  0.12
-->  5 40700 chunk_15_50000.pkl
--> train minibatch error =  0.14
-->  5 41200 chunk_15_50000.pkl
training @ iter =  228400 , cost =  0.0211734957993
--> train minibatch error =  0.18
-->  5 44850 chunk_15_50000.pkl
--> train minibatch error =  0.12
-->  5 45400 chunk_15_50000.pkl
--> train minibatch error =  0.2
-->  5 45450 chunk_15_50000.pkl
--> train minibatch error =  0.14
-->  5 46200 chunk_15_50000.pkl
--> train minibatch error =  0.14
-->  5 46250 chunk_15_50000.pkl
--> train minibatch error =  0.12
-->  5 47850 chunk_15_50000.pkl
training @ iter =  228500 , cost =  0.463247328997
--> train minibatch error =  0.16
-->  5 49650 chunk_15_50000.pkl
--> train minibatch error =  0.12
-->  6 1500 chunk_16_50000.pkl
--> train minibatch error =  0.14
-->  6 1950 chunk_16_50000.pkl
--> train minibatch error =  0.12
-->  6 2750 chunk_16_50000.pkl
--> train minibatch error =  0.14
-->  6 2800 chunk_16_50000.pkl
--> train minibatch error =  0.12
-->  6 3700 chunk_16_50000.pkl
training @ iter =  228600 , cost =  0.140539944172
--> train minibatch error =  0.14
-->  6 7000 chunk_16_50000.pkl
training @ iter =  228700 , cost =  0.423350304365
--> train minibatch error =  0.12
-->  6 9650 chunk_16_50000.pkl
--> train minibatch error =  0.2
-->  6 12300 chunk_16_50000.pkl
training @ iter =  228800 , cost =  0.163448393345
--> train minibatch error =  0.14
-->  6 15000 chunk_16_50000.pkl
--> train minibatch error =  0.12
-->  6 15150 chunk_16_50000.pkl
--> train minibatch error =  0.16
-->  6 15450 chunk_16_50000.pkl
--> train minibatch error =  0.16
-->  6 18700 chunk_16_50000.pkl
training @ iter =  228900 , cost =  0.519680917263
--> train minibatch error =  0.14
-->  6 19650 chunk_16_50000.pkl
--> train minibatch error =  0.12
-->  6 19950 chunk_16_50000.pkl
--> train minibatch error =  0.16
-->  6 20450 chunk_16_50000.pkl
--> train minibatch error =  0.18
-->  6 20700 chunk_16_50000.pkl
training @ iter =  229000 , cost =  0.0474416352808
--> train minibatch error =  0.12
-->  6 27800 chunk_16_50000.pkl
training @ iter =  229100 , cost =  0.166714861989
--> train minibatch error =  0.12
-->  6 32100 chunk_16_50000.pkl
--> train minibatch error =  0.12
-->  6 33250 chunk_16_50000.pkl
training @ iter =  229200 , cost =  0.0353143103421
--> train minibatch error =  0.12
-->  6 35100 chunk_16_50000.pkl
training @ iter =  229300 , cost =  0.0420942790806
--> train minibatch error =  0.14
-->  6 43850 chunk_16_50000.pkl
training @ iter =  229400 , cost =  0.039931088686
--> train minibatch error =  0.14
-->  6 46000 chunk_16_50000.pkl
--> train minibatch error =  0.14
-->  6 47200 chunk_16_50000.pkl
--> train minibatch error =  0.12
-->  6 48700 chunk_16_50000.pkl
--> train minibatch error =  0.16
-->  6 49050 chunk_16_50000.pkl
training @ iter =  229500 , cost =  0.0981450974941
training @ iter =  229600 , cost =  0.0481382571161
--> train minibatch error =  0.12
-->  7 5850 chunk_17_50000.pkl
training @ iter =  229700 , cost =  0.0556925013661
--> train minibatch error =  0.12
-->  7 10300 chunk_17_50000.pkl
--> train minibatch error =  0.18
-->  7 13450 chunk_17_50000.pkl
--> train minibatch error =  0.12
-->  7 13500 chunk_17_50000.pkl
training @ iter =  229800 , cost =  0.151825666428
--> train minibatch error =  0.12
-->  7 15950 chunk_17_50000.pkl
training @ iter =  229900 , cost =  0.117377512157
iter  229999  validation
epoch 10, iter 230000, validation loss 0.076922
epoch 10, iter 230000, validation error 2.609000 %
epoch 10, iter 230000, train minibatch error 2.000000 %
epoch 10, iter 230000, train buffer error 1.100000 %
training @ iter =  230000 , cost =  0.18284393847
--> train minibatch error =  0.12
-->  7 26000 chunk_17_50000.pkl
--> train minibatch error =  0.12
-->  7 26100 chunk_17_50000.pkl
--> train minibatch error =  0.12
-->  7 26750 chunk_17_50000.pkl
--> train minibatch error =  0.16
-->  7 26800 chunk_17_50000.pkl
training @ iter =  230100 , cost =  0.211442425847
--> train minibatch error =  0.12
-->  7 32650 chunk_17_50000.pkl
--> train minibatch error =  0.24
-->  7 33350 chunk_17_50000.pkl
--> train minibatch error =  0.12
-->  7 33450 chunk_17_50000.pkl
--> train minibatch error =  0.18
-->  7 34400 chunk_17_50000.pkl
training @ iter =  230200 , cost =  0.0188530627638
--> train minibatch error =  0.12
-->  7 35600 chunk_17_50000.pkl
--> train minibatch error =  0.18
-->  7 39050 chunk_17_50000.pkl
training @ iter =  230300 , cost =  0.132279098034
training @ iter =  230400 , cost =  0.0215035099536
--> train minibatch error =  0.28
-->  7 44700 chunk_17_50000.pkl
training @ iter =  230500 , cost =  0.0154442451894
--> train minibatch error =  0.14
-->  8 50 chunk_18_50000.pkl
--> train minibatch error =  0.14
-->  8 100 chunk_18_50000.pkl
--> train minibatch error =  0.12
-->  8 450 chunk_18_50000.pkl
--> train minibatch error =  0.12
-->  8 850 chunk_18_50000.pkl
--> train minibatch error =  0.12
-->  8 1400 chunk_18_50000.pkl
--> train minibatch error =  0.16
-->  8 2050 chunk_18_50000.pkl
training @ iter =  230600 , cost =  0.284113913774
--> train minibatch error =  0.12
-->  8 4650 chunk_18_50000.pkl
--> train minibatch error =  0.36
-->  8 4750 chunk_18_50000.pkl
--> train minibatch error =  0.12
-->  8 5900 chunk_18_50000.pkl
--> train minibatch error =  0.14
-->  8 7100 chunk_18_50000.pkl
--> train minibatch error =  0.14
-->  8 7150 chunk_18_50000.pkl
--> train minibatch error =  0.12
-->  8 8800 chunk_18_50000.pkl
training @ iter =  230700 , cost =  0.101637251675
--> train minibatch error =  0.14
-->  8 10200 chunk_18_50000.pkl
--> train minibatch error =  0.14
-->  8 12300 chunk_18_50000.pkl
--> train minibatch error =  0.12
-->  8 12600 chunk_18_50000.pkl
--> train minibatch error =  0.14
-->  8 13400 chunk_18_50000.pkl
training @ iter =  230800 , cost =  0.148652002215
--> train minibatch error =  0.2
-->  8 16700 chunk_18_50000.pkl
--> train minibatch error =  0.16
-->  8 18300 chunk_18_50000.pkl
--> train minibatch error =  0.22
-->  8 18800 chunk_18_50000.pkl
--> train minibatch error =  0.16
-->  8 19400 chunk_18_50000.pkl
training @ iter =  230900 , cost =  0.0439337193966
--> train minibatch error =  0.12
-->  8 19700 chunk_18_50000.pkl
--> train minibatch error =  0.14
-->  8 21900 chunk_18_50000.pkl
--> train minibatch error =  0.12
-->  8 23500 chunk_18_50000.pkl
--> train minibatch error =  0.12
-->  8 24300 chunk_18_50000.pkl
training @ iter =  231000 , cost =  0.1420481354
--> train minibatch error =  0.2
-->  8 24700 chunk_18_50000.pkl
--> train minibatch error =  0.16
-->  8 27700 chunk_18_50000.pkl
training @ iter =  231100 , cost =  0.0717450231314
--> train minibatch error =  0.16
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.32
-->  8 30350 chunk_18_50000.pkl
--> train minibatch error =  0.26
-->  8 33600 chunk_18_50000.pkl
--> train minibatch error =  0.16
-->  8 33900 chunk_18_50000.pkl
--> train minibatch error =  0.12
-->  8 34150 chunk_18_50000.pkl
training @ iter =  231200 , cost =  0.0818610936403
--> train minibatch error =  0.2
-->  8 38000 chunk_18_50000.pkl
--> train minibatch error =  0.12
-->  8 39350 chunk_18_50000.pkl
--> train minibatch error =  0.12
-->  8 39500 chunk_18_50000.pkl
--> train minibatch error =  0.14
-->  8 39550 chunk_18_50000.pkl
training @ iter =  231300 , cost =  0.191792011261
--> train minibatch error =  0.16
-->  8 42750 chunk_18_50000.pkl
training @ iter =  231400 , cost =  0.156404435635
--> train minibatch error =  0.12
-->  8 46500 chunk_18_50000.pkl
--> train minibatch error =  0.12
-->  8 49100 chunk_18_50000.pkl
training @ iter =  231500 , cost =  0.0272648856044
--> train minibatch error =  0.14
-->  9 50 chunk_19_50000.pkl
--> train minibatch error =  0.12
-->  9 1200 chunk_19_50000.pkl
--> train minibatch error =  0.12
-->  9 3600 chunk_19_50000.pkl
--> train minibatch error =  0.14
-->  9 3700 chunk_19_50000.pkl
training @ iter =  231600 , cost =  0.0184516124427
--> train minibatch error =  0.12
-->  9 9050 chunk_19_50000.pkl
training @ iter =  231700 , cost =  0.00915262103081
--> train minibatch error =  0.16
-->  9 10000 chunk_19_50000.pkl
--> train minibatch error =  0.14
-->  9 10550 chunk_19_50000.pkl
--> train minibatch error =  0.16
-->  9 11850 chunk_19_50000.pkl
--> train minibatch error =  0.2
-->  9 13100 chunk_19_50000.pkl
--> train minibatch error =  0.12
-->  9 13500 chunk_19_50000.pkl
training @ iter =  231800 , cost =  0.0160555057228
--> train minibatch error =  0.16
-->  9 15300 chunk_19_50000.pkl
--> train minibatch error =  0.24
-->  9 15750 chunk_19_50000.pkl
--> train minibatch error =  0.12
-->  9 16750 chunk_19_50000.pkl
--> train minibatch error =  0.12
-->  9 18700 chunk_19_50000.pkl
--> train minibatch error =  0.16
-->  9 18750 chunk_19_50000.pkl
training @ iter =  231900 , cost =  0.123706892133
--> train minibatch error =  0.12
-->  9 20550 chunk_19_50000.pkl
