Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [32 64 64 64] (4,)
epoch 7, iter 162000, train buffer error 0.600000 %
training @ iter =  162000 , cost =  0.00471094576642
training @ iter =  162100 , cost =  0.00187386618927
training @ iter =  162200 , cost =  0.00410627759993
training @ iter =  162300 , cost =  0.0628482028842
training @ iter =  162400 , cost =  0.00548954959959
training @ iter =  162500 , cost =  0.00675644818693
training @ iter =  162600 , cost =  0.0327712520957
training @ iter =  162700 , cost =  0.00100950954948
training @ iter =  162800 , cost =  0.000357700133463
training @ iter =  162900 , cost =  0.168610692024
training @ iter =  163000 , cost =  0.118621274829
--> train minibatch error =  0.12
-->  14 36450 chunk_24_50000.pkl
training @ iter =  163100 , cost =  0.00263192225248
training @ iter =  163200 , cost =  0.014808553271
training @ iter =  163300 , cost =  0.0202929060906
training @ iter =  163400 , cost =  0.0070385588333
training @ iter =  163500 , cost =  0.0108726788312
training @ iter =  163600 , cost =  0.00390868540853
training @ iter =  163700 , cost =  0.0950488001108
training @ iter =  163800 , cost =  0.163910120726
training @ iter =  163900 , cost =  0.00324779003859
iter  163999  validation
epoch 7, iter 164000, validation loss 0.025945
epoch 7, iter 164000, validation error 0.850000 %
epoch 7, iter 164000, train minibatch error 4.000000 %
epoch 7, iter 164000, train buffer error 1.100000 %
training @ iter =  164000 , cost =  0.0145703684539
training @ iter =  164100 , cost =  0.0022820616141
training @ iter =  164200 , cost =  0.00307083874941
training @ iter =  164300 , cost =  0.00721796881407
training @ iter =  164400 , cost =  0.00110918574501
training @ iter =  164500 , cost =  0.00676872720942
training @ iter =  164600 , cost =  0.0222925134003
training @ iter =  164700 , cost =  0.011036186479
training @ iter =  164800 , cost =  0.00902766920626
training @ iter =  164900 , cost =  0.00476541323587
training @ iter =  165000 , cost =  0.00235810456797
training @ iter =  165100 , cost =  0.00127146090381
training @ iter =  165200 , cost =  0.00348640792072
training @ iter =  165300 , cost =  0.00463816942647
--> train minibatch error =  0.14
-->  16 49400 chunk_26_50000.pkl
training @ iter =  165400 , cost =  0.00206215493381
training @ iter =  165500 , cost =  0.00161802174989
training @ iter =  165600 , cost =  0.00626109587029
training @ iter =  165700 , cost =  0.00276050087996
training @ iter =  165800 , cost =  0.0157025195658
training @ iter =  165900 , cost =  0.0209937207401
iter  165999  validation
epoch 7, iter 166000, validation loss 0.024231
epoch 7, iter 166000, validation error 0.752000 %
epoch 7, iter 166000, train minibatch error 2.000000 %
epoch 7, iter 166000, train buffer error 1.300000 %
training @ iter =  166000 , cost =  0.0342573560774
training @ iter =  166100 , cost =  0.0431062541902
--> train minibatch error =  0.12
-->  17 40700 chunk_27_50000.pkl
training @ iter =  166200 , cost =  0.00263853184879
training @ iter =  166300 , cost =  0.00226632226259
training @ iter =  166400 , cost =  0.0139850005507
training @ iter =  166500 , cost =  0.00204436993226
training @ iter =  166600 , cost =  0.00904668588191
training @ iter =  166700 , cost =  0.0374227017164
training @ iter =  166800 , cost =  0.080110527575
training @ iter =  166900 , cost =  0.00390622485429
training @ iter =  167000 , cost =  0.0370693206787
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  167100 , cost =  0.00251527014188
training @ iter =  167200 , cost =  0.0413393974304
training @ iter =  167300 , cost =  0.0129331182688
training @ iter =  167400 , cost =  0.00661073345691
training @ iter =  167500 , cost =  0.00316187296994
training @ iter =  167600 , cost =  0.0932678505778
training @ iter =  167700 , cost =  0.170562416315
training @ iter =  167800 , cost =  0.10387776047
training @ iter =  167900 , cost =  0.0109136672691
iter  167999  validation
epoch 7, iter 168000, validation loss 0.024184
epoch 7, iter 168000, validation error 0.772000 %
epoch 7, iter 168000, train minibatch error 0.000000 %
epoch 7, iter 168000, train buffer error 1.100000 %
training @ iter =  168000 , cost =  0.000903225329239
training @ iter =  168100 , cost =  0.000807577045634
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  168200 , cost =  0.0303311347961
training @ iter =  168300 , cost =  0.105970032513
training @ iter =  168400 , cost =  0.0154985580593
training @ iter =  168500 , cost =  0.0084470147267
training @ iter =  168600 , cost =  0.0289555508643
training @ iter =  168700 , cost =  0.0169040337205
training @ iter =  168800 , cost =  0.00442891707644
training @ iter =  168900 , cost =  0.00248044682667
training @ iter =  169000 , cost =  0.00501459976658
training @ iter =  169100 , cost =  0.0330472029746
training @ iter =  169200 , cost =  0.0108556291088
training @ iter =  169300 , cost =  0.0372923500836
training @ iter =  169400 , cost =  0.00287027657032
training @ iter =  169500 , cost =  0.0196700599045
training @ iter =  169600 , cost =  0.000908065761905
training @ iter =  169700 , cost =  0.00892198644578
training @ iter =  169800 , cost =  0.00207409611903
training @ iter =  169900 , cost =  0.0250901468098
iter  169999  validation
epoch 7, iter 170000, validation loss 0.024361
epoch 7, iter 170000, validation error 0.774000 %
epoch 7, iter 170000, train minibatch error 0.000000 %
epoch 7, iter 170000, train buffer error 0.600000 %
training @ iter =  170000 , cost =  0.0365684852004
training @ iter =  170100 , cost =  0.0309560894966
training @ iter =  170200 , cost =  0.00190314592328
training @ iter =  170300 , cost =  0.0835954248905
training @ iter =  170400 , cost =  0.139741897583
training @ iter =  170500 , cost =  0.0787007585168
training @ iter =  170600 , cost =  0.00202960288152
training @ iter =  170700 , cost =  0.0385217443109
training @ iter =  170800 , cost =  0.00402589980513
training @ iter =  170900 , cost =  0.10806876421
training @ iter =  171000 , cost =  0.0248721409589
training @ iter =  171100 , cost =  0.0119692888111
training @ iter =  171200 , cost =  0.0316860638559
training @ iter =  171300 , cost =  0.00581649085507
training @ iter =  171400 , cost =  0.00465223984793
--> train minibatch error =  0.18
-->  23 21400 chunk_8_50000.pkl
training @ iter =  171500 , cost =  0.045808095485
training @ iter =  171600 , cost =  0.0898728445172
--> train minibatch error =  0.18
-->  23 31900 chunk_8_50000.pkl
training @ iter =  171700 , cost =  0.522545337677
--> train minibatch error =  0.16
-->  23 31950 chunk_8_50000.pkl
training @ iter =  171800 , cost =  0.0457247048616
training @ iter =  171900 , cost =  0.00983532145619
iter  171999  validation
epoch 7, iter 172000, validation loss 0.024410
epoch 7, iter 172000, validation error 0.754000 %
epoch 7, iter 172000, train minibatch error 0.000000 %
epoch 7, iter 172000, train buffer error 0.800000 %
training @ iter =  172000 , cost =  0.00915161147714
training @ iter =  172100 , cost =  0.0624446198344
training @ iter =  172200 , cost =  0.00233776052482
training @ iter =  172300 , cost =  0.000537836749572
training @ iter =  172400 , cost =  0.118438221514
training @ iter =  172500 , cost =  0.00922885909677
training @ iter =  172600 , cost =  0.0991699919105
training @ iter =  172700 , cost =  0.0788984745741
--> train minibatch error =  0.24
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.26
-->  24 34750 chunk_9_50000.pkl
training @ iter =  172800 , cost =  0.0306694023311
training @ iter =  172900 , cost =  0.00072861177614
training @ iter =  173000 , cost =  0.00644043507054
training @ iter =  173100 , cost =  0.0493813715875
training @ iter =  173200 , cost =  0.152734488249
training @ iter =  173300 , cost =  0.00189729209524
training @ iter =  173400 , cost =  0.00327223772183
training @ iter =  173500 , cost =  0.0049358420074
training @ iter =  173600 , cost =  0.00504436157644
--> train minibatch error =  0.12
-->  0 29050 chunk_10_50000.pkl
training @ iter =  173700 , cost =  0.00313011347316
training @ iter =  173800 , cost =  0.00165570911486
training @ iter =  173900 , cost =  0.100794687867
iter  173999  validation
epoch 8, iter 174000, validation loss 0.024189
epoch 8, iter 174000, validation error 0.765000 %
epoch 8, iter 174000, train minibatch error 4.000000 %
epoch 8, iter 174000, train buffer error 0.900000 %
training @ iter =  174000 , cost =  0.00332535384223
training @ iter =  174100 , cost =  0.00508167548105
training @ iter =  174200 , cost =  0.0113818356767
training @ iter =  174300 , cost =  0.0956145301461
--> train minibatch error =  0.14
-->  1 16150 chunk_11_50000.pkl
training @ iter =  174400 , cost =  0.0259855706245
training @ iter =  174500 , cost =  0.0221246760339
training @ iter =  174600 , cost =  0.00948375370353
training @ iter =  174700 , cost =  0.0101938955486
training @ iter =  174800 , cost =  0.00495872832835
training @ iter =  174900 , cost =  0.0613664612174
training @ iter =  175000 , cost =  0.00279537774622
training @ iter =  175100 , cost =  0.024891000241
--> train minibatch error =  0.16
-->  2 6500 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 6600 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 6650 chunk_12_50000.pkl
training @ iter =  175200 , cost =  0.0129296574742
training @ iter =  175300 , cost =  0.00252576638013
training @ iter =  175400 , cost =  0.018137184903
training @ iter =  175500 , cost =  0.0309979934245
training @ iter =  175600 , cost =  0.00484634377062
training @ iter =  175700 , cost =  0.024327494204
training @ iter =  175800 , cost =  0.0177579894662
training @ iter =  175900 , cost =  0.00156620773487
--> train minibatch error =  0.16
-->  2 44550 chunk_12_50000.pkl
iter  175999  validation
epoch 8, iter 176000, validation loss 0.024632
epoch 8, iter 176000, validation error 0.777000 %
epoch 8, iter 176000, train minibatch error 6.000000 %
epoch 8, iter 176000, train buffer error 1.100000 %
training @ iter =  176000 , cost =  0.039325479418
training @ iter =  176100 , cost =  0.00242380495183
training @ iter =  176200 , cost =  0.00669900048524
training @ iter =  176300 , cost =  0.00221973354928
training @ iter =  176400 , cost =  0.00908404495567
training @ iter =  176500 , cost =  0.00169183989055
training @ iter =  176600 , cost =  0.00813441723585
--> train minibatch error =  0.14
-->  3 27500 chunk_13_50000.pkl
training @ iter =  176700 , cost =  0.00358650297858
--> train minibatch error =  0.12
-->  3 34000 chunk_13_50000.pkl
training @ iter =  176800 , cost =  0.00659155007452
training @ iter =  176900 , cost =  0.00416920054704
training @ iter =  177000 , cost =  0.00785647425801
training @ iter =  177100 , cost =  0.0648030266166
training @ iter =  177200 , cost =  0.129460826516
training @ iter =  177300 , cost =  0.00465103099123
training @ iter =  177400 , cost =  0.0102834487334
training @ iter =  177500 , cost =  0.0591712854803
training @ iter =  177600 , cost =  0.00373597908765
training @ iter =  177700 , cost =  0.00374691653997
--> train minibatch error =  0.12
-->  4 36550 chunk_14_50000.pkl
training @ iter =  177800 , cost =  0.00579228810966
training @ iter =  177900 , cost =  0.0077836252749
iter  177999  validation
epoch 8, iter 178000, validation loss 0.024975
epoch 8, iter 178000, validation error 0.781000 %
epoch 8, iter 178000, train minibatch error 0.000000 %
epoch 8, iter 178000, train buffer error 1.300000 %
training @ iter =  178000 , cost =  0.0723243653774
training @ iter =  178100 , cost =  0.00842702295631
training @ iter =  178200 , cost =  0.00127501157112
training @ iter =  178300 , cost =  0.051415193826
training @ iter =  178400 , cost =  0.00210743560456
training @ iter =  178500 , cost =  0.00371912471019
training @ iter =  178600 , cost =  0.00478135515004
training @ iter =  178700 , cost =  0.0055514909327
training @ iter =  178800 , cost =  0.00168556626886
training @ iter =  178900 , cost =  0.00998991820961
training @ iter =  179000 , cost =  0.0023178155534
training @ iter =  179100 , cost =  0.0556300729513
training @ iter =  179200 , cost =  0.0399685949087
training @ iter =  179300 , cost =  0.0371052771807
training @ iter =  179400 , cost =  0.00657567149028
training @ iter =  179500 , cost =  0.00252776406705
training @ iter =  179600 , cost =  0.00416852580383
training @ iter =  179700 , cost =  0.00589947262779
--> train minibatch error =  0.12
-->  6 33250 chunk_16_50000.pkl
training @ iter =  179800 , cost =  0.00806766189635
training @ iter =  179900 , cost =  0.00312975072302
iter  179999  validation
epoch 8, iter 180000, validation loss 0.024773
epoch 8, iter 180000, validation error 0.789000 %
epoch 8, iter 180000, train minibatch error 6.000000 %
epoch 8, iter 180000, train buffer error 0.600000 %
training @ iter =  180000 , cost =  0.0180367622524
training @ iter =  180100 , cost =  0.0229138378054
training @ iter =  180200 , cost =  0.0654112175107
training @ iter =  180300 , cost =  0.00336164981127
training @ iter =  180400 , cost =  0.0171374082565
training @ iter =  180500 , cost =  0.00184846832417
training @ iter =  180600 , cost =  0.0677098929882
training @ iter =  180700 , cost =  0.00226404657587
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  180800 , cost =  0.00571752898395
training @ iter =  180900 , cost =  0.00520812766626
training @ iter =  181000 , cost =  0.0127072632313
training @ iter =  181100 , cost =  0.00449793180451
--> train minibatch error =  0.16
-->  8 4750 chunk_18_50000.pkl
training @ iter =  181200 , cost =  0.00178611767478
training @ iter =  181300 , cost =  0.00339346565306
training @ iter =  181400 , cost =  0.00626006117091
training @ iter =  181500 , cost =  0.0129023520276
training @ iter =  181600 , cost =  0.00817846599966
--> train minibatch error =  0.12
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.3
-->  8 30350 chunk_18_50000.pkl
training @ iter =  181700 , cost =  0.0072883637622
--> train minibatch error =  0.14
-->  8 33600 chunk_18_50000.pkl
training @ iter =  181800 , cost =  0.0334170609713
training @ iter =  181900 , cost =  0.0123547818512
iter  181999  validation
epoch 8, iter 182000, validation loss 0.024009
epoch 8, iter 182000, validation error 0.749000 %
epoch 8, iter 182000, train minibatch error 0.000000 %
epoch 8, iter 182000, train buffer error 0.700000 %
training @ iter =  182000 , cost =  0.011602461338
training @ iter =  182100 , cost =  0.0368540398777
training @ iter =  182200 , cost =  0.00767885288224
--> train minibatch error =  0.12
-->  9 10550 chunk_19_50000.pkl
training @ iter =  182300 , cost =  0.0438052378595
training @ iter =  182400 , cost =  0.123414508998
training @ iter =  182500 , cost =  0.115454018116
training @ iter =  182600 , cost =  0.0045947432518
--> train minibatch error =  0.14
-->  9 29850 chunk_19_50000.pkl
training @ iter =  182700 , cost =  0.0078480290249
training @ iter =  182800 , cost =  0.0935813784599
training @ iter =  182900 , cost =  0.196939319372
training @ iter =  183000 , cost =  0.00307888747193
training @ iter =  183100 , cost =  0.0520578846335
training @ iter =  183200 , cost =  0.0152559038252
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
training @ iter =  183300 , cost =  0.0469669215381
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  183400 , cost =  0.0364751219749
training @ iter =  183500 , cost =  0.00390672683716
training @ iter =  183600 , cost =  0.00464587658644
training @ iter =  183700 , cost =  0.014130288735
training @ iter =  183800 , cost =  0.0079251434654
training @ iter =  183900 , cost =  0.00157514482271
iter  183999  validation
epoch 8, iter 184000, validation loss 0.023903
epoch 8, iter 184000, validation error 0.744000 %
epoch 8, iter 184000, train minibatch error 0.000000 %
epoch 8, iter 184000, train buffer error 0.900000 %
patience =  283999 0.99 367998
training @ iter =  184000 , cost =  0.000999678275548
training @ iter =  184100 , cost =  0.0199585743248
training @ iter =  184200 , cost =  0.00302439089864
training @ iter =  184300 , cost =  0.00248891091906
training @ iter =  184400 , cost =  0.0106815667823
training @ iter =  184500 , cost =  0.0416457541287
training @ iter =  184600 , cost =  0.00488028116524
training @ iter =  184700 , cost =  0.00935147609562
training @ iter =  184800 , cost =  0.00582106364891
training @ iter =  184900 , cost =  0.130892500281
training @ iter =  185000 , cost =  0.00676417769864
--> train minibatch error =  0.14
-->  12 750 chunk_22_50000.pkl
training @ iter =  185100 , cost =  0.0027296540793
training @ iter =  185200 , cost =  0.00397133547813
training @ iter =  185300 , cost =  0.00300351600163
training @ iter =  185400 , cost =  0.000678089505527
training @ iter =  185500 , cost =  0.0168644767255
training @ iter =  185600 , cost =  0.0806291177869
training @ iter =  185700 , cost =  0.0109171457589
training @ iter =  185800 , cost =  0.00182744266931
training @ iter =  185900 , cost =  0.0020566014573
iter  185999  validation
epoch 8, iter 186000, validation loss 0.024606
epoch 8, iter 186000, validation error 0.762000 %
epoch 8, iter 186000, train minibatch error 2.000000 %
epoch 8, iter 186000, train buffer error 0.900000 %
training @ iter =  186000 , cost =  0.0300390999764
training @ iter =  186100 , cost =  0.00441898964345
training @ iter =  186200 , cost =  0.00714721158147
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  186300 , cost =  0.00139522913378
training @ iter =  186400 , cost =  0.00258863926865
training @ iter =  186500 , cost =  0.00740910414606
training @ iter =  186600 , cost =  0.0646515861154
training @ iter =  186700 , cost =  0.0130920577794
training @ iter =  186800 , cost =  0.0296898651868
training @ iter =  186900 , cost =  0.00830263458192
training @ iter =  187000 , cost =  0.0297390669584
training @ iter =  187100 , cost =  0.000905551598407
training @ iter =  187200 , cost =  0.0356307439506
training @ iter =  187300 , cost =  0.0175195485353
training @ iter =  187400 , cost =  0.00238749175332
training @ iter =  187500 , cost =  0.0269248299301
training @ iter =  187600 , cost =  0.00382793485187
training @ iter =  187700 , cost =  0.00141375139356
--> train minibatch error =  0.12
-->  14 36450 chunk_24_50000.pkl
training @ iter =  187800 , cost =  0.0382981337607
training @ iter =  187900 , cost =  0.011606760323
iter  187999  validation
epoch 8, iter 188000, validation loss 0.024110
epoch 8, iter 188000, validation error 0.762000 %
epoch 8, iter 188000, train minibatch error 0.000000 %
epoch 8, iter 188000, train buffer error 0.800000 %
training @ iter =  188000 , cost =  0.0127842072397
training @ iter =  188100 , cost =  0.0036474741064
training @ iter =  188200 , cost =  0.0179446469992
training @ iter =  188300 , cost =  0.0072561330162
training @ iter =  188400 , cost =  0.00102534098551
training @ iter =  188500 , cost =  0.0360974185169
training @ iter =  188600 , cost =  0.00112163985614
training @ iter =  188700 , cost =  0.0075705582276
training @ iter =  188800 , cost =  0.00372451450676
training @ iter =  188900 , cost =  0.00491972081363
training @ iter =  189000 , cost =  0.0279970411211
training @ iter =  189100 , cost =  0.0126054286957
training @ iter =  189200 , cost =  0.0011917068623
training @ iter =  189300 , cost =  0.00286252982914
training @ iter =  189400 , cost =  0.016425633803
training @ iter =  189500 , cost =  0.00289305322804
training @ iter =  189600 , cost =  0.122085832059
training @ iter =  189700 , cost =  0.161355897784
training @ iter =  189800 , cost =  0.00946641340852
training @ iter =  189900 , cost =  0.0260861627758
iter  189999  validation
epoch 8, iter 190000, validation loss 0.023951
epoch 8, iter 190000, validation error 0.747000 %
epoch 8, iter 190000, train minibatch error 0.000000 %
epoch 8, iter 190000, train buffer error 0.200000 %
training @ iter =  190000 , cost =  0.00552593450993
--> train minibatch error =  0.14
-->  16 49400 chunk_26_50000.pkl
training @ iter =  190100 , cost =  0.0122032286599
training @ iter =  190200 , cost =  0.00692044151947
training @ iter =  190300 , cost =  0.000929525704123
training @ iter =  190400 , cost =  0.00117526890244
training @ iter =  190500 , cost =  0.0122124077752
training @ iter =  190600 , cost =  0.0447065457702
training @ iter =  190700 , cost =  0.00560039654374
training @ iter =  190800 , cost =  0.0359141156077
--> train minibatch error =  0.12
-->  17 40700 chunk_27_50000.pkl
training @ iter =  190900 , cost =  0.0620149336755
training @ iter =  191000 , cost =  0.0504069849849
training @ iter =  191100 , cost =  0.00169398461003
training @ iter =  191200 , cost =  0.000898890488315
training @ iter =  191300 , cost =  0.00715430127457
training @ iter =  191400 , cost =  0.0508560501039
training @ iter =  191500 , cost =  0.0428180322051
training @ iter =  191600 , cost =  0.0263472050428
training @ iter =  191700 , cost =  0.00341599644162
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  191800 , cost =  0.00839340966195
training @ iter =  191900 , cost =  0.0182863213122
iter  191999  validation
epoch 8, iter 192000, validation loss 0.024508
epoch 8, iter 192000, validation error 0.778000 %
epoch 8, iter 192000, train minibatch error 2.000000 %
epoch 8, iter 192000, train buffer error 1.000000 %
training @ iter =  192000 , cost =  0.0748353973031
training @ iter =  192100 , cost =  0.00535300513729
training @ iter =  192200 , cost =  0.013749438338
training @ iter =  192300 , cost =  0.00692387344316
training @ iter =  192400 , cost =  0.0515005551279
training @ iter =  192500 , cost =  0.0819470509887
training @ iter =  192600 , cost =  0.00383878289722
training @ iter =  192700 , cost =  0.00355889019556
training @ iter =  192800 , cost =  0.00290631735697
training @ iter =  192900 , cost =  0.00196188688278
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  193000 , cost =  0.0393440276384
training @ iter =  193100 , cost =  0.0119743319228
training @ iter =  193200 , cost =  0.00663867406547
training @ iter =  193300 , cost =  0.131897330284
training @ iter =  193400 , cost =  0.000749456114136
training @ iter =  193500 , cost =  0.0216581448913
training @ iter =  193600 , cost =  0.00547755137086
training @ iter =  193700 , cost =  0.00284721842036
training @ iter =  193800 , cost =  0.124566614628
training @ iter =  193900 , cost =  0.0716120228171
iter  193999  validation
epoch 8, iter 194000, validation loss 0.024693
epoch 8, iter 194000, validation error 0.775000 %
epoch 8, iter 194000, train minibatch error 2.000000 %
epoch 8, iter 194000, train buffer error 0.500000 %
training @ iter =  194000 , cost =  0.000647244276479
training @ iter =  194100 , cost =  0.00327979028225
training @ iter =  194200 , cost =  0.00384747516364
training @ iter =  194300 , cost =  0.0771427378058
training @ iter =  194400 , cost =  0.00687455991283
training @ iter =  194500 , cost =  0.00389775936492
training @ iter =  194600 , cost =  0.0496462769806
training @ iter =  194700 , cost =  0.00213074241765
training @ iter =  194800 , cost =  0.00442110141739
training @ iter =  194900 , cost =  0.00477689271793
training @ iter =  195000 , cost =  0.0052769058384
training @ iter =  195100 , cost =  0.0241082925349
training @ iter =  195200 , cost =  0.00355196837336
training @ iter =  195300 , cost =  0.00379542051814
training @ iter =  195400 , cost =  0.00580698484555
training @ iter =  195500 , cost =  0.00568692199886
training @ iter =  195600 , cost =  0.0107265356928
training @ iter =  195700 , cost =  0.00205223774537
training @ iter =  195800 , cost =  0.00210568495095
training @ iter =  195900 , cost =  0.01874830015
iter  195999  validation
epoch 8, iter 196000, validation loss 0.023785
epoch 8, iter 196000, validation error 0.743000 %
epoch 8, iter 196000, train minibatch error 0.000000 %
epoch 8, iter 196000, train buffer error 1.000000 %
training @ iter =  196000 , cost =  0.0499459467828
training @ iter =  196100 , cost =  0.00714581366628
training @ iter =  196200 , cost =  0.00267683691345
--> train minibatch error =  0.18
-->  23 21400 chunk_8_50000.pkl
training @ iter =  196300 , cost =  0.00391928711906
training @ iter =  196400 , cost =  0.00352381845005
--> train minibatch error =  0.18
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.16
-->  23 31950 chunk_8_50000.pkl
training @ iter =  196500 , cost =  0.015390384011
training @ iter =  196600 , cost =  0.00725697772577
training @ iter =  196700 , cost =  0.141201108694
training @ iter =  196800 , cost =  0.110954016447
training @ iter =  196900 , cost =  0.0614372268319
training @ iter =  197000 , cost =  0.0411001220345
training @ iter =  197100 , cost =  0.00670196162537
training @ iter =  197200 , cost =  0.0992278084159
training @ iter =  197300 , cost =  0.0191401839256
training @ iter =  197400 , cost =  0.0289101973176
--> train minibatch error =  0.22
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.26
-->  24 34750 chunk_9_50000.pkl
training @ iter =  197500 , cost =  0.00950418133289
training @ iter =  197600 , cost =  0.00519034033641
training @ iter =  197700 , cost =  0.0101399747655
training @ iter =  197800 , cost =  0.00111024838407
training @ iter =  197900 , cost =  0.00790866743773
iter  197999  validation
epoch 9, iter 198000, validation loss 0.023765
epoch 9, iter 198000, validation error 0.747000 %
epoch 9, iter 198000, train minibatch error 0.000000 %
epoch 9, iter 198000, train buffer error 0.600000 %
training @ iter =  198000 , cost =  0.0112082958221
training @ iter =  198100 , cost =  0.00246554287151
training @ iter =  198200 , cost =  0.0164728220552
training @ iter =  198300 , cost =  0.00858880952001
--> train minibatch error =  0.12
-->  0 29050 chunk_10_50000.pkl
training @ iter =  198400 , cost =  0.000912676332518
training @ iter =  198500 , cost =  0.101594828069
training @ iter =  198600 , cost =  0.02124511078
training @ iter =  198700 , cost =  0.0409936755896
training @ iter =  198800 , cost =  0.0175109878182
training @ iter =  198900 , cost =  0.0161571130157
training @ iter =  199000 , cost =  0.0255234260112
training @ iter =  199100 , cost =  0.0058691506274
--> train minibatch error =  0.14
-->  1 16150 chunk_11_50000.pkl
training @ iter =  199200 , cost =  0.00400047190487
training @ iter =  199300 , cost =  0.0109084965661
training @ iter =  199400 , cost =  0.000841934699565
training @ iter =  199500 , cost =  0.0746287703514
training @ iter =  199600 , cost =  0.0186986345798
training @ iter =  199700 , cost =  0.0254910234362
training @ iter =  199800 , cost =  0.00266704242676
training @ iter =  199900 , cost =  0.00260370830074
--> train minibatch error =  0.16
-->  2 6500 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 6600 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 6650 chunk_12_50000.pkl
Learning rate:  0.00125
iter  199999  validation
epoch 9, iter 200000, validation loss 0.024396
epoch 9, iter 200000, validation error 0.775000 %
epoch 9, iter 200000, train minibatch error 2.000000 %
epoch 9, iter 200000, train buffer error 0.700000 %
training @ iter =  200000 , cost =  0.0149286165833
training @ iter =  200100 , cost =  0.00125612621196
training @ iter =  200200 , cost =  0.00883471127599
training @ iter =  200300 , cost =  0.0296289846301
training @ iter =  200400 , cost =  0.0113733997568
training @ iter =  200500 , cost =  0.0159618929029
training @ iter =  200600 , cost =  0.0665860772133
--> train minibatch error =  0.18
-->  2 44550 chunk_12_50000.pkl
training @ iter =  200700 , cost =  0.0139711908996
training @ iter =  200800 , cost =  0.0115532372147
training @ iter =  200900 , cost =  0.00148292514496
training @ iter =  201000 , cost =  0.00118944118731
training @ iter =  201100 , cost =  0.00171182537451
training @ iter =  201200 , cost =  0.0150632718578
training @ iter =  201300 , cost =  0.00752181885764
--> train minibatch error =  0.14
-->  3 27500 chunk_13_50000.pkl
training @ iter =  201400 , cost =  0.0137599837035
--> train minibatch error =  0.12
-->  3 34000 chunk_13_50000.pkl
training @ iter =  201500 , cost =  0.0176935773343
training @ iter =  201600 , cost =  0.00448799086735
training @ iter =  201700 , cost =  0.00919623021036
training @ iter =  201800 , cost =  0.00388937350363
training @ iter =  201900 , cost =  0.101430416107
iter  201999  validation
epoch 9, iter 202000, validation loss 0.024199
epoch 9, iter 202000, validation error 0.749000 %
epoch 9, iter 202000, train minibatch error 0.000000 %
epoch 9, iter 202000, train buffer error 0.500000 %
training @ iter =  202000 , cost =  0.00674177426845
training @ iter =  202100 , cost =  0.00811222475022
training @ iter =  202200 , cost =  0.00749770412222
training @ iter =  202300 , cost =  0.0377829410136
training @ iter =  202400 , cost =  0.00178512989078
training @ iter =  202500 , cost =  0.00946080964059
--> train minibatch error =  0.12
-->  4 36550 chunk_14_50000.pkl
training @ iter =  202600 , cost =  0.00156612088904
training @ iter =  202700 , cost =  0.00214608828537
training @ iter =  202800 , cost =  0.00328026921488
training @ iter =  202900 , cost =  0.00193318945821
training @ iter =  203000 , cost =  0.0990006327629
training @ iter =  203100 , cost =  0.0641285032034
training @ iter =  203200 , cost =  0.00462640356272
training @ iter =  203300 , cost =  0.00179321994074
training @ iter =  203400 , cost =  0.0283674672246
training @ iter =  203500 , cost =  0.0186634026468
training @ iter =  203600 , cost =  0.143132060766
training @ iter =  203700 , cost =  0.0019506928511
training @ iter =  203800 , cost =  0.0130607150495
training @ iter =  203900 , cost =  0.00410142308101
iter  203999  validation
epoch 9, iter 204000, validation loss 0.023683
epoch 9, iter 204000, validation error 0.739000 %
epoch 9, iter 204000, train minibatch error 2.000000 %
epoch 9, iter 204000, train buffer error 0.800000 %
training @ iter =  204000 , cost =  0.00108584377449
training @ iter =  204100 , cost =  0.0015906826593
training @ iter =  204200 , cost =  0.00515015609562
training @ iter =  204300 , cost =  0.00104680890217
training @ iter =  204400 , cost =  0.0298939719796
--> train minibatch error =  0.12
-->  6 33250 chunk_16_50000.pkl
training @ iter =  204500 , cost =  0.0121063943952
training @ iter =  204600 , cost =  0.00468967156485
