Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [16 32 48 64] (4,)
training @ iter =  126000 , cost =  0.00162137765437
training @ iter =  126100 , cost =  0.00769772008061
training @ iter =  126200 , cost =  0.000589200295508
training @ iter =  126300 , cost =  0.0332495607436
training @ iter =  126400 , cost =  0.0455511845648
training @ iter =  126500 , cost =  0.00134986639023
training @ iter =  126600 , cost =  0.0406288430095
training @ iter =  126700 , cost =  0.0131993293762
training @ iter =  126800 , cost =  0.0173528678715
training @ iter =  126900 , cost =  0.00145474460442
--> train minibatch error =  0.12
-->  3 18900 chunk_13_50000.pkl
training @ iter =  127000 , cost =  0.00510297436267
training @ iter =  127100 , cost =  0.00798914395273
training @ iter =  127200 , cost =  0.000341088918503
--> train minibatch error =  0.14
-->  3 34000 chunk_13_50000.pkl
training @ iter =  127300 , cost =  0.00479309121147
training @ iter =  127400 , cost =  0.0313638672233
training @ iter =  127500 , cost =  0.0010945253307
training @ iter =  127600 , cost =  0.000866962131113
training @ iter =  127700 , cost =  0.000468785437988
training @ iter =  127800 , cost =  0.000934859213885
training @ iter =  127900 , cost =  0.000761978793889
iter  127999  validation
epoch 6, iter 128000, validation error 0.655000 %
epoch 6, iter 128000, train minibatch error 0.000000 %
epoch 6, iter 128000, train buffer error 0.300000 %
patience =  227999 0.99 255998
training @ iter =  128000 , cost =  0.00787882227451
training @ iter =  128100 , cost =  0.00847079139203
training @ iter =  128200 , cost =  0.128671899438
training @ iter =  128300 , cost =  0.0444755069911
training @ iter =  128400 , cost =  0.00232149474323
training @ iter =  128500 , cost =  0.047735337168
training @ iter =  128600 , cost =  0.0299999602139
training @ iter =  128700 , cost =  0.000591593619902
training @ iter =  128800 , cost =  0.00815359782428
training @ iter =  128900 , cost =  0.000599555205554
training @ iter =  129000 , cost =  0.0322486311197
training @ iter =  129100 , cost =  0.0394380092621
training @ iter =  129200 , cost =  0.000378912984161
training @ iter =  129300 , cost =  0.00758975138888
training @ iter =  129400 , cost =  0.0148668773472
training @ iter =  129500 , cost =  0.00797852873802
training @ iter =  129600 , cost =  0.00140473095234
training @ iter =  129700 , cost =  0.00237774569541
training @ iter =  129800 , cost =  0.00467630336061
training @ iter =  129900 , cost =  0.0052923024632
iter  129999  validation
epoch 6, iter 130000, validation error 0.671000 %
epoch 6, iter 130000, train minibatch error 0.000000 %
epoch 6, iter 130000, train buffer error 0.600000 %
training @ iter =  130000 , cost =  0.012536842376
training @ iter =  130100 , cost =  0.00519026815891
training @ iter =  130200 , cost =  0.00285564665683
training @ iter =  130300 , cost =  0.0461317338049
training @ iter =  130400 , cost =  0.00224256236106
training @ iter =  130500 , cost =  0.00586534570903
training @ iter =  130600 , cost =  0.00534908846021
training @ iter =  130700 , cost =  0.0219727307558
training @ iter =  130800 , cost =  0.000796484353486
training @ iter =  130900 , cost =  0.00224168249406
training @ iter =  131000 , cost =  0.00121191691142
training @ iter =  131100 , cost =  0.017204253003
training @ iter =  131200 , cost =  0.00339627801441
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  131300 , cost =  0.00129487190861
training @ iter =  131400 , cost =  0.0035537078511
training @ iter =  131500 , cost =  0.123113505542
training @ iter =  131600 , cost =  0.013394439593
training @ iter =  131700 , cost =  0.0103359473869
training @ iter =  131800 , cost =  0.0559801384807
training @ iter =  131900 , cost =  0.00115096231457
iter  131999  validation
epoch 6, iter 132000, validation error 0.753000 %
epoch 6, iter 132000, train minibatch error 0.000000 %
epoch 6, iter 132000, train buffer error 1.000000 %
training @ iter =  132000 , cost =  0.00924727879465
training @ iter =  132100 , cost =  0.0068134800531
training @ iter =  132200 , cost =  0.125099137425
--> train minibatch error =  0.22
-->  8 30350 chunk_18_50000.pkl
--> train minibatch error =  0.14
-->  8 33600 chunk_18_50000.pkl
training @ iter =  132300 , cost =  0.0117810424417
training @ iter =  132400 , cost =  0.00461501907557
training @ iter =  132500 , cost =  0.048351354897
training @ iter =  132600 , cost =  0.00392199493945
training @ iter =  132700 , cost =  0.021642556414
training @ iter =  132800 , cost =  0.0115506900474
training @ iter =  132900 , cost =  0.00322391162626
training @ iter =  133000 , cost =  0.00241505750455
training @ iter =  133100 , cost =  0.00266489083879
training @ iter =  133200 , cost =  0.0138520691544
training @ iter =  133300 , cost =  0.00640072720125
training @ iter =  133400 , cost =  0.000800500740297
training @ iter =  133500 , cost =  0.00240124110132
training @ iter =  133600 , cost =  0.000997674651444
training @ iter =  133700 , cost =  0.0559081360698
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
training @ iter =  133800 , cost =  0.0842263028026
training @ iter =  133900 , cost =  0.00161308411043
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
iter  133999  validation
epoch 6, iter 134000, validation error 0.667000 %
epoch 6, iter 134000, train minibatch error 4.000000 %
epoch 6, iter 134000, train buffer error 0.700000 %
training @ iter =  134000 , cost =  0.0017142087454
training @ iter =  134100 , cost =  0.0208192393184
training @ iter =  134200 , cost =  0.173080995679
training @ iter =  134300 , cost =  0.0903176888824
training @ iter =  134400 , cost =  0.0012368283933
training @ iter =  134500 , cost =  0.000757527770475
training @ iter =  134600 , cost =  0.000828543212265
training @ iter =  134700 , cost =  0.125262349844
training @ iter =  134800 , cost =  0.00153384020086
training @ iter =  134900 , cost =  0.0103267552331
training @ iter =  135000 , cost =  0.106625705957
training @ iter =  135100 , cost =  0.0682883262634
training @ iter =  135200 , cost =  0.0338926352561
training @ iter =  135300 , cost =  0.00129300635308
training @ iter =  135400 , cost =  0.00229232572019
training @ iter =  135500 , cost =  0.0049049416557
training @ iter =  135600 , cost =  0.0125017091632
--> train minibatch error =  0.12
-->  12 750 chunk_22_50000.pkl
training @ iter =  135700 , cost =  0.00458905193955
training @ iter =  135800 , cost =  0.00183531816583
training @ iter =  135900 , cost =  0.00174440292176
iter  135999  validation
epoch 6, iter 136000, validation error 0.694000 %
epoch 6, iter 136000, train minibatch error 0.000000 %
epoch 6, iter 136000, train buffer error 0.300000 %
training @ iter =  136000 , cost =  0.00585607765242
training @ iter =  136100 , cost =  0.00555991241708
training @ iter =  136200 , cost =  0.217844054103
training @ iter =  136300 , cost =  0.0184022765607
training @ iter =  136400 , cost =  0.00898377690464
training @ iter =  136500 , cost =  0.088968411088
training @ iter =  136600 , cost =  0.0100253932178
training @ iter =  136700 , cost =  0.000753955449909
training @ iter =  136800 , cost =  0.0832614973187
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  136900 , cost =  0.00158711220138
training @ iter =  137000 , cost =  0.00219093938358
training @ iter =  137100 , cost =  0.00437284586951
training @ iter =  137200 , cost =  0.0859135091305
training @ iter =  137300 , cost =  0.0019150209846
training @ iter =  137400 , cost =  0.00170301902108
training @ iter =  137500 , cost =  0.00931564345956
training @ iter =  137600 , cost =  0.00309330690652
training @ iter =  137700 , cost =  0.00319884414785
training @ iter =  137800 , cost =  0.00410270085558
training @ iter =  137900 , cost =  0.00579830305651
iter  137999  validation
epoch 6, iter 138000, validation error 0.682000 %
epoch 6, iter 138000, train minibatch error 0.000000 %
epoch 6, iter 138000, train buffer error 0.500000 %
training @ iter =  138000 , cost =  0.0183607954532
training @ iter =  138100 , cost =  0.0706949159503
training @ iter =  138200 , cost =  0.0861494913697
training @ iter =  138300 , cost =  0.00847697630525
training @ iter =  138400 , cost =  0.0660395845771
training @ iter =  138500 , cost =  0.000871520955116
training @ iter =  138600 , cost =  0.00523745641112
training @ iter =  138700 , cost =  0.000889353686944
training @ iter =  138800 , cost =  0.0335852652788
training @ iter =  138900 , cost =  0.0731408894062
training @ iter =  139000 , cost =  0.00306587666273
training @ iter =  139100 , cost =  0.00673984596506
training @ iter =  139200 , cost =  0.000304415792925
training @ iter =  139300 , cost =  0.0112292924896
training @ iter =  139400 , cost =  0.00294224079698
training @ iter =  139500 , cost =  0.0494094863534
training @ iter =  139600 , cost =  0.0224435403943
training @ iter =  139700 , cost =  0.0633349567652
training @ iter =  139800 , cost =  0.00343279424123
training @ iter =  139900 , cost =  0.00315749365836
iter  139999  validation
epoch 6, iter 140000, validation error 0.664000 %
epoch 6, iter 140000, train minibatch error 0.000000 %
epoch 6, iter 140000, train buffer error 0.200000 %
training @ iter =  140000 , cost =  0.00127965305001
training @ iter =  140100 , cost =  0.0093428613618
training @ iter =  140200 , cost =  0.00399538502097
training @ iter =  140300 , cost =  0.00540384789929
training @ iter =  140400 , cost =  0.00754885794595
training @ iter =  140500 , cost =  0.00162252003793
training @ iter =  140600 , cost =  0.00980992987752
--> train minibatch error =  0.12
-->  16 49400 chunk_26_50000.pkl
training @ iter =  140700 , cost =  0.00229664240032
training @ iter =  140800 , cost =  0.00204849429429
training @ iter =  140900 , cost =  0.000686700921506
training @ iter =  141000 , cost =  0.0138886747882
training @ iter =  141100 , cost =  0.00221897754818
training @ iter =  141200 , cost =  0.00371134467423
training @ iter =  141300 , cost =  0.00189905357547
training @ iter =  141400 , cost =  0.103711329401
training @ iter =  141500 , cost =  0.00446377275512
training @ iter =  141600 , cost =  0.0107264164835
training @ iter =  141700 , cost =  0.00271253637038
training @ iter =  141800 , cost =  0.0737522765994
training @ iter =  141900 , cost =  0.00571406120434
iter  141999  validation
epoch 6, iter 142000, validation error 0.678000 %
epoch 6, iter 142000, train minibatch error 0.000000 %
epoch 6, iter 142000, train buffer error 0.100000 %
training @ iter =  142000 , cost =  0.000250444980338
training @ iter =  142100 , cost =  0.000953398819547
training @ iter =  142200 , cost =  0.00388362142257
training @ iter =  142300 , cost =  0.00199570762925
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  142400 , cost =  0.00142176728696
training @ iter =  142500 , cost =  0.00915084499866
training @ iter =  142600 , cost =  0.0075060701929
training @ iter =  142700 , cost =  0.00209561851807
training @ iter =  142800 , cost =  0.000526647316292
training @ iter =  142900 , cost =  0.00863560289145
training @ iter =  143000 , cost =  0.00352272461168
training @ iter =  143100 , cost =  0.00188068230636
training @ iter =  143200 , cost =  0.00190711696632
training @ iter =  143300 , cost =  0.0146454898641
training @ iter =  143400 , cost =  0.0290558878332
--> train minibatch error =  0.24
-->  20 5900 chunk_5_50000.pkl
training @ iter =  143500 , cost =  0.00990725960582
training @ iter =  143600 , cost =  0.000856013502926
training @ iter =  143700 , cost =  0.00642349245027
training @ iter =  143800 , cost =  0.00133881648071
training @ iter =  143900 , cost =  0.0466614253819
iter  143999  validation
epoch 6, iter 144000, validation error 0.671000 %
epoch 6, iter 144000, train minibatch error 0.000000 %
epoch 6, iter 144000, train buffer error 0.000000 %
training @ iter =  144000 , cost =  0.00130030128639
training @ iter =  144100 , cost =  0.000632429437246
training @ iter =  144200 , cost =  0.0214329957962
training @ iter =  144300 , cost =  0.00462548714131
training @ iter =  144400 , cost =  0.000449630257208
training @ iter =  144500 , cost =  0.000550407683477
training @ iter =  144600 , cost =  0.000981904799119
training @ iter =  144700 , cost =  0.00538432225585
training @ iter =  144800 , cost =  0.00115038861986
training @ iter =  144900 , cost =  0.00062217382947
training @ iter =  145000 , cost =  0.00420420151204
training @ iter =  145100 , cost =  0.0103234937415
training @ iter =  145200 , cost =  0.0010645223083
training @ iter =  145300 , cost =  0.00114171649329
training @ iter =  145400 , cost =  0.00128741445951
training @ iter =  145500 , cost =  0.00851529464126
training @ iter =  145600 , cost =  0.00668843975291
training @ iter =  145700 , cost =  0.000476575572975
training @ iter =  145800 , cost =  0.0630025863647
training @ iter =  145900 , cost =  0.0102526135743
iter  145999  validation
epoch 6, iter 146000, validation error 0.673000 %
epoch 6, iter 146000, train minibatch error 0.000000 %
epoch 6, iter 146000, train buffer error 0.700000 %
training @ iter =  146000 , cost =  0.0892873555422
training @ iter =  146100 , cost =  0.0398452058434
training @ iter =  146200 , cost =  0.0147411953658
training @ iter =  146300 , cost =  0.00190670625307
training @ iter =  146400 , cost =  0.00383480079472
training @ iter =  146500 , cost =  0.0915114805102
training @ iter =  146600 , cost =  0.00148451712448
training @ iter =  146700 , cost =  0.000887488480657
--> train minibatch error =  0.14
-->  23 21400 chunk_8_50000.pkl
training @ iter =  146800 , cost =  0.0388265810907
training @ iter =  146900 , cost =  0.00267096585594
--> train minibatch error =  0.12
-->  23 31850 chunk_8_50000.pkl
training @ iter =  147000 , cost =  0.034199886024
training @ iter =  147100 , cost =  0.0119011281058
training @ iter =  147200 , cost =  0.00299817929044
training @ iter =  147300 , cost =  0.00100935949013
training @ iter =  147400 , cost =  0.00216150935739
training @ iter =  147500 , cost =  0.00462274393067
training @ iter =  147600 , cost =  0.0174380000681
training @ iter =  147700 , cost =  0.11786890775
training @ iter =  147800 , cost =  0.000512631842867
training @ iter =  147900 , cost =  0.00793877337128
iter  147999  validation
epoch 6, iter 148000, validation error 0.683000 %
epoch 6, iter 148000, train minibatch error 2.000000 %
epoch 6, iter 148000, train buffer error 0.200000 %
training @ iter =  148000 , cost =  0.0182548742741
--> train minibatch error =  0.22
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.18
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.12
-->  24 34850 chunk_9_50000.pkl
--> train minibatch error =  0.12
-->  24 35450 chunk_9_50000.pkl
training @ iter =  148100 , cost =  0.013096944429
training @ iter =  148200 , cost =  0.00249393633567
training @ iter =  148300 , cost =  0.00946004781872
training @ iter =  148400 , cost =  0.00151480035856
training @ iter =  148500 , cost =  0.0654435828328
training @ iter =  148600 , cost =  0.0196862369776
training @ iter =  148700 , cost =  0.00141824828461
training @ iter =  148800 , cost =  0.00257728644647
training @ iter =  148900 , cost =  0.0183812398463
training @ iter =  149000 , cost =  0.00122917059343
training @ iter =  149100 , cost =  0.00624368386343
training @ iter =  149200 , cost =  0.0019392130198
training @ iter =  149300 , cost =  0.00253712409176
training @ iter =  149400 , cost =  0.00315305404365
training @ iter =  149500 , cost =  0.0533518306911
training @ iter =  149600 , cost =  0.00073051196523
training @ iter =  149700 , cost =  0.00333073874936
training @ iter =  149800 , cost =  0.041168089956
training @ iter =  149900 , cost =  0.000544084177818
Learning rate:  0.0125
iter  149999  validation
epoch 7, iter 150000, validation error 0.671000 %
epoch 7, iter 150000, train minibatch error 0.000000 %
epoch 7, iter 150000, train buffer error 0.200000 %
training @ iter =  150000 , cost =  0.0105209574103
training @ iter =  150100 , cost =  0.0111514804885
training @ iter =  150200 , cost =  0.00898637529463
training @ iter =  150300 , cost =  0.00895154848695
training @ iter =  150400 , cost =  0.00223341188394
training @ iter =  150500 , cost =  0.0127079896629
training @ iter =  150600 , cost =  0.0103970924392
training @ iter =  150700 , cost =  0.188090384007
training @ iter =  150800 , cost =  0.00724630476907
training @ iter =  150900 , cost =  0.00702087394893
training @ iter =  151000 , cost =  0.000279198837234
training @ iter =  151100 , cost =  0.0444538220763
training @ iter =  151200 , cost =  0.0172161385417
--> train minibatch error =  0.12
-->  2 44550 chunk_12_50000.pkl
training @ iter =  151300 , cost =  0.00432897824794
training @ iter =  151400 , cost =  0.0104235056788
training @ iter =  151500 , cost =  0.0234540533274
training @ iter =  151600 , cost =  0.00154641503468
training @ iter =  151700 , cost =  0.0110013056546
training @ iter =  151800 , cost =  0.000975782575551
training @ iter =  151900 , cost =  0.0417969338596
iter  151999  validation
epoch 7, iter 152000, validation error 0.665000 %
epoch 7, iter 152000, train minibatch error 4.000000 %
epoch 7, iter 152000, train buffer error 0.800000 %
training @ iter =  152000 , cost =  0.00315940799192
--> train minibatch error =  0.16
-->  3 34000 chunk_13_50000.pkl
training @ iter =  152100 , cost =  0.00639964221045
training @ iter =  152200 , cost =  0.06941857934
training @ iter =  152300 , cost =  0.000981938559562
training @ iter =  152400 , cost =  0.00113003316801
training @ iter =  152500 , cost =  0.00834576413035
training @ iter =  152600 , cost =  0.0149667812511
training @ iter =  152700 , cost =  0.00245638750494
training @ iter =  152800 , cost =  0.0301116053015
training @ iter =  152900 , cost =  0.00447991024703
training @ iter =  153000 , cost =  0.00397613551468
training @ iter =  153100 , cost =  0.233351990581
training @ iter =  153200 , cost =  0.00115664256737
--> train minibatch error =  0.12
-->  4 46200 chunk_14_50000.pkl
training @ iter =  153300 , cost =  0.000726621306967
training @ iter =  153400 , cost =  0.00714971544221
training @ iter =  153500 , cost =  0.000729234947357
training @ iter =  153600 , cost =  0.00700389873236
training @ iter =  153700 , cost =  0.13820785284
training @ iter =  153800 , cost =  0.0379232726991
training @ iter =  153900 , cost =  0.000728968530893
iter  153999  validation
epoch 7, iter 154000, validation error 0.682000 %
epoch 7, iter 154000, train minibatch error 0.000000 %
epoch 7, iter 154000, train buffer error 1.000000 %
training @ iter =  154000 , cost =  0.00229613017291
training @ iter =  154100 , cost =  0.0132387923077
training @ iter =  154200 , cost =  0.00152567366604
training @ iter =  154300 , cost =  0.00418271170929
training @ iter =  154400 , cost =  0.000277370127151
training @ iter =  154500 , cost =  0.000169226244907
training @ iter =  154600 , cost =  0.00580457877368
training @ iter =  154700 , cost =  0.00486484030262
training @ iter =  154800 , cost =  0.00335167068988
training @ iter =  154900 , cost =  0.00143025780562
training @ iter =  155000 , cost =  0.00880168005824
training @ iter =  155100 , cost =  0.00545104034245
training @ iter =  155200 , cost =  0.00650059478357
training @ iter =  155300 , cost =  0.0104610109702
training @ iter =  155400 , cost =  0.0900086387992
training @ iter =  155500 , cost =  0.0960044115782
training @ iter =  155600 , cost =  0.0058453772217
training @ iter =  155700 , cost =  0.131211280823
training @ iter =  155800 , cost =  0.000548993062694
training @ iter =  155900 , cost =  0.00458766287193
iter  155999  validation
epoch 7, iter 156000, validation error 0.648000 %
epoch 7, iter 156000, train minibatch error 0.000000 %
epoch 7, iter 156000, train buffer error 0.200000 %
patience =  255999 0.99 311998
training @ iter =  156000 , cost =  0.0385451950133
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  156100 , cost =  0.00602263631299
training @ iter =  156200 , cost =  0.00166992959566
training @ iter =  156300 , cost =  0.021940594539
training @ iter =  156400 , cost =  0.0283988434821
--> train minibatch error =  0.12
-->  8 4750 chunk_18_50000.pkl
training @ iter =  156500 , cost =  0.00127069139853
training @ iter =  156600 , cost =  0.00239085173234
training @ iter =  156700 , cost =  0.00849429983646
training @ iter =  156800 , cost =  0.00648398464546
training @ iter =  156900 , cost =  0.00436354987323
--> train minibatch error =  0.24
-->  8 30350 chunk_18_50000.pkl
training @ iter =  157000 , cost =  0.0443342402577
--> train minibatch error =  0.16
-->  8 33600 chunk_18_50000.pkl
training @ iter =  157100 , cost =  0.00684741139412
training @ iter =  157200 , cost =  0.00216254289262
training @ iter =  157300 , cost =  0.00532926153392
training @ iter =  157400 , cost =  0.0145167922601
training @ iter =  157500 , cost =  0.0024223010987
training @ iter =  157600 , cost =  0.0317252576351
training @ iter =  157700 , cost =  0.000294586498057
training @ iter =  157800 , cost =  0.00288825575262
training @ iter =  157900 , cost =  0.00673652160913
iter  157999  validation
epoch 7, iter 158000, validation error 0.667000 %
epoch 7, iter 158000, train minibatch error 0.000000 %
epoch 7, iter 158000, train buffer error 0.900000 %
training @ iter =  158000 , cost =  0.00278525659814
training @ iter =  158100 , cost =  0.0521049164236
training @ iter =  158200 , cost =  0.000897419406101
training @ iter =  158300 , cost =  0.0315366089344
training @ iter =  158400 , cost =  0.00409986963496
training @ iter =  158500 , cost =  0.0299526974559
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
training @ iter =  158600 , cost =  0.00763590401039
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  158700 , cost =  0.00286385021172
training @ iter =  158800 , cost =  0.00555709144101
training @ iter =  158900 , cost =  0.0247629042715
training @ iter =  159000 , cost =  0.00498301209882
training @ iter =  159100 , cost =  0.00127799576148
training @ iter =  159200 , cost =  0.033708203584
training @ iter =  159300 , cost =  0.000571650394704
training @ iter =  159400 , cost =  0.00140601035673
training @ iter =  159500 , cost =  0.00987534783781
training @ iter =  159600 , cost =  0.000580205465667
training @ iter =  159700 , cost =  0.0216349978
training @ iter =  159800 , cost =  0.00510654551908
training @ iter =  159900 , cost =  0.00495623471215
iter  159999  validation
epoch 7, iter 160000, validation error 0.641000 %
epoch 7, iter 160000, train minibatch error 0.000000 %
epoch 7, iter 160000, train buffer error 0.400000 %
patience =  259999 0.99 319998
training @ iter =  160000 , cost =  0.0379512049258
training @ iter =  160100 , cost =  0.0407680049539
training @ iter =  160200 , cost =  0.00415247213095
training @ iter =  160300 , cost =  0.000475051638205
training @ iter =  160400 , cost =  0.0115714035928
training @ iter =  160500 , cost =  0.117458716035
training @ iter =  160600 , cost =  0.00318328477442
training @ iter =  160700 , cost =  0.006384907756
training @ iter =  160800 , cost =  0.000995648209937
training @ iter =  160900 , cost =  0.002242928138
training @ iter =  161000 , cost =  0.00165287731215
training @ iter =  161100 , cost =  0.0187546871603
training @ iter =  161200 , cost =  0.00320634059608
training @ iter =  161300 , cost =  0.00360450753942
training @ iter =  161400 , cost =  0.03828843683
training @ iter =  161500 , cost =  0.00404878659174
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  161600 , cost =  0.0464974343777
training @ iter =  161700 , cost =  0.0292556546628
training @ iter =  161800 , cost =  0.000605425389949
training @ iter =  161900 , cost =  0.000869427400175
iter  161999  validation
epoch 7, iter 162000, validation error 0.657000 %
epoch 7, iter 162000, train minibatch error 0.000000 %
epoch 7, iter 162000, train buffer error 0.400000 %
training @ iter =  162000 , cost =  0.00236007245257
training @ iter =  162100 , cost =  0.000544470618479
training @ iter =  162200 , cost =  0.00174486695323
training @ iter =  162300 , cost =  0.0515521764755
training @ iter =  162400 , cost =  0.00653547421098
training @ iter =  162500 , cost =  0.0246592871845
training @ iter =  162600 , cost =  0.00578819774091
training @ iter =  162700 , cost =  0.000961545505561
training @ iter =  162800 , cost =  5.28875279997e-05
training @ iter =  162900 , cost =  0.154329165816
training @ iter =  163000 , cost =  0.109221026301
training @ iter =  163100 , cost =  0.00265608262271
training @ iter =  163200 , cost =  0.0112379929051
training @ iter =  163300 , cost =  0.0273416526616
training @ iter =  163400 , cost =  0.00505333673209
training @ iter =  163500 , cost =  0.00705234939232
training @ iter =  163600 , cost =  0.00319214724004
training @ iter =  163700 , cost =  0.035099118948
training @ iter =  163800 , cost =  0.113967940211
training @ iter =  163900 , cost =  0.00159046065528
iter  163999  validation
epoch 7, iter 164000, validation error 0.676000 %
epoch 7, iter 164000, train minibatch error 0.000000 %
epoch 7, iter 164000, train buffer error 0.300000 %
training @ iter =  164000 , cost =  0.00900198612362
training @ iter =  164100 , cost =  0.000655889802147
training @ iter =  164200 , cost =  0.000797705957666
training @ iter =  164300 , cost =  0.00193430925719
training @ iter =  164400 , cost =  0.000814623315819
training @ iter =  164500 , cost =  0.000937803415582
training @ iter =  164600 , cost =  0.0268060807139
training @ iter =  164700 , cost =  0.00241229659878
training @ iter =  164800 , cost =  0.00460243597627
training @ iter =  164900 , cost =  0.00143276958261
training @ iter =  165000 , cost =  0.00107033562381
training @ iter =  165100 , cost =  0.00105358613655
training @ iter =  165200 , cost =  0.0038484048564
training @ iter =  165300 , cost =  0.0044241915457
--> train minibatch error =  0.12
-->  16 49400 chunk_26_50000.pkl
training @ iter =  165400 , cost =  0.00298940157518
training @ iter =  165500 , cost =  0.00107331259642
training @ iter =  165600 , cost =  0.00271956180222
training @ iter =  165700 , cost =  0.000917536555789
training @ iter =  165800 , cost =  0.0154809746891
training @ iter =  165900 , cost =  0.0154507942498
iter  165999  validation
epoch 7, iter 166000, validation error 0.633000 %
epoch 7, iter 166000, train minibatch error 2.000000 %
epoch 7, iter 166000, train buffer error 0.600000 %
patience =  265999 0.99 331998
training @ iter =  166000 , cost =  0.0142345018685
training @ iter =  166100 , cost =  0.0323695987463
training @ iter =  166200 , cost =  0.000244308175752
training @ iter =  166300 , cost =  0.000421778298914
training @ iter =  166400 , cost =  0.00507753714919
training @ iter =  166500 , cost =  0.00149872107431
training @ iter =  166600 , cost =  0.00943015702069
training @ iter =  166700 , cost =  0.0600151903927
training @ iter =  166800 , cost =  0.0233279448003
training @ iter =  166900 , cost =  0.00150106672663
training @ iter =  167000 , cost =  0.0236668605357
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  167100 , cost =  0.000927583430894
training @ iter =  167200 , cost =  0.0112864198163
training @ iter =  167300 , cost =  0.0180875845253
training @ iter =  167400 , cost =  0.00561181129888
training @ iter =  167500 , cost =  0.00126303720754
training @ iter =  167600 , cost =  0.0833575353026
training @ iter =  167700 , cost =  0.156006976962
training @ iter =  167800 , cost =  0.087713137269
training @ iter =  167900 , cost =  0.00542943971232
iter  167999  validation
epoch 7, iter 168000, validation error 0.655000 %
epoch 7, iter 168000, train minibatch error 0.000000 %
epoch 7, iter 168000, train buffer error 1.000000 %
training @ iter =  168000 , cost =  0.0013185092248
training @ iter =  168100 , cost =  0.000637527089566
--> train minibatch error =  0.24
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.18
-->  20 5950 chunk_5_50000.pkl
training @ iter =  168200 , cost =  0.0199072938412
training @ iter =  168300 , cost =  0.0999488085508
training @ iter =  168400 , cost =  0.0143208336085
training @ iter =  168500 , cost =  0.00693966075778
training @ iter =  168600 , cost =  0.0234832335263
training @ iter =  168700 , cost =  0.01933965832
training @ iter =  168800 , cost =  0.0129854390398
training @ iter =  168900 , cost =  0.000844948692247
training @ iter =  169000 , cost =  0.00283461273648
training @ iter =  169100 , cost =  0.019773080945
training @ iter =  169200 , cost =  0.00755022885278
training @ iter =  169300 , cost =  0.0150714768097
training @ iter =  169400 , cost =  0.00253178691491
training @ iter =  169500 , cost =  0.0396547690034
training @ iter =  169600 , cost =  0.000820553104859
training @ iter =  169700 , cost =  0.0091087911278
training @ iter =  169800 , cost =  0.000433478679042
training @ iter =  169900 , cost =  0.0135604999959
iter  169999  validation
epoch 7, iter 170000, validation error 0.652000 %
epoch 7, iter 170000, train minibatch error 0.000000 %
epoch 7, iter 170000, train buffer error 0.500000 %
training @ iter =  170000 , cost =  0.0261962637305
training @ iter =  170100 , cost =  0.00508628971875
training @ iter =  170200 , cost =  0.000832772231661
training @ iter =  170300 , cost =  0.0377089306712
training @ iter =  170400 , cost =  0.119712464511
training @ iter =  170500 , cost =  0.0424750857055
training @ iter =  170600 , cost =  0.00227972702123
training @ iter =  170700 , cost =  0.0380727685988
training @ iter =  170800 , cost =  0.0061988173984
training @ iter =  170900 , cost =  0.0908414646983
training @ iter =  171000 , cost =  0.00241476972587
training @ iter =  171100 , cost =  0.00733387470245
training @ iter =  171200 , cost =  0.00530289672315
training @ iter =  171300 , cost =  0.00407395139337
training @ iter =  171400 , cost =  0.00574665423483
--> train minibatch error =  0.16
-->  23 21400 chunk_8_50000.pkl
training @ iter =  171500 , cost =  0.00669791409746
training @ iter =  171600 , cost =  0.141747400165
--> train minibatch error =  0.12
-->  23 31850 chunk_8_50000.pkl
training @ iter =  171700 , cost =  0.337345659733
training @ iter =  171800 , cost =  0.014990218915
training @ iter =  171900 , cost =  0.00155483360868
iter  171999  validation
epoch 7, iter 172000, validation error 0.668000 %
epoch 7, iter 172000, train minibatch error 0.000000 %
epoch 7, iter 172000, train buffer error 0.600000 %
training @ iter =  172000 , cost =  0.00347305322066
training @ iter =  172100 , cost =  0.0261344239116
training @ iter =  172200 , cost =  0.000790569058154
training @ iter =  172300 , cost =  0.000180401097168
training @ iter =  172400 , cost =  0.104475848377
training @ iter =  172500 , cost =  0.00269967247732
training @ iter =  172600 , cost =  0.0688140466809
training @ iter =  172700 , cost =  0.0659559369087
--> train minibatch error =  0.22
