Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [16 32 48 64] (4,)
-->  8 33600 chunk_18_50000.pkl
training @ iter =  132300 , cost =  0.00828326866031
training @ iter =  132400 , cost =  0.0117926383391
training @ iter =  132500 , cost =  0.0386910885572
training @ iter =  132600 , cost =  0.00633564824238
training @ iter =  132700 , cost =  0.0121389785782
training @ iter =  132800 , cost =  0.0133750569075
training @ iter =  132900 , cost =  0.00386216794141
training @ iter =  133000 , cost =  0.00226285657845
training @ iter =  133100 , cost =  0.00473311543465
training @ iter =  133200 , cost =  0.0113244084641
training @ iter =  133300 , cost =  0.00897231139243
training @ iter =  133400 , cost =  0.00158579496201
training @ iter =  133500 , cost =  0.00516711547971
training @ iter =  133600 , cost =  0.00178870593663
training @ iter =  133700 , cost =  0.0774837210774
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
training @ iter =  133800 , cost =  0.130717366934
training @ iter =  133900 , cost =  0.00518863182515
iter  133999  validation
epoch 6, iter 134000, validation error 0.656000 %
epoch 6, iter 134000, train minibatch error 4.000000 %
epoch 6, iter 134000, train buffer error 0.600000 %
training @ iter =  134000 , cost =  0.00668154004961
training @ iter =  134100 , cost =  0.0454196408391
training @ iter =  134200 , cost =  0.15840433538
training @ iter =  134300 , cost =  0.0824444741011
training @ iter =  134400 , cost =  0.00180600851309
training @ iter =  134500 , cost =  0.00157505599782
training @ iter =  134600 , cost =  0.00138530880213
training @ iter =  134700 , cost =  0.121042668819
training @ iter =  134800 , cost =  0.00208945106715
training @ iter =  134900 , cost =  0.00726147042587
training @ iter =  135000 , cost =  0.156897693872
training @ iter =  135100 , cost =  0.0654363334179
training @ iter =  135200 , cost =  0.0110228797421
training @ iter =  135300 , cost =  0.00141953164712
training @ iter =  135400 , cost =  0.00137130718213
training @ iter =  135500 , cost =  0.00379114504904
training @ iter =  135600 , cost =  0.00845377519727
--> train minibatch error =  0.12
-->  12 750 chunk_22_50000.pkl
training @ iter =  135700 , cost =  0.0040291682817
training @ iter =  135800 , cost =  0.0019858519081
training @ iter =  135900 , cost =  0.00216530077159
iter  135999  validation
epoch 6, iter 136000, validation error 0.702000 %
epoch 6, iter 136000, train minibatch error 0.000000 %
epoch 6, iter 136000, train buffer error 0.300000 %
training @ iter =  136000 , cost =  0.00351406401023
training @ iter =  136100 , cost =  0.00301279011182
training @ iter =  136200 , cost =  0.263923943043
training @ iter =  136300 , cost =  0.0437354519963
training @ iter =  136400 , cost =  0.00618811137974
training @ iter =  136500 , cost =  0.173886105418
training @ iter =  136600 , cost =  0.0023757009767
training @ iter =  136700 , cost =  0.00140253244899
training @ iter =  136800 , cost =  0.0799697861075
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  136900 , cost =  0.00111652235501
training @ iter =  137000 , cost =  0.00164091144688
training @ iter =  137100 , cost =  0.00778702832758
training @ iter =  137200 , cost =  0.0926017686725
training @ iter =  137300 , cost =  0.00250420812517
training @ iter =  137400 , cost =  0.00133962091058
training @ iter =  137500 , cost =  0.0218400601298
training @ iter =  137600 , cost =  0.00305236526765
training @ iter =  137700 , cost =  0.00180387240835
training @ iter =  137800 , cost =  0.00596829131246
training @ iter =  137900 , cost =  0.0186200514436
iter  137999  validation
epoch 6, iter 138000, validation error 0.671000 %
epoch 6, iter 138000, train minibatch error 0.000000 %
epoch 6, iter 138000, train buffer error 0.300000 %
training @ iter =  138000 , cost =  0.0365313179791
training @ iter =  138100 , cost =  0.100376747549
training @ iter =  138200 , cost =  0.0643109828234
training @ iter =  138300 , cost =  0.0193077065051
training @ iter =  138400 , cost =  0.0748871415854
training @ iter =  138500 , cost =  0.00265392195433
training @ iter =  138600 , cost =  0.00264734751545
training @ iter =  138700 , cost =  0.00155430752784
training @ iter =  138800 , cost =  0.0409509986639
training @ iter =  138900 , cost =  0.0885828286409
training @ iter =  139000 , cost =  0.00274507910945
training @ iter =  139100 , cost =  0.0281777363271
training @ iter =  139200 , cost =  0.000795424275566
training @ iter =  139300 , cost =  0.00518664950505
training @ iter =  139400 , cost =  0.00226432597265
training @ iter =  139500 , cost =  0.0830091536045
training @ iter =  139600 , cost =  0.00595063203946
training @ iter =  139700 , cost =  0.0349003113806
training @ iter =  139800 , cost =  0.00867983326316
training @ iter =  139900 , cost =  0.00966142956167
iter  139999  validation
epoch 6, iter 140000, validation error 0.678000 %
epoch 6, iter 140000, train minibatch error 0.000000 %
epoch 6, iter 140000, train buffer error 0.300000 %
training @ iter =  140000 , cost =  0.00140147481579
training @ iter =  140100 , cost =  0.0181391686201
training @ iter =  140200 , cost =  0.0024575619027
training @ iter =  140300 , cost =  0.00273578846827
training @ iter =  140400 , cost =  0.0421670824289
training @ iter =  140500 , cost =  0.00147198000923
training @ iter =  140600 , cost =  0.0263465307653
--> train minibatch error =  0.14
-->  16 49400 chunk_26_50000.pkl
training @ iter =  140700 , cost =  0.00349547248334
training @ iter =  140800 , cost =  0.00280638923869
training @ iter =  140900 , cost =  0.0014330050908
training @ iter =  141000 , cost =  0.00861508399248
training @ iter =  141100 , cost =  0.00249511469156
training @ iter =  141200 , cost =  0.0025215735659
training @ iter =  141300 , cost =  0.00264622736722
training @ iter =  141400 , cost =  0.136730909348
training @ iter =  141500 , cost =  0.00383128644899
training @ iter =  141600 , cost =  0.106114462018
training @ iter =  141700 , cost =  0.00362733472139
training @ iter =  141800 , cost =  0.0399499461055
training @ iter =  141900 , cost =  0.00905463378876
iter  141999  validation
epoch 6, iter 142000, validation error 0.693000 %
epoch 6, iter 142000, train minibatch error 0.000000 %
epoch 6, iter 142000, train buffer error 0.100000 %
training @ iter =  142000 , cost =  0.000696345639881
training @ iter =  142100 , cost =  0.000616464589257
training @ iter =  142200 , cost =  0.00117353838868
training @ iter =  142300 , cost =  0.0043740067631
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  142400 , cost =  0.00180383620318
training @ iter =  142500 , cost =  0.0225652679801
training @ iter =  142600 , cost =  0.0135681238025
training @ iter =  142700 , cost =  0.00180597871076
training @ iter =  142800 , cost =  0.00130539177917
training @ iter =  142900 , cost =  0.0133918654174
training @ iter =  143000 , cost =  0.00192759837955
training @ iter =  143100 , cost =  0.0013232268393
training @ iter =  143200 , cost =  0.0012175203301
training @ iter =  143300 , cost =  0.00978169962764
training @ iter =  143400 , cost =  0.0129886511713
--> train minibatch error =  0.26
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  143500 , cost =  0.0115196537226
training @ iter =  143600 , cost =  0.000671501737088
training @ iter =  143700 , cost =  0.0115991048515
training @ iter =  143800 , cost =  0.00189824844711
training @ iter =  143900 , cost =  0.0403446592391
iter  143999  validation
epoch 6, iter 144000, validation error 0.687000 %
epoch 6, iter 144000, train minibatch error 0.000000 %
epoch 6, iter 144000, train buffer error 0.100000 %
training @ iter =  144000 , cost =  0.00245966296643
training @ iter =  144100 , cost =  0.000634706113487
training @ iter =  144200 , cost =  0.0199424717575
training @ iter =  144300 , cost =  0.00512880040333
training @ iter =  144400 , cost =  0.00115797342733
training @ iter =  144500 , cost =  0.000673039990943
training @ iter =  144600 , cost =  0.00170407374389
training @ iter =  144700 , cost =  0.00381676130928
training @ iter =  144800 , cost =  0.00104033190291
training @ iter =  144900 , cost =  0.000860962783918
training @ iter =  145000 , cost =  0.00413568364456
training @ iter =  145100 , cost =  0.00635723210871
training @ iter =  145200 , cost =  0.00172574399039
training @ iter =  145300 , cost =  0.00150868075434
training @ iter =  145400 , cost =  0.00245397211984
training @ iter =  145500 , cost =  0.00621734326705
training @ iter =  145600 , cost =  0.017507692799
training @ iter =  145700 , cost =  0.0013810757082
training @ iter =  145800 , cost =  0.042057428509
training @ iter =  145900 , cost =  0.0186975114048
iter  145999  validation
epoch 6, iter 146000, validation error 0.710000 %
epoch 6, iter 146000, train minibatch error 0.000000 %
epoch 6, iter 146000, train buffer error 0.600000 %
training @ iter =  146000 , cost =  0.0974292829633
training @ iter =  146100 , cost =  0.0753731280565
training @ iter =  146200 , cost =  0.00802163966
training @ iter =  146300 , cost =  0.00161029933952
training @ iter =  146400 , cost =  0.00499768927693
training @ iter =  146500 , cost =  0.148116528988
training @ iter =  146600 , cost =  0.00130968436133
training @ iter =  146700 , cost =  0.00160784041509
--> train minibatch error =  0.2
-->  23 21400 chunk_8_50000.pkl
training @ iter =  146800 , cost =  0.033110562712
training @ iter =  146900 , cost =  0.00235456111841
--> train minibatch error =  0.12
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 32100 chunk_8_50000.pkl
training @ iter =  147000 , cost =  0.03094846569
training @ iter =  147100 , cost =  0.0154305649921
training @ iter =  147200 , cost =  0.00312095810659
training @ iter =  147300 , cost =  0.00327933882363
training @ iter =  147400 , cost =  0.00261947931722
training @ iter =  147500 , cost =  0.0106787169352
training @ iter =  147600 , cost =  0.0950528457761
training @ iter =  147700 , cost =  0.0907971560955
training @ iter =  147800 , cost =  0.00145444949158
training @ iter =  147900 , cost =  0.00616069789976
iter  147999  validation
epoch 6, iter 148000, validation error 0.665000 %
epoch 6, iter 148000, train minibatch error 4.000000 %
epoch 6, iter 148000, train buffer error 0.300000 %
training @ iter =  148000 , cost =  0.0170776732266
--> train minibatch error =  0.22
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.14
-->  24 34750 chunk_9_50000.pkl
training @ iter =  148100 , cost =  0.0131509210914
training @ iter =  148200 , cost =  0.00213638227433
training @ iter =  148300 , cost =  0.0249204989523
training @ iter =  148400 , cost =  0.0040892995894
training @ iter =  148500 , cost =  0.0533455573022
training @ iter =  148600 , cost =  0.0240399241447
training @ iter =  148700 , cost =  0.00242370180786
training @ iter =  148800 , cost =  0.00293583143502
training @ iter =  148900 , cost =  0.0426740758121
training @ iter =  149000 , cost =  0.00281169917434
training @ iter =  149100 , cost =  0.00689778849483
training @ iter =  149200 , cost =  0.00348556763493
training @ iter =  149300 , cost =  0.0030319315847
training @ iter =  149400 , cost =  0.00329729728401
training @ iter =  149500 , cost =  0.123454838991
training @ iter =  149600 , cost =  0.000878320308402
--> train minibatch error =  0.12
-->  1 16150 chunk_11_50000.pkl
training @ iter =  149700 , cost =  0.00477393670008
training @ iter =  149800 , cost =  0.0135191492736
training @ iter =  149900 , cost =  0.00210771616548
Learning rate:  0.0125
iter  149999  validation
epoch 7, iter 150000, validation error 0.686000 %
epoch 7, iter 150000, train minibatch error 0.000000 %
epoch 7, iter 150000, train buffer error 0.400000 %
training @ iter =  150000 , cost =  0.0604866556823
training @ iter =  150100 , cost =  0.00610085437074
training @ iter =  150200 , cost =  0.00927290506661
training @ iter =  150300 , cost =  0.00524991331622
training @ iter =  150400 , cost =  0.00301131093875
--> train minibatch error =  0.12
-->  2 6500 chunk_12_50000.pkl
training @ iter =  150500 , cost =  0.0348280780017
training @ iter =  150600 , cost =  0.0100478092209
training @ iter =  150700 , cost =  0.152843132615
training @ iter =  150800 , cost =  0.00211620540358
training @ iter =  150900 , cost =  0.0240902323276
training @ iter =  151000 , cost =  0.00152250495739
training @ iter =  151100 , cost =  0.063024610281
training @ iter =  151200 , cost =  0.0368046872318
training @ iter =  151300 , cost =  0.00649252254516
training @ iter =  151400 , cost =  0.0189911462367
training @ iter =  151500 , cost =  0.0242584366351
training @ iter =  151600 , cost =  0.000949242792558
training @ iter =  151700 , cost =  0.010322493501
training @ iter =  151800 , cost =  0.00141116138548
training @ iter =  151900 , cost =  0.0994069129229
iter  151999  validation
epoch 7, iter 152000, validation error 0.661000 %
epoch 7, iter 152000, train minibatch error 2.000000 %
epoch 7, iter 152000, train buffer error 0.900000 %
training @ iter =  152000 , cost =  0.00356316473335
--> train minibatch error =  0.12
-->  3 34000 chunk_13_50000.pkl
training @ iter =  152100 , cost =  0.00226487894543
training @ iter =  152200 , cost =  0.0726678445935
training @ iter =  152300 , cost =  0.00151684193406
training @ iter =  152400 , cost =  0.00302220112644
training @ iter =  152500 , cost =  0.00365894916467
training @ iter =  152600 , cost =  0.0239337626845
training @ iter =  152700 , cost =  0.00252492842264
training @ iter =  152800 , cost =  0.0235406346619
training @ iter =  152900 , cost =  0.00294254720211
training @ iter =  153000 , cost =  0.00704837450758
training @ iter =  153100 , cost =  0.185903951526
training @ iter =  153200 , cost =  0.00148600921966
training @ iter =  153300 , cost =  0.000417009810917
training @ iter =  153400 , cost =  0.00654292153195
training @ iter =  153500 , cost =  0.0015662786318
training @ iter =  153600 , cost =  0.00686852401122
training @ iter =  153700 , cost =  0.1399987638
training @ iter =  153800 , cost =  0.0532157458365
training @ iter =  153900 , cost =  0.000782016606536
iter  153999  validation
epoch 7, iter 154000, validation error 0.670000 %
epoch 7, iter 154000, train minibatch error 0.000000 %
epoch 7, iter 154000, train buffer error 0.800000 %
training @ iter =  154000 , cost =  0.00391902402043
training @ iter =  154100 , cost =  0.00686949724331
training @ iter =  154200 , cost =  0.00186456297524
training @ iter =  154300 , cost =  0.00258264015429
training @ iter =  154400 , cost =  0.000882573716808
training @ iter =  154500 , cost =  0.000524440431036
training @ iter =  154600 , cost =  0.00220455578528
training @ iter =  154700 , cost =  0.00171632226557
training @ iter =  154800 , cost =  0.0161892231554
training @ iter =  154900 , cost =  0.00079936592374
training @ iter =  155000 , cost =  0.0167761929333
training @ iter =  155100 , cost =  0.00674756150693
training @ iter =  155200 , cost =  0.00494417920709
training @ iter =  155300 , cost =  0.0092542739585
training @ iter =  155400 , cost =  0.136491522193
training @ iter =  155500 , cost =  0.0743430927396
training @ iter =  155600 , cost =  0.00716037629172
training @ iter =  155700 , cost =  0.121329553425
training @ iter =  155800 , cost =  0.00157822307665
training @ iter =  155900 , cost =  0.00143473478965
iter  155999  validation
epoch 7, iter 156000, validation error 0.649000 %
epoch 7, iter 156000, train minibatch error 0.000000 %
epoch 7, iter 156000, train buffer error 0.300000 %
training @ iter =  156000 , cost =  0.0132745802402
--> train minibatch error =  0.16
-->  7 33350 chunk_17_50000.pkl
training @ iter =  156100 , cost =  0.0246031545103
training @ iter =  156200 , cost =  0.00245100352913
training @ iter =  156300 , cost =  0.0298334769905
training @ iter =  156400 , cost =  0.017791217193
--> train minibatch error =  0.12
-->  8 4750 chunk_18_50000.pkl
training @ iter =  156500 , cost =  0.00164055835921
training @ iter =  156600 , cost =  0.00182399060577
training @ iter =  156700 , cost =  0.00575247360393
training @ iter =  156800 , cost =  0.0124287912622
training @ iter =  156900 , cost =  0.0144025115296
--> train minibatch error =  0.18
-->  8 30350 chunk_18_50000.pkl
training @ iter =  157000 , cost =  0.0379269123077
--> train minibatch error =  0.12
-->  8 33600 chunk_18_50000.pkl
training @ iter =  157100 , cost =  0.00933864619583
training @ iter =  157200 , cost =  0.00237691611983
training @ iter =  157300 , cost =  0.00510191777721
training @ iter =  157400 , cost =  0.0973253026605
training @ iter =  157500 , cost =  0.0139441490173
training @ iter =  157600 , cost =  0.0181460659951
training @ iter =  157700 , cost =  0.000424834201112
training @ iter =  157800 , cost =  0.0012935847044
training @ iter =  157900 , cost =  0.0199256595224
iter  157999  validation
epoch 7, iter 158000, validation error 0.706000 %
epoch 7, iter 158000, train minibatch error 0.000000 %
epoch 7, iter 158000, train buffer error 0.800000 %
training @ iter =  158000 , cost =  0.00588188692927
training @ iter =  158100 , cost =  0.0906955748796
training @ iter =  158200 , cost =  0.00119716825429
training @ iter =  158300 , cost =  0.0129958735779
training @ iter =  158400 , cost =  0.00269231526181
training @ iter =  158500 , cost =  0.0317916348577
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
training @ iter =  158600 , cost =  0.00637936126441
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  158700 , cost =  0.00236638914794
training @ iter =  158800 , cost =  0.00324614765123
training @ iter =  158900 , cost =  0.0288465470076
training @ iter =  159000 , cost =  0.00506107695401
training @ iter =  159100 , cost =  0.00247137760743
training @ iter =  159200 , cost =  0.0443899780512
training @ iter =  159300 , cost =  0.00266539584845
training @ iter =  159400 , cost =  0.00452434457839
training @ iter =  159500 , cost =  0.0380234718323
training @ iter =  159600 , cost =  0.00130760436878
training @ iter =  159700 , cost =  0.0435913987458
training @ iter =  159800 , cost =  0.0136595154181
training @ iter =  159900 , cost =  0.0031969784759
iter  159999  validation
epoch 7, iter 160000, validation error 0.658000 %
epoch 7, iter 160000, train minibatch error 0.000000 %
epoch 7, iter 160000, train buffer error 0.400000 %
training @ iter =  160000 , cost =  0.0228597894311
training @ iter =  160100 , cost =  0.0386617109179
training @ iter =  160200 , cost =  0.00307333585806
training @ iter =  160300 , cost =  0.00105766847264
--> train minibatch error =  0.12
-->  12 750 chunk_22_50000.pkl
training @ iter =  160400 , cost =  0.0205580946058
training @ iter =  160500 , cost =  0.090631082654
training @ iter =  160600 , cost =  0.0147474762052
training @ iter =  160700 , cost =  0.00745033146814
training @ iter =  160800 , cost =  0.000849345640745
training @ iter =  160900 , cost =  0.00206081592478
training @ iter =  161000 , cost =  0.00162240653299
training @ iter =  161100 , cost =  0.0361806862056
training @ iter =  161200 , cost =  0.00655143987387
training @ iter =  161300 , cost =  0.00221745995805
training @ iter =  161400 , cost =  0.0621100515127
training @ iter =  161500 , cost =  0.00210153032094
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  161600 , cost =  0.0558778569102
training @ iter =  161700 , cost =  0.0382726341486
training @ iter =  161800 , cost =  0.00100040575489
training @ iter =  161900 , cost =  0.00055849814089
iter  161999  validation
epoch 7, iter 162000, validation error 0.662000 %
epoch 7, iter 162000, train minibatch error 0.000000 %
epoch 7, iter 162000, train buffer error 0.500000 %
training @ iter =  162000 , cost =  0.00130017311312
training @ iter =  162100 , cost =  0.000813432503492
training @ iter =  162200 , cost =  0.00175235932693
training @ iter =  162300 , cost =  0.0623885579407
training @ iter =  162400 , cost =  0.00652606133372
training @ iter =  162500 , cost =  0.0197655446827
training @ iter =  162600 , cost =  0.0164396166801
training @ iter =  162700 , cost =  0.0012015417451
training @ iter =  162800 , cost =  0.000630620168522
training @ iter =  162900 , cost =  0.115801200271
training @ iter =  163000 , cost =  0.0897753834724
training @ iter =  163100 , cost =  0.00115053716581
training @ iter =  163200 , cost =  0.00699135428295
training @ iter =  163300 , cost =  0.00391557347029
training @ iter =  163400 , cost =  0.00979470089078
training @ iter =  163500 , cost =  0.00526315392926
training @ iter =  163600 , cost =  0.00321567268111
training @ iter =  163700 , cost =  0.0690015777946
training @ iter =  163800 , cost =  0.132121518254
training @ iter =  163900 , cost =  0.00140054221265
iter  163999  validation
epoch 7, iter 164000, validation error 0.686000 %
epoch 7, iter 164000, train minibatch error 0.000000 %
epoch 7, iter 164000, train buffer error 0.200000 %
training @ iter =  164000 , cost =  0.00778807280585
training @ iter =  164100 , cost =  0.00112666049972
training @ iter =  164200 , cost =  0.00576314516366
training @ iter =  164300 , cost =  0.00240448839031
training @ iter =  164400 , cost =  0.00115414580796
training @ iter =  164500 , cost =  0.00310853426345
training @ iter =  164600 , cost =  0.0208552200347
training @ iter =  164700 , cost =  0.00401574606076
training @ iter =  164800 , cost =  0.00841229408979
training @ iter =  164900 , cost =  0.00198983307928
training @ iter =  165000 , cost =  0.00166448112577
training @ iter =  165100 , cost =  0.000813955964986
training @ iter =  165200 , cost =  0.00136506988201
training @ iter =  165300 , cost =  0.00367071502842
--> train minibatch error =  0.14
-->  16 49400 chunk_26_50000.pkl
training @ iter =  165400 , cost =  0.00114095909521
training @ iter =  165500 , cost =  0.000598662067205
training @ iter =  165600 , cost =  0.00201917788945
training @ iter =  165700 , cost =  0.000991488923319
training @ iter =  165800 , cost =  0.00901902653277
training @ iter =  165900 , cost =  0.015048625879
iter  165999  validation
epoch 7, iter 166000, validation error 0.632000 %
epoch 7, iter 166000, train minibatch error 2.000000 %
epoch 7, iter 166000, train buffer error 0.600000 %
patience =  265999 0.99 331998
training @ iter =  166000 , cost =  0.0046923449263
training @ iter =  166100 , cost =  0.0232687015086
training @ iter =  166200 , cost =  0.00155059946701
training @ iter =  166300 , cost =  0.00102729792707
training @ iter =  166400 , cost =  0.00367005052976
training @ iter =  166500 , cost =  0.00194314913824
training @ iter =  166600 , cost =  0.0195375010371
training @ iter =  166700 , cost =  0.0620120801032
training @ iter =  166800 , cost =  0.0327264294028
training @ iter =  166900 , cost =  0.00205123028718
training @ iter =  167000 , cost =  0.0314258784056
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  167100 , cost =  0.00133272295352
training @ iter =  167200 , cost =  0.00734566804022
training @ iter =  167300 , cost =  0.0410823859274
training @ iter =  167400 , cost =  0.00514736725017
training @ iter =  167500 , cost =  0.0026196485851
training @ iter =  167600 , cost =  0.0957227647305
training @ iter =  167700 , cost =  0.144816219807
training @ iter =  167800 , cost =  0.068044103682
training @ iter =  167900 , cost =  0.0141569022089
iter  167999  validation
epoch 7, iter 168000, validation error 0.668000 %
epoch 7, iter 168000, train minibatch error 0.000000 %
epoch 7, iter 168000, train buffer error 0.900000 %
training @ iter =  168000 , cost =  0.00238044047728
training @ iter =  168100 , cost =  0.00188465218525
--> train minibatch error =  0.24
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.18
-->  20 5950 chunk_5_50000.pkl
training @ iter =  168200 , cost =  0.0211163423955
training @ iter =  168300 , cost =  0.140941694379
training @ iter =  168400 , cost =  0.0096774790436
training @ iter =  168500 , cost =  0.00250802701339
training @ iter =  168600 , cost =  0.0300348065794
training @ iter =  168700 , cost =  0.0135192144662
training @ iter =  168800 , cost =  0.00513196457177
training @ iter =  168900 , cost =  0.00116483645979
training @ iter =  169000 , cost =  0.00291144382209
training @ iter =  169100 , cost =  0.0149919576943
training @ iter =  169200 , cost =  0.0144921662286
training @ iter =  169300 , cost =  0.00464902585372
training @ iter =  169400 , cost =  0.00264998083003
training @ iter =  169500 , cost =  0.0348157174885
training @ iter =  169600 , cost =  0.000557445047889
training @ iter =  169700 , cost =  0.00966992415488
training @ iter =  169800 , cost =  0.00112404418178
training @ iter =  169900 , cost =  0.0205469243228
iter  169999  validation
epoch 7, iter 170000, validation error 0.649000 %
epoch 7, iter 170000, train minibatch error 0.000000 %
epoch 7, iter 170000, train buffer error 0.400000 %
training @ iter =  170000 , cost =  0.0315051525831
training @ iter =  170100 , cost =  0.0461779162288
training @ iter =  170200 , cost =  0.000902454834431
training @ iter =  170300 , cost =  0.020413344726
training @ iter =  170400 , cost =  0.134518280625
training @ iter =  170500 , cost =  0.0578051842749
training @ iter =  170600 , cost =  0.000915103417356
training @ iter =  170700 , cost =  0.050512265414
training @ iter =  170800 , cost =  0.00728919170797
training @ iter =  170900 , cost =  0.0865159481764
training @ iter =  171000 , cost =  0.00294567761011
training @ iter =  171100 , cost =  0.00529169011861
training @ iter =  171200 , cost =  0.0102079603821
training @ iter =  171300 , cost =  0.010031494312
training @ iter =  171400 , cost =  0.017340214923
--> train minibatch error =  0.18
-->  23 21400 chunk_8_50000.pkl
training @ iter =  171500 , cost =  0.00590896047652
training @ iter =  171600 , cost =  0.114048883319
--> train minibatch error =  0.14
-->  23 31900 chunk_8_50000.pkl
training @ iter =  171700 , cost =  0.335826575756
training @ iter =  171800 , cost =  0.038196220994
training @ iter =  171900 , cost =  0.00560326036066
iter  171999  validation
epoch 7, iter 172000, validation error 0.674000 %
epoch 7, iter 172000, train minibatch error 0.000000 %
epoch 7, iter 172000, train buffer error 0.800000 %
training @ iter =  172000 , cost =  0.00390366767533
training @ iter =  172100 , cost =  0.0113465962932
training @ iter =  172200 , cost =  0.0011647437932
training @ iter =  172300 , cost =  0.000353615818312
training @ iter =  172400 , cost =  0.116771869361
training @ iter =  172500 , cost =  0.00472499476746
training @ iter =  172600 , cost =  0.0445494949818
training @ iter =  172700 , cost =  0.0586777478456
--> train minibatch error =  0.22
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.22
-->  24 34750 chunk_9_50000.pkl
training @ iter =  172800 , cost =  0.0618257634342
training @ iter =  172900 , cost =  0.000493704748806
training @ iter =  173000 , cost =  0.00179134635255
training @ iter =  173100 , cost =  0.0392066650093
training @ iter =  173200 , cost =  0.100027471781
training @ iter =  173300 , cost =  0.000888271024451
training @ iter =  173400 , cost =  0.00188055960461
training @ iter =  173500 , cost =  0.00304159126244
training @ iter =  173600 , cost =  0.00511321891099
training @ iter =  173700 , cost =  0.00300100375898
training @ iter =  173800 , cost =  0.00068727764301
training @ iter =  173900 , cost =  0.0505989305675
iter  173999  validation
epoch 8, iter 174000, validation error 0.661000 %
epoch 8, iter 174000, train minibatch error 2.000000 %
epoch 8, iter 174000, train buffer error 0.600000 %
training @ iter =  174000 , cost =  0.0038597243838
training @ iter =  174100 , cost =  0.00123588193674
training @ iter =  174200 , cost =  0.0029404766392
training @ iter =  174300 , cost =  0.0911057442427
training @ iter =  174400 , cost =  0.0409959517419
training @ iter =  174500 , cost =  0.00574720045552
training @ iter =  174600 , cost =  0.00665845908225
training @ iter =  174700 , cost =  0.0123216938227
training @ iter =  174800 , cost =  0.00290002231486
training @ iter =  174900 , cost =  0.063554957509
training @ iter =  175000 , cost =  0.000769130943809
training @ iter =  175100 , cost =  0.0176102574915
training @ iter =  175200 , cost =  0.00800066255033
training @ iter =  175300 , cost =  0.00280753383413
training @ iter =  175400 , cost =  0.00534693244845
training @ iter =  175500 , cost =  0.00609449483454
training @ iter =  175600 , cost =  0.00208646059036
training @ iter =  175700 , cost =  0.0105876075104
training @ iter =  175800 , cost =  0.0162402316928
training @ iter =  175900 , cost =  0.00106032961048
iter  175999  validation
epoch 8, iter 176000, validation error 0.700000 %
epoch 8, iter 176000, train minibatch error 4.000000 %
epoch 8, iter 176000, train buffer error 0.500000 %
training @ iter =  176000 , cost =  0.00480519793928
training @ iter =  176100 , cost =  0.00128058728296
training @ iter =  176200 , cost =  0.00172767671756
training @ iter =  176300 , cost =  0.00104145542718
training @ iter =  176400 , cost =  0.00948761869222
training @ iter =  176500 , cost =  0.00103341939393
training @ iter =  176600 , cost =  0.034507766366
training @ iter =  176700 , cost =  0.00595954898745
--> train minibatch error =  0.12
-->  3 34000 chunk_13_50000.pkl
training @ iter =  176800 , cost =  0.00246441364288
training @ iter =  176900 , cost =  0.000926642562263
training @ iter =  177000 , cost =  0.00269934302196
training @ iter =  177100 , cost =  0.0582009106874
training @ iter =  177200 , cost =  0.0591052398086
training @ iter =  177300 , cost =  0.00587738258764
training @ iter =  177400 , cost =  0.00273667601869
training @ iter =  177500 , cost =  0.0136317946017
training @ iter =  177600 , cost =  0.00134573841933
training @ iter =  177700 , cost =  0.0019508250989
training @ iter =  177800 , cost =  0.00193186220713
training @ iter =  177900 , cost =  0.00157513795421
iter  177999  validation
epoch 8, iter 178000, validation error 0.673000 %
epoch 8, iter 178000, train minibatch error 0.000000 %
epoch 8, iter 178000, train buffer error 0.900000 %
training @ iter =  178000 , cost =  0.0346252061427
training @ iter =  178100 , cost =  0.00192867906298
training @ iter =  178200 , cost =  0.000426489452366
training @ iter =  178300 , cost =  0.0382520705462
training @ iter =  178400 , cost =  0.00147106556688
training @ iter =  178500 , cost =  0.00175353279337
training @ iter =  178600 , cost =  0.0013429451501
training @ iter =  178700 , cost =  0.00183184479829
training @ iter =  178800 , cost =  0.00152733339928
training @ iter =  178900 , cost =  0.0024190491531
training @ iter =  179000 , cost =  0.00177721714135
training @ iter =  179100 , cost =  0.015267925337
training @ iter =  179200 , cost =  0.00765650812536
training @ iter =  179300 , cost =  0.00470905611292
